block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,n_queries,n_ok,exec_ms_window_sum,wall_ms_window,qps_window,sf
7,7800,dci_gated,19,MixCalm,0,0.912909,1.0,0.7851,1.0,0.695769,0.889613,0,2.4495,5-D,20,20,7396.553,8050.847,2.4842,1.0
7,7800,dci_gated,20,MixCalm,0,0.864871,1.0,0.731543,0.981481,0.810641,0.880419,0,2.4645,5-D,20,20,5351.996,6109.503,3.2736,1.0
7,7800,dci_gated,21,MixShift3,1,0.600646,1.0,0.37408,0.657143,0.732436,0.666271,1,2.1332,5-D,20,20,7436.043,7933.833,2.5208,1.0
7,7800,dci_gated,22,MixShift3,0,0.87012,1.0,0.847614,0.839744,0.792436,0.873867,0,2.2507,5-D,20,20,6122.876,6674.672,2.9964,1.0
7,7800,dci_gated,23,MixShift3,0,0.963467,1.0,0.70007,1.0,0.792692,0.899785,0,2.2516,5-D,20,20,6075.409,6636.309,3.0137,1.0
7,7800,dci_gated,24,MixShift3,0,0.915429,1.0,0.731886,1.0,0.902564,0.910619,0,2.2977,5-D,20,20,9324.549,9807.972,2.0392,1.0
8,7900,dci_gated,1,MixBase,0,0.828535,1.0,0.484537,1.0,0.708718,0.810349,0,,5-D,20,20,5149.266,5816.354,3.4386,1.0
8,7900,dci_gated,2,MixBase,0,0.869421,1.0,0.567142,1.0,0.692692,0.834688,0,,5-D,20,20,4769.647,5380.17,3.7174,1.0
8,7900,dci_gated,3,MixBase,0,0.970242,1.0,0.873092,1.0,0.663974,0.916775,0,1.3688,5-D,20,20,5410.684,5885.369,3.3983,1.0
8,7900,dci_gated,4,MixBase,0,0.933292,1.0,0.799264,1.0,0.743974,0.904772,0,1.3345,5-D,20,20,4840.04,5457.348,3.6648,1.0
8,7900,dci_gated,5,MixShift1,1,0.721865,1.0,0.608263,0.440092,0.687308,0.693233,1,1.7318,5-D,20,20,5345.667,5847.251,3.4204,1.0
8,7900,dci_gated,6,MixShift1,0,0.796558,1.0,0.600571,0.9375,0.878077,0.838465,0,1.8863,5-D,20,20,5088.638,5604.27,3.5687,1.0
8,7900,dci_gated,7,MixShift1,0,0.862537,1.0,0.686245,1.0,0.820769,0.875999,0,1.9228,5-D,20,20,5142.005,5918.607,3.3792,1.0
8,7900,dci_gated,8,MixShift1,0,0.868519,1.0,0.873778,0.9375,0.780641,0.896481,0,2.1123,5-D,20,20,5055.772,5845.224,3.4216,1.0
8,7900,dci_gated,9,MixSurge1,1,0.890157,0.625,0.729707,1.0,0.819359,0.816385,1,2.9125,5-D,32,32,8242.107,9163.67,3.4921,1.0
8,7900,dci_gated,10,MixSurge1,0,0.936793,1.0,0.835233,1.0,0.66942,0.901658,0,2.9564,5-D,32,32,7490.744,8243.666,3.8818,1.0
8,7900,dci_gated,11,MixSurge1,0,0.848523,1.0,0.636312,1.0,0.641484,0.835616,0,3.0433,5-D,32,32,8477.484,9511.854,3.3642,1.0
8,7900,dci_gated,12,MixSurge1,0,0.83731,1.0,0.713795,0.9375,0.677571,0.841222,0,3.087,5-D,32,32,9084.546,10035.763,3.1886,1.0
8,7900,dci_gated,13,MixShift2,1,0.56393,1.0,0.249026,0.756158,0.666964,0.642064,1,2.5204,5-D,32,32,12713.772,13682.671,2.3387,1.0
8,7900,dci_gated,14,MixShift2,0,0.957992,1.0,0.84696,1.0,0.740459,0.919959,0,2.4583,5-D,32,32,10214.34,11120.204,2.8776,1.0
8,7900,dci_gated,15,MixShift2,0,0.905417,1.0,0.729346,1.0,0.756869,0.885754,0,2.4427,5-D,32,32,10528.462,11687.979,2.7379,1.0
8,7900,dci_gated,16,MixShift2,0,0.874351,1.0,0.687897,1.0,0.650283,0.85371,0,2.4788,5-D,32,32,12169.775,13044.184,2.4532,1.0
8,7900,dci_gated,17,MixCalm,1,0.903131,0.625,0.650524,1.0,0.771923,0.796676,1,2.7991,5-D,20,20,7585.384,8425.079,2.3739,1.0
8,7900,dci_gated,18,MixCalm,0,0.831698,1.0,0.473724,1.0,0.807308,0.823765,0,2.8281,5-D,20,20,9593.446,10387.099,1.9255,1.0
8,7900,dci_gated,19,MixCalm,0,0.89838,1.0,0.673516,1.0,0.819231,0.882183,0,2.8417,5-D,20,20,5431.868,6093.91,3.282,1.0
8,7900,dci_gated,20,MixCalm,0,0.871319,1.0,0.450482,1.0,0.728846,0.817253,0,2.8683,5-D,20,20,7465.735,7960.656,2.5124,1.0
8,7900,dci_gated,21,MixShift3,1,0.576115,1.0,0.149641,0.811905,0.847051,0.663396,1,2.381,5-D,20,20,6909.077,7593.944,2.6337,1.0
8,7900,dci_gated,22,MixShift3,0,0.89838,1.0,0.57231,1.0,0.710769,0.845672,0,2.3994,5-D,20,20,9885.813,10398.482,1.9234,1.0
8,7900,dci_gated,23,MixShift3,0,0.888121,1.0,0.707119,1.0,0.735897,0.873839,0,2.3959,5-D,20,20,12016.95,12596.162,1.5878,1.0
8,7900,dci_gated,24,MixShift3,0,0.859176,1.0,0.578683,1.0,0.775385,0.846838,0,2.4028,5-D,20,20,8701.852,9406.633,2.1262,1.0
9,8000,dci_gated,1,MixBase,0,0.918066,1.0,0.72983,1.0,0.757692,0.889136,0,,5-D,20,20,5209.477,5720.524,3.4962,1.0
9,8000,dci_gated,2,MixBase,0,0.923755,1.0,0.76094,1.0,0.733718,0.893185,0,,5-D,20,20,5141.033,5597.784,3.5728,1.0
9,8000,dci_gated,3,MixBase,0,0.894012,1.0,0.668678,1.0,0.669231,0.857623,0,1.5,5-D,20,20,5076.392,5686.157,3.5173,1.0
9,8000,dci_gated,4,MixBase,0,0.936793,1.0,0.799708,1.0,0.70859,0.900428,0,1.2879,5-D,20,20,4909.219,5339.198,3.7459,1.0
9,8000,dci_gated,5,MixShift1,1,0.66845,1.0,0.449678,0.438424,0.819359,0.667637,1,1.1427,5-D,20,20,5787.804,6390.568,3.1296,1.0
9,8000,dci_gated,6,MixShift1,0,0.940335,1.0,0.807199,1.0,0.672179,0.89735,0,1.2148,5-D,20,20,5804.0,6349.028,3.1501,1.0
9,8000,dci_gated,7,MixShift1,0,0.806219,1.0,0.593119,0.9375,0.800897,0.827813,0,1.241,5-D,20,20,5633.174,6072.678,3.2934,1.0
9,8000,dci_gated,8,MixShift1,0,0.95786,1.0,0.715236,1.0,0.876026,0.913916,0,1.3626,5-D,20,20,4932.106,5446.674,3.672,1.0
9,8000,dci_gated,9,MixSurge1,1,0.900833,0.625,0.727844,1.0,0.797564,0.815412,1,2.0145,5-D,32,32,9007.202,10036.949,3.1882,1.0
9,8000,dci_gated,10,MixSurge1,0,0.918402,1.0,0.747083,1.0,0.854413,0.907179,0,2.0921,5-D,32,32,9019.272,9744.348,3.284,1.0
9,8000,dci_gated,11,MixSurge1,0,0.924065,1.0,0.724216,1.0,0.83892,0.901697,0,2.1377,5-D,32,32,8445.002,9367.701,3.416,1.0
9,8000,dci_gated,12,MixSurge1,0,0.88009,1.0,0.840429,0.9375,0.678165,0.877333,0,2.2809,5-D,32,32,9300.244,10259.359,3.1191,1.0
9,8000,dci_gated,13,MixShift2,1,0.522421,1.0,0.283722,0.756158,0.757031,0.652136,1,1.9789,5-D,32,32,11320.521,12141.197,2.6357,1.0
9,8000,dci_gated,14,MixShift2,0,0.905417,1.0,0.76101,1.0,0.753792,0.891625,0,1.9708,5-D,32,32,12418.948,13337.951,2.3992,1.0
9,8000,dci_gated,15,MixShift2,0,0.957992,1.0,0.767398,1.0,0.527395,0.872087,1,2.079,5-D,32,32,12023.98,13122.146,2.4386,1.0
9,8000,dci_gated,16,MixShift2,0,0.861579,1.0,0.755409,0.981481,0.797652,0.88242,0,2.1002,5-D,32,32,10987.157,12122.756,2.6397,1.0
9,8000,dci_gated,17,MixCalm,1,0.808829,0.625,0.706176,0.981481,0.814103,0.786854,1,2.4338,5-D,20,20,9392.648,9802.547,2.0403,1.0
9,8000,dci_gated,18,MixCalm,0,0.978996,1.0,0.908827,1.0,0.700513,0.931591,0,2.3944,5-D,20,20,9284.438,9918.2,2.0165,1.0
9,8000,dci_gated,19,MixCalm,0,0.924065,1.0,0.789588,1.0,0.788846,0.907261,0,2.3848,5-D,20,20,7579.176,8154.686,2.4526,1.0
9,8000,dci_gated,20,MixCalm,0,0.9131,1.0,0.812078,1.0,0.708718,0.896998,0,2.3668,5-D,20,20,7902.802,8326.006,2.4021,1.0
9,8000,dci_gated,21,MixShift3,1,0.607195,1.0,0.377376,0.811905,0.742308,0.701001,1,2.1936,5-D,20,20,13154.161,13729.535,1.4567,1.0
9,8000,dci_gated,22,MixShift3,0,0.887907,1.0,0.721066,1.0,0.759103,0.880055,0,2.1898,5-D,20,20,11831.315,12441.809,1.6075,1.0
9,8000,dci_gated,23,MixShift3,0,0.859044,1.0,0.597544,1.0,0.757308,0.847866,0,2.2013,5-D,20,20,11384.078,11861.619,1.6861,1.0
9,8000,dci_gated,24,MixShift3,0,0.944342,1.0,0.862728,1.0,0.743718,0.920189,0,2.1758,5-D,20,20,11118.776,11711.624,1.7077,1.0
10,8100,dci_gated,1,MixBase,0,0.851413,1.0,0.403641,1.0,0.700513,0.798658,0,,5-D,20,20,6093.302,6687.453,2.9907,1.0
10,8100,dci_gated,2,MixBase,0,0.89838,1.0,0.669963,1.0,0.709103,0.864953,0,,5-D,20,20,4977.901,5590.603,3.5774,1.0
10,8100,dci_gated,3,MixBase,0,0.900511,1.0,0.648241,1.0,0.830256,0.879314,0,1.4261,5-D,20,20,5272.76,5751.266,3.4775,1.0
10,8100,dci_gated,4,MixBase,0,0.889914,1.0,0.606477,1.0,0.792179,0.862601,0,1.5337,5-D,20,20,5551.297,6195.732,3.228,1.0
10,8100,dci_gated,5,MixShift1,1,0.611652,1.0,0.382828,0.440092,0.795897,0.636882,1,1.379,5-D,20,20,4467.279,4968.675,4.0252,1.0
10,8100,dci_gated,6,MixShift1,0,0.823949,1.0,0.600025,1.0,0.844103,0.852608,0,1.4652,5-D,20,20,4759.6,5300.788,3.773,1.0
10,8100,dci_gated,7,MixShift1,0,0.849882,1.0,0.663919,1.0,0.792564,0.864139,0,1.4846,5-D,20,20,4870.746,5483.17,3.6475,1.0
10,8100,dci_gated,8,MixShift1,0,0.923898,1.0,0.804257,1.0,0.727308,0.900922,0,1.5092,5-D,20,20,5749.03,6366.696,3.1413,1.0
10,8100,dci_gated,9,MixSurge1,1,0.880307,0.625,0.653118,1.0,0.735256,0.785989,1,2.1611,5-D,32,32,7570.982,8607.297,3.7178,1.0
10,8100,dci_gated,10,MixSurge1,0,0.869421,1.0,0.723427,1.0,0.768934,0.877381,0,2.1639,5-D,32,32,7629.848,8621.378,3.7117,1.0
10,8100,dci_gated,11,MixSurge1,0,0.978996,1.0,0.867904,1.0,0.738219,0.929063,0,2.1786,5-D,32,32,7928.627,9002.384,3.5546,1.0
10,8100,dci_gated,12,MixSurge1,0,0.924065,1.0,0.881641,1.0,0.79525,0.926632,0,2.2007,5-D,32,32,8045.387,8891.597,3.5989,1.0
10,8100,dci_gated,13,MixShift2,1,0.588714,1.0,0.382564,0.807882,0.590202,0.673798,1,2.0952,5-D,32,32,12644.35,13484.014,2.3732,1.0
10,8100,dci_gated,14,MixShift2,0,0.867544,1.0,0.51021,1.0,0.576167,0.805353,0,2.2243,5-D,32,32,17391.027,18272.056,1.7513,1.0
10,8100,dci_gated,15,MixShift2,0,0.970274,1.0,0.744134,1.0,0.750742,0.904007,0,2.2051,5-D,32,32,13663.53,14645.071,2.185,1.0
10,8100,dci_gated,16,MixShift2,0,0.924065,1.0,0.786095,1.0,0.696788,0.892753,0,2.1978,5-D,32,32,14482.944,15253.643,2.0979,1.0
10,8100,dci_gated,17,MixCalm,1,0.952979,0.625,0.796834,1.0,0.802308,0.842958,1,2.4538,5-D,20,20,7043.085,7560.851,2.6452,1.0
10,8100,dci_gated,18,MixCalm,0,0.845523,1.0,0.48459,1.0,0.675256,0.809587,0,2.4951,5-D,20,20,8939.073,9490.222,2.1074,1.0
10,8100,dci_gated,19,MixCalm,0,0.944277,1.0,0.75517,1.0,0.821154,0.910276,0,2.4792,5-D,20,20,7223.956,7824.807,2.556,1.0
10,8100,dci_gated,20,MixCalm,0,0.870761,1.0,0.598476,1.0,0.757308,0.850982,0,2.4932,5-D,20,20,10112.137,10763.946,1.8581,1.0
10,8100,dci_gated,21,MixShift3,1,0.67486,1.0,0.55636,0.811905,0.765641,0.757214,1,2.4428,5-D,20,20,11326.97,12071.936,1.6567,1.0
10,8100,dci_gated,22,MixShift3,0,0.839276,1.0,0.724944,0.942308,0.850641,0.870865,0,2.4798,5-D,20,20,12746.188,13448.08,1.4872,1.0
10,8100,dci_gated,23,MixShift3,0,0.768928,1.0,0.542872,0.942308,0.857692,0.817922,0,2.5168,5-D,20,20,14411.379,14867.302,1.3452,1.0
10,8100,dci_gated,24,MixShift3,0,0.890038,1.0,0.528364,1.0,0.809359,0.849586,0,2.5684,5-D,20,20,7058.958,7586.513,2.6363,1.0
