block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
6,9600,dci_gated,20,review,0,0.8407084935135781,1.0,0.6928045458087204,0.75,0.7637179487179487,0.813295724847831,0,20,20,0,516.505,516.764,38.7024
6,9600,dci_gated,21,review,0,0.822806684007135,1.0,0.7281311859481268,0.75,0.7334615384615384,0.8113471389606399,0,20,20,0,397.276,397.509,50.3134
6,9600,dci_gated,22,review,0,0.8331898386086923,1.0,0.7016977345627352,0.6944444444444444,0.6917948717948719,0.7912951262228398,0,20,20,0,289.909,290.122,68.9365
6,9600,dci_gated,23,review,0,0.8327200521956964,1.0,0.599486718128616,0.7444444444444445,0.7206410256410256,0.7850623994096901,0,20,20,0,355.715,355.914,56.1934
6,9600,dci_gated,24,review,0,0.8195737844781965,1.0,0.5004715703742532,0.875,0.8307692307692308,0.8046031448097843,0,20,20,0,403.451,403.62,49.5515
7,9700,dci_gated,1,edge,0,0.8104118170377956,1.0,0.7781655452093403,0.8,0.6905128205128206,0.8218129863782402,0,20,20,0,278.051,278.366,71.8477
7,9700,dci_gated,2,edge,0,0.7964089930293148,1.0,0.5906755030697541,0.8,0.7189743589743591,0.7850835027174334,0,20,20,0,572.147,572.457,34.9371
7,9700,dci_gated,3,edge,0,0.7543515693752605,1.0,0.48127557598074955,0.7,0.7655128205128205,0.7396699306168881,1,20,20,0,204.477,204.748,97.6812
7,9700,dci_gated,4,edge,0,0.806470447561239,1.0,0.5335684912169671,0.8,0.7964102564102564,0.7877928485952417,0,20,20,0,655.359,655.636,30.5047
7,9700,dci_gated,5,edge,0,0.8263126016979032,1.0,0.608441439171205,0.8,0.7547435897435898,0.8014779767202552,0,20,20,0,404.611,404.867,49.3989
7,9700,dci_gated,6,edge,0,0.7853077193918185,1.0,0.7198460599827285,0.75,0.756923076923077,0.803834603382962,0,20,20,0,335.939,336.176,59.4926
7,9700,dci_gated,7,geo,1,0.46684408630340646,1.0,0.009306206047734356,0.375,0.7387179487179487,0.5043799550930909,1,20,20,0,7724.276,7724.848,2.589
7,9700,dci_gated,8,geo,0,0.7290263579905006,1.0,0.7151370854573854,0.5166666666666667,0.703846153846154,0.7341942629993587,0,20,20,0,2107.867,2108.307,9.4863
7,9700,dci_gated,9,geo,0,0.8085160254321678,1.0,0.7880875452872175,0.7333333333333334,0.7238461538461539,0.8149901051590753,0,20,20,0,1160.485,1160.876,17.2284
7,9700,dci_gated,10,geo,0,0.7859219568578937,1.0,0.6165533967816572,0.65,0.8237179487179488,0.7733488608784972,0,20,20,0,877.751,878.081,22.7769
7,9700,dci_gated,11,geo,0,0.818494960707198,1.0,0.4966983222958067,0.7166666666666667,0.7973076923076924,0.766892891815448,1,20,20,0,874.135,874.507,22.87
7,9700,dci_gated,12,geo,0,0.8781439729184368,1.0,0.4695375129253365,0.875,0.7161538461538461,0.7958665727377535,0,20,20,0,2820.611,2821.047,7.0896
7,9700,dci_gated,13,text,1,0.44410476744803795,1.0,0.006486783466121637,0.19090909090909092,0.7756410256410257,0.4668515205832059,1,20,20,0,1380.253,1380.486,14.4876
7,9700,dci_gated,14,text,0,0.76642592976447,1.0,0.6077868992458731,0.8,0.8091025641025641,0.7945292469056767,0,20,20,0,270.691,270.869,73.8365
7,9700,dci_gated,15,text,0,0.8336486058972881,1.0,0.7434058970022395,0.7285714285714285,0.8438461538461539,0.8293845396659787,0,20,20,0,154.749,154.934,129.0876
7,9700,dci_gated,16,text,0,0.78821424195365,1.0,0.599654221117077,0.8035714285714286,0.8294871794871796,0.8021217673491906,0,20,20,0,423.06,423.226,47.2561
7,9700,dci_gated,17,text,0,0.9363289060147547,1.0,0.6237748200833437,1.0,0.6742307692307693,0.8599718059049729,0,20,20,0,300.744,300.899,66.4674
7,9700,dci_gated,18,text,0,0.7995083231727265,1.0,0.4936333777867301,0.8,0.6957692307692307,0.7629691409659123,0,20,20,0,293.08,293.244,68.2025
7,9700,dci_gated,19,review,1,0.47026650043330354,1.0,0.020135041633377426,0.3153846153846154,0.7742307692307693,0.5008051718965398,1,20,20,0,27975.783,27976.166,0.7149
7,9700,dci_gated,20,review,0,0.7534154917514924,1.0,0.6045232325138643,0.7444444444444445,0.7105128205128205,0.764724331406458,0,20,20,0,617.757,618.038,32.3605
7,9700,dci_gated,21,review,0,0.7439667164981718,1.0,0.5578698280974208,0.5888888888888889,0.8092307692307693,0.7367280379064204,1,20,20,0,418.533,418.753,47.7608
7,9700,dci_gated,22,review,0,0.7491697661451665,1.0,0.5182623102265482,0.6666666666666666,0.6592307692307693,0.7231628522995499,1,20,20,0,120.648,120.86,165.4808
7,9700,dci_gated,23,review,0,0.7073021479854,1.0,0.45753103980994525,0.625,0.8411538461538461,0.719504821881416,1,20,20,0,561.185,561.399,35.6253
7,9700,dci_gated,24,review,0,0.8497406658627553,1.0,0.7570923423318544,0.7444444444444445,0.6884615384615385,0.8160117545901794,0,20,20,0,508.396,508.607,39.3231
8,9800,dci_gated,1,edge,0,0.7810394116280487,1.0,0.42059446180926674,0.8,0.6437179487179487,0.7359364375765578,0,20,20,0,382.705,383.184,52.1942
8,9800,dci_gated,2,edge,0,0.8064627148221108,1.0,0.6815209641479509,0.8,0.6487179487179487,0.7952275638428102,0,20,20,0,518.563,518.869,38.5454
8,9800,dci_gated,3,edge,0,0.7600647655969859,1.0,0.7008876180491559,0.7,0.9010256410256411,0.8053475611629238,1,20,20,0,240.11,240.426,83.1858
8,9800,dci_gated,4,edge,0,0.710329517429183,1.0,0.6263024624217899,0.6,0.675,0.7240928718416537,0,20,20,0,625.539,625.867,31.9557
8,9800,dci_gated,5,edge,0,0.7856514405909301,1.0,0.6231115356338375,0.75,0.7975641025641026,0.7906697826591155,0,20,20,0,336.704,337.025,59.3428
8,9800,dci_gated,6,edge,0,0.7549644399186916,1.0,0.7229817191192048,0.7,0.7743589743589744,0.7894912999573601,0,20,20,0,415.382,415.641,48.1184
8,9800,dci_gated,7,geo,1,0.4666095155834181,1.0,0.01071855778015407,0.34285714285714286,0.7134615384615385,0.49438674979254466,1,20,20,0,6726.421,6727.005,2.9731
8,9800,dci_gated,8,geo,0,0.8232397718809609,1.0,0.637000296464404,0.9166666666666667,0.7270512820512821,0.8256010279041467,0,20,20,0,9176.014,9176.478,2.1795
8,9800,dci_gated,9,geo,0,0.7172273353468822,1.0,0.7240742916616885,0.6166666666666667,0.7228205128205129,0.7558781024254686,0,20,20,0,5515.023,5515.5,3.6261
8,9800,dci_gated,10,geo,0,0.7030986051555304,1.0,0.6484886655733858,0.7166666666666667,0.838974358974359,0.7746518715830469,0,20,20,0,7023.188,7023.61,2.8475
8,9800,dci_gated,11,geo,0,0.7822359699470972,1.0,0.5502283119365287,0.7166666666666667,0.8242307692307693,0.7725726035920287,0,20,20,0,3574.168,3574.501,5.5952
8,9800,dci_gated,12,geo,0,0.709841762746884,1.0,0.5645003619335228,0.6166666666666667,0.7542307692307693,0.7268284617913743,0,20,20,0,3234.106,3234.567,6.1832
8,9800,dci_gated,13,text,1,0.5071913491616675,1.0,0.06011036544768478,0.5909090909090909,0.8123076923076924,0.5788478824079258,1,20,20,0,1198.198,1198.424,16.6886
8,9800,dci_gated,14,text,0,0.7526243332812976,1.0,0.5794265195571175,0.6285714285714286,0.7902564102564104,0.7482941344844952,0,20,20,0,344.808,344.977,57.9748
8,9800,dci_gated,15,text,0,0.8233368895141742,1.0,0.6254577478520572,0.7285714285714285,0.7328205128205129,0.7865631345863175,0,20,20,0,708.601,708.815,28.2161
8,9800,dci_gated,16,text,0,0.8255961950183426,1.0,0.6254577478520573,0.8,0.8075641025641026,0.8126252137096125,0,20,20,0,300.064,300.215,66.6189
8,9800,dci_gated,17,text,0,0.8229966975939289,1.0,0.5890227794897549,0.6785714285714286,0.736025641025641,0.7696718621645651,0,20,20,0,268.655,268.842,74.3933
8,9800,dci_gated,18,text,0,0.7656644437350315,1.0,0.5806752524885492,0.6785714285714286,0.7570512820512821,0.7568231394534458,0,20,20,0,329.286,329.448,60.7077
8,9800,dci_gated,19,review,1,0.5071886446786852,1.0,0.025953873719377518,0.3153846153846154,0.8010256410256411,0.515218705144316,1,20,20,0,12788.204,12788.572,1.5639
8,9800,dci_gated,20,review,0,0.7387201617786616,1.0,0.5233475868674,0.6444444444444444,0.8138461538461539,0.7403153697839574,0,20,20,0,346.02,346.258,57.7605
8,9800,dci_gated,21,review,0,0.9478859748166981,1.0,0.7786187522359371,1.0,0.6106410256410257,0.8842913979975158,0,20,20,0,361.228,361.452,55.3324
8,9800,dci_gated,22,review,0,0.856606734610431,1.0,0.42602553765226314,0.8444444444444444,0.683974358974359,0.7708418339181031,0,20,20,0,704.948,705.165,28.3622
8,9800,dci_gated,23,review,0,0.7626300628780643,1.0,0.3839110587574397,0.9,0.7806410256410257,0.7645358813171579,1,20,20,0,311.36,311.594,64.1861
8,9800,dci_gated,24,review,0,0.7929139757651739,1.0,0.49820500992545247,0.9,0.7907692307692309,0.7964848805417686,0,20,20,0,512.775,512.98,38.9879
9,9900,dci_gated,1,edge,0,0.7899928100942524,1.0,0.7183851949209066,0.8,0.7992307692307693,0.8210598568923598,0,20,20,0,250.767,250.998,79.682
9,9900,dci_gated,2,edge,0,0.8681105249887477,1.0,0.8035930635714348,0.875,0.748974358974359,0.8650923978076278,0,20,20,0,413.633,413.918,48.3187
9,9900,dci_gated,3,edge,0,0.8418797110648528,1.0,0.8062770871341625,0.875,0.7926923076923077,0.865629191346892,0,20,20,0,224.357,224.623,89.0381
9,9900,dci_gated,4,edge,0,0.9719411231967315,1.0,0.7140426141281939,1.0,0.8057692307692308,0.9066591882402064,1,20,20,0,426.102,426.379,46.9066
9,9900,dci_gated,5,edge,0,0.8806499832246508,1.0,0.7080183385864574,0.875,0.7284615384615385,0.846035394292685,0,20,20,0,302.483,302.707,66.0705
9,9900,dci_gated,6,edge,0,0.8817068503832591,1.0,0.8882145578297442,0.875,0.7723076923076924,0.8889157780079174,0,20,20,0,162.841,163.094,122.6288
9,9900,dci_gated,7,geo,1,0.5310929486172755,1.0,0.03872346761072565,0.3125,0.7488461538461539,0.5153448537533871,1,20,20,0,6627.227,6627.736,3.0176
9,9900,dci_gated,8,geo,0,0.8155354962831711,1.0,0.6671172830718961,0.7166666666666667,0.8750000000000001,0.8118906640185053,0,20,20,0,2262.681,2263.09,8.8375
9,9900,dci_gated,9,geo,0,0.785465932325934,1.0,0.5453480581300512,0.6166666666666667,0.6292307692307693,0.7231540434254425,1,20,20,0,575.669,576.025,34.7207
9,9900,dci_gated,10,geo,0,0.8806499832246508,1.0,0.500848013274504,0.75,0.7791025641025641,0.7871974830764482,1,20,20,0,815.953,816.334,24.4998
9,9900,dci_gated,11,geo,0,0.7944529611696701,1.0,0.5026749044758283,0.8,0.7656410256410258,0.773994375033737,0,20,20,0,580.801,581.115,34.4166
9,9900,dci_gated,12,geo,0,0.8797892242916863,1.0,0.4191148010261051,0.9166666666666667,0.811923076923077,0.8088920611499375,0,20,20,0,1234.915,1235.298,16.1904
9,9900,dci_gated,13,text,1,0.539743919559752,1.0,0.04175272227823623,0.5,0.7617948717948718,0.557555755114816,1,20,20,0,1016.816,1017.004,19.6656
9,9900,dci_gated,14,text,0,0.7736039943886044,1.0,0.7239364885805366,0.7,0.7738461538461539,0.7942652193901816,0,20,20,0,152.226,152.391,131.2414
9,9900,dci_gated,15,text,0,0.7656644437350315,1.0,0.5748870246279019,0.5535714285714286,0.7973076923076924,0.7367039554197778,1,20,20,0,530.713,530.888,37.6727
9,9900,dci_gated,16,text,0,0.8336486058972881,1.0,0.6599334722659848,0.6785714285714286,0.7819230769230769,0.7934015931802663,1,20,20,0,294.945,295.147,67.7628
9,9900,dci_gated,17,text,0,0.8264242978745123,1.0,0.6012536945140946,0.8,0.7306410256410257,0.7964529672176008,0,20,20,0,578.474,578.675,34.5617
9,9900,dci_gated,18,text,0,0.9174288688146434,1.0,0.53112781792543,1.0,0.8143589743589744,0.8577366269425929,0,20,20,0,351.73,351.909,56.833
9,9900,dci_gated,19,review,1,0.5371789553488973,1.0,0.06631242188418196,0.6153846153846154,0.7474358974358974,0.5827495309063684,1,20,20,0,28860.806,28861.182,0.693
9,9900,dci_gated,20,review,0,0.8393938140416375,1.0,0.5562532889693689,0.8,0.7261538461538463,0.79002218822736,0,20,20,0,568.41,568.69,35.1685
9,9900,dci_gated,21,review,0,0.7883312462105416,1.0,0.4693038388647116,0.8,0.7639743589743591,0.7655397331717316,0,20,20,0,608.433,608.661,32.859
9,9900,dci_gated,22,review,0,0.8224383921271605,1.0,0.5326481703724535,0.875,0.7347435897435898,0.7973507705678193,0,20,20,0,401.734,401.933,49.7595
9,9900,dci_gated,23,review,0,0.7483606064429715,1.0,0.4776087472856543,0.7,0.7443589743589744,0.7342657472217199,1,20,20,0,533.89,534.085,37.4472
9,9900,dci_gated,24,review,0,0.7245801956506899,1.0,0.2332487287384769,0.6888888888888889,0.7305128205128206,0.6751494955150688,1,20,20,0,664.912,665.112,30.0701
