block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,gate_R4s,gate_audit,det_ms,features_used,sp_out_of_band,n_queries,n_ok,exec_ms_window_sum,wall_ms_window,qps_window,sf
7,7800,dci_gated,1,CtrSteady,0,0.849601,1.0,0.590367,0.880952,0.740897,0.817799,0,1.0,full,1.0,0,8.645,full,0,20,20,5678.648,6406.063,3.122,1.0
7,7800,dci_gated,2,CtrSteady,0,0.851889,1.0,0.697656,0.880952,0.668846,0.829021,0,1.1386,full,1.0,0,9.0417,full,0,20,20,4729.043,5348.25,3.7395,1.0
7,7800,dci_gated,3,CtrSteady,0,0.963348,1.0,0.816813,1.0,0.755385,0.917507,0,1.3336,full,1.0,0,8.568,full,0,20,20,4207.348,4727.45,4.2306,1.0
7,7800,dci_gated,4,CtrSteady,0,0.883507,1.0,0.6265,1.0,0.711795,0.852946,0,1.4971,full,1.0,0,7.3259,full,0,20,20,5086.951,5843.367,3.4227,1.0
7,7800,dci_gated,5,CtrSteady,0,0.917897,1.0,0.560876,1.0,0.784615,0.859342,0,1.6862,full,1.0,0,6.915,full,0,20,20,5261.589,5683.702,3.5188,1.0
7,7800,dci_gated,6,CtrSteady,0,0.933507,1.0,0.580371,1.0,0.761923,0.863739,0,1.7471,full,1.0,0,8.1171,full,0,20,20,4787.486,5275.133,3.7914,1.0
7,7800,dci_gated,7,CtrSteady,0,0.930665,1.0,0.566252,1.0,0.698718,0.850724,0,1.7828,full,1.0,0,8.2841,full,0,20,20,5148.455,5440.121,3.6764,1.0
7,7800,dci_gated,8,CtrSteady,0,0.846861,1.0,0.558862,0.880952,0.715769,0.807044,0,1.6894,full,1.0,0,7.5615,full,0,20,20,4287.906,4811.877,4.1564,1.0
7,7800,dci_gated,9,CtrSteady,0,0.852946,1.0,0.675945,0.880952,0.640769,0.820731,0,1.6101,full,1.0,0,8.4711,full,0,20,20,4984.144,5541.856,3.6089,1.0
7,7800,dci_gated,10,CtrSteady,0,0.972312,1.0,0.871224,1.0,0.840128,0.943342,0,1.6774,full,1.0,0,7.1373,full,0,20,20,4981.14,5401.454,3.7027,1.0
7,7800,dci_gated,11,CtrSteady,0,0.946362,1.0,0.724821,1.0,0.674487,0.882728,0,1.6299,full,1.0,0,7.7852,full,0,20,20,5516.468,5855.353,3.4157,1.0
7,7800,dci_gated,12,CtrSteady,0,0.9253,1.0,0.662133,1.0,0.763974,0.878348,0,1.6165,full,1.0,0,8.0019,full,0,20,20,5697.676,6156.764,3.2485,1.0
7,7800,dci_gated,13,CtrHold06,1,0.91443,1.0,0.464767,1.0,0.770897,0.837195,0,1.8013,full,1.0,0,8.6678,full,0,20,20,3218.702,3742.157,5.3445,1.0
7,7800,dci_gated,14,CtrHold06,0,0.757135,1.0,0.597682,0.880952,0.797308,0.804607,1,1.6801,full,1.0,0,8.9882,full,0,20,20,5144.973,5689.99,3.5149,1.0
7,7800,dci_gated,15,CtrHold06,0,0.814503,1.0,0.556442,1.0,0.714359,0.822068,1,1.8347,full,1.0,0,8.8319,full,0,20,20,4426.499,5141.106,3.8902,1.0
7,7800,dci_gated,16,CtrHold06,0,0.909867,1.0,0.571048,1.0,0.647179,0.838753,0,1.8719,full,1.0,0,7.976,full,0,20,20,4272.612,4834.235,4.1372,1.0
7,7800,dci_gated,17,CtrHold06,0,0.813202,1.0,0.800949,0.880952,0.645769,0.836546,1,1.8963,full,1.0,0,8.14,full,0,20,20,5437.606,6104.051,3.2765,1.0
7,7800,dci_gated,18,CtrHold06,0,0.885293,1.0,0.833526,1.0,0.745769,0.899894,1,2.0116,full,1.0,0,8.5306,full,0,20,20,4783.103,5607.187,3.5669,1.0
7,7800,dci_gated,19,CtrHold06,0,0.861183,1.0,0.506621,1.0,0.825256,0.840408,0,2.0974,full,1.0,0,8.1902,full,0,20,20,4181.578,4704.071,4.2516,1.0
7,7800,dci_gated,20,CtrHold06,0,0.840062,1.0,0.60592,1.0,0.695513,0.835527,1,2.1711,full,0.0553,0,6.8149,full,0,20,20,3864.971,4350.187,4.5975,1.0
7,7800,dci_gated,21,CtrHold06,0,0.802225,1.0,0.711129,1.0,0.725128,0.851551,1,2.3013,full,0.0524,0,8.2006,full,0,20,20,4290.319,4842.445,4.1301,1.0
7,7800,dci_gated,22,CtrHold06,0,0.775933,1.0,0.684663,0.880952,0.764103,0.821722,1,2.1476,full,0.0839,0,8.5754,full,0,20,20,4743.874,5191.497,3.8525,1.0
7,7800,dci_gated,23,CtrHold06,0,0.835376,1.0,0.657089,0.880952,0.802308,0.836798,0,2.0977,full,0.0888,0,8.298,full,0,20,20,5439.794,6079.093,3.29,1.0
7,7800,dci_gated,24,CtrHold06,0,0.831543,1.0,0.687246,1.0,0.777051,0.861893,1,2.1577,full,0.077,0,8.348,full,0,20,20,4889.561,5497.472,3.638,1.0
8,7900,dci_gated,1,CtrSteady,0,0.887897,1.0,0.484537,1.0,0.742051,0.830189,0,1.0,full,1.0,0,8.6077,full,0,20,20,5066.09,5745.787,3.4808,1.0
8,7900,dci_gated,2,CtrSteady,0,0.91443,1.0,0.567142,1.0,0.694231,0.84617,0,1.1285,full,1.0,0,9.0352,full,0,20,20,4712.257,5329.527,3.7527,1.0
8,7900,dci_gated,3,CtrSteady,0,0.980425,1.0,0.873092,1.0,0.675513,0.921051,0,1.6674,full,1.0,0,8.7612,full,0,20,20,5260.827,5746.167,3.4806,1.0
8,7900,dci_gated,4,CtrSteady,0,0.956181,1.0,0.799264,1.0,0.730897,0.908533,0,1.5509,full,1.0,0,8.449,full,0,20,20,4815.79,5433.691,3.6807,1.0
8,7900,dci_gated,5,CtrSteady,0,0.901752,1.0,0.708639,1.0,0.76359,0.881704,0,1.628,full,1.0,0,8.9765,full,0,20,20,4101.345,4626.216,4.3232,1.0
8,7900,dci_gated,6,CtrSteady,0,0.825844,1.0,0.600571,0.880952,0.726667,0.811766,0,1.6255,full,1.0,0,7.7776,full,0,20,20,5320.43,5861.452,3.4121,1.0
8,7900,dci_gated,7,CtrSteady,0,0.908565,1.0,0.686245,1.0,0.839231,0.890275,0,1.6527,full,1.0,0,7.1533,full,0,20,20,4483.754,5260.323,3.802,1.0
8,7900,dci_gated,8,CtrSteady,0,0.867121,1.0,0.873778,0.880952,0.653974,0.865822,0,2.0108,full,1.0,0,6.7386,full,0,20,20,4773.115,5586.62,3.58,1.0
8,7900,dci_gated,9,CtrSteady,0,0.808349,1.0,0.634401,1.0,0.650641,0.826564,1,2.3374,full,1.0,0,8.316,full,0,20,20,6141.302,6732.66,2.9706,1.0
8,7900,dci_gated,10,CtrSteady,0,0.818952,1.0,0.397221,1.0,0.899103,0.819048,1,2.1551,full,0.0578,0,6.9378,full,0,20,20,4912.743,5440.409,3.6762,1.0
8,7900,dci_gated,11,CtrSteady,0,0.91001,1.0,0.568314,1.0,0.668974,0.841511,0,2.1916,full,0.0449,0,8.0302,full,0,20,20,4979.332,5436.313,3.679,1.0
8,7900,dci_gated,12,CtrSteady,0,0.936444,1.0,0.83756,1.0,0.696795,0.906142,0,2.156,full,0.0692,0,6.7561,full,0,20,20,4836.367,5413.358,3.6946,1.0
8,7900,dci_gated,13,CtrHold06,1,0.950027,1.0,0.735606,1.0,0.685769,0.887493,0,2.1301,full,1.0,0,6.9305,full,0,20,20,3530.12,4182.62,4.7817,1.0
8,7900,dci_gated,14,CtrHold06,0,0.825088,1.0,0.444898,0.880952,0.800769,0.791557,0,2.0026,full,1.0,0,8.0332,full,0,20,20,6665.297,7315.099,2.7341,1.0
8,7900,dci_gated,15,CtrHold06,0,0.811581,1.0,0.679381,0.880952,0.680897,0.817097,0,2.0506,full,1.0,0,8.7343,full,0,20,20,5794.804,6411.219,3.1195,1.0
8,7900,dci_gated,16,CtrHold06,0,0.850083,1.0,0.805984,0.880952,0.735641,0.860254,0,2.1519,full,1.0,0,7.5748,full,0,20,20,5763.74,6331.141,3.159,1.0
8,7900,dci_gated,17,CtrHold06,0,0.813843,1.0,0.735647,0.880952,0.804103,0.847396,0,2.1727,full,0.0937,0,7.2458,full,0,20,20,5398.291,6012.775,3.3263,1.0
8,7900,dci_gated,18,CtrHold06,0,0.745316,1.0,0.393908,1.0,0.634744,0.760322,1,2.0998,full,0.1207,0,8.0521,full,0,20,20,4275.314,4992.556,4.006,1.0
8,7900,dci_gated,19,CtrHold06,0,0.738376,1.0,0.350414,0.880952,0.622308,0.724214,1,1.8629,full,0.1867,0,8.6228,full,0,20,20,4884.167,5571.632,3.5896,1.0
8,7900,dci_gated,20,CtrHold06,0,0.750084,1.0,0.568624,0.880952,0.863974,0.807032,1,1.7951,full,0.2148,0,10.3914,full,0,20,20,5111.33,5393.653,3.7081,1.0
8,7900,dci_gated,21,CtrHold06,0,0.808317,1.0,0.575149,0.880952,0.933718,0.833357,1,1.7656,full,0.2306,0,7.1914,full,0,20,20,6713.456,7461.162,2.6805,1.0
8,7900,dci_gated,22,CtrHold06,0,0.830139,1.0,0.583518,0.880952,0.692308,0.804275,0,1.7517,full,0.2406,0,9.6132,full,0,20,20,5212.756,6029.437,3.3171,1.0
8,7900,dci_gated,23,CtrHold06,0,0.81478,1.0,0.496502,1.0,0.811795,0.824765,1,1.7659,full,0.2196,0,6.734,full,0,20,20,3927.304,4684.549,4.2694,1.0
8,7900,dci_gated,24,CtrHold06,0,0.836574,1.0,0.758885,1.0,0.777179,0.877497,1,1.8306,full,0.1833,0,9.4561,full,0,20,20,3143.51,3857.207,5.1851,1.0
9,8000,dci_gated,1,CtrSteady,0,0.946267,1.0,0.72983,1.0,0.752564,0.895417,0,1.0,full,1.0,0,9.1159,full,0,20,20,5089.026,5594.633,3.5749,1.0
9,8000,dci_gated,2,CtrSteady,0,0.949987,1.0,0.76094,1.0,0.782051,0.906992,0,1.0088,full,1.0,0,7.3587,full,0,20,20,4848.154,5311.546,3.7654,1.0
9,8000,dci_gated,3,CtrSteady,0,0.930572,1.0,0.668678,1.0,0.740769,0.877494,0,1.0748,full,1.0,0,6.6739,full,0,20,20,4681.34,5300.742,3.7731,1.0
9,8000,dci_gated,4,CtrSteady,0,0.958452,1.0,0.799708,1.0,0.66859,0.899843,0,1.0779,full,1.0,0,7.4559,full,0,20,20,4346.068,4793.589,4.1722,1.0
9,8000,dci_gated,5,CtrSteady,0,0.859255,1.0,0.682437,0.880952,0.790897,0.846126,0,1.2391,full,1.0,0,6.881,full,0,20,20,5038.017,5662.862,3.5318,1.0
9,8000,dci_gated,6,CtrSteady,0,0.960266,1.0,0.807199,1.0,0.887179,0.934583,0,1.2133,full,1.0,0,6.6004,full,0,20,20,4595.824,5143.626,3.8883,1.0
9,8000,dci_gated,7,CtrSteady,0,0.827551,1.0,0.593119,0.880952,0.799103,0.821567,0,1.1822,full,1.0,0,8.2979,full,0,20,20,5984.513,6414.286,3.118,1.0
9,8000,dci_gated,8,CtrSteady,0,0.972301,1.0,0.715236,1.0,0.667308,0.886219,0,1.1756,full,1.0,0,7.3929,full,0,20,20,5286.925,5797.271,3.4499,1.0
9,8000,dci_gated,9,CtrSteady,0,0.821863,1.0,0.63099,0.880952,0.542179,0.789181,0,1.1709,full,1.0,0,7.6115,full,0,20,20,5103.768,5791.238,3.4535,1.0
9,8000,dci_gated,10,CtrSteady,0,0.837982,1.0,0.746817,0.880952,0.852308,0.862895,0,1.2694,full,1.0,0,9.0795,full,0,20,20,5677.186,6136.232,3.2593,1.0
9,8000,dci_gated,11,CtrSteady,0,0.950074,1.0,0.828523,1.0,0.701667,0.908473,0,1.2969,full,1.0,0,7.7495,full,0,20,20,6362.54,6946.906,2.879,1.0
9,8000,dci_gated,12,CtrSteady,0,0.946362,1.0,0.63641,1.0,0.682179,0.8662,0,1.3051,full,1.0,0,7.5338,full,0,20,20,4517.208,4906.093,4.0766,1.0
9,8000,dci_gated,13,CtrHold06,1,0.933476,1.0,0.730944,1.0,0.707051,0.885615,0,1.2964,full,1.0,0,8.1065,full,0,20,20,4928.345,5690.242,3.5148,1.0
9,8000,dci_gated,14,CtrHold06,0,0.936444,1.0,0.740755,1.0,0.690513,0.885839,0,1.2874,full,1.0,0,8.5535,full,0,20,20,4459.515,5052.425,3.9585,1.0
9,8000,dci_gated,15,CtrHold06,0,0.85854,1.0,0.733296,0.880952,0.652179,0.835312,0,1.343,full,1.0,0,6.5798,full,0,20,20,3673.392,4201.665,4.76,1.0
9,8000,dci_gated,16,CtrHold06,0,0.825896,1.0,0.473718,0.880952,0.825769,0.801273,0,1.3286,full,1.0,0,9.4091,full,0,20,20,5112.77,5640.959,3.5455,1.0
9,8000,dci_gated,17,CtrHold06,0,0.874379,1.0,0.680202,1.0,0.690385,0.858193,0,1.3742,full,1.0,0,7.0118,full,0,20,20,5093.57,5696.987,3.5106,1.0
9,8000,dci_gated,18,CtrHold06,0,0.944455,1.0,0.763153,1.0,0.825128,0.912514,0,1.3615,full,1.0,0,7.5806,full,0,20,20,4135.79,4766.628,4.1958,1.0
9,8000,dci_gated,19,CtrHold06,0,0.77669,1.0,0.727055,0.880952,0.803846,0.836351,1,1.4091,full,1.0,0,6.5953,full,0,20,20,5278.667,6024.295,3.3199,1.0
9,8000,dci_gated,20,CtrHold06,0,0.864067,1.0,0.726017,1.0,0.798974,0.881066,1,1.4698,full,1.0,0,8.6921,full,0,20,20,4770.866,5563.529,3.5948,1.0
9,8000,dci_gated,21,CtrHold06,0,0.854923,1.0,0.76167,0.880952,0.645641,0.839101,0,1.5161,full,1.0,0,8.4743,full,0,20,20,4690.069,5227.201,3.8261,1.0
9,8000,dci_gated,22,CtrHold06,0,0.886114,1.0,0.775878,1.0,0.641795,0.872974,0,1.5636,full,1.0,0,10.7979,full,0,20,20,4173.581,4623.295,4.3259,1.0
9,8000,dci_gated,23,CtrHold06,0,0.808674,1.0,0.797951,1.0,0.783462,0.879278,1,1.7442,full,0.0819,0,8.105,full,0,20,20,4538.968,5168.427,3.8696,1.0
9,8000,dci_gated,24,CtrHold06,0,0.854145,1.0,0.83687,1.0,0.728974,0.890256,1,1.8552,full,0.0519,0,9.6071,full,0,20,20,3960.579,4538.079,4.4072,1.0
10,8100,dci_gated,1,CtrSteady,0,0.902745,1.0,0.403641,1.0,0.717179,0.813991,0,1.0,full,1.0,0,8.1652,full,0,20,20,5801.322,6398.061,3.1259,1.0
10,8100,dci_gated,2,CtrSteady,0,0.933418,1.0,0.669963,1.0,0.770641,0.882943,0,1.4295,full,1.0,0,8.3967,full,0,20,20,4772.437,5384.112,3.7146,1.0
10,8100,dci_gated,3,CtrSteady,0,0.934853,1.0,0.648241,1.0,0.82,0.886361,0,1.6816,full,1.0,0,8.1653,full,0,20,20,5229.997,5717.291,3.4982,1.0
10,8100,dci_gated,4,CtrSteady,0,0.927865,1.0,0.606477,1.0,0.770513,0.868839,0,1.6842,full,1.0,0,7.4085,full,0,20,20,5446.903,6101.208,3.278,1.0
10,8100,dci_gated,5,CtrSteady,0,0.934853,1.0,0.733901,1.0,0.862308,0.90984,0,1.907,full,1.0,0,7.3334,full,0,20,20,4974.087,5502.2,3.6349,1.0
10,8100,dci_gated,6,CtrSteady,0,0.885152,1.0,0.600025,1.0,0.836026,0.866697,0,1.9917,full,1.0,0,7.6916,full,0,20,20,3666.309,4194.848,4.7678,1.0
10,8100,dci_gated,7,CtrSteady,0,0.901752,1.0,0.663919,1.0,0.637308,0.853818,0,2.043,full,1.0,0,8.1313,full,0,20,20,4647.824,5240.781,3.8162,1.0
10,8100,dci_gated,8,CtrSteady,0,0.950027,1.0,0.804257,1.0,0.881026,0.930512,0,2.1414,full,1.0,0,7.6952,full,0,20,20,5091.751,5722.081,3.4952,1.0
10,8100,dci_gated,9,CtrSteady,0,0.887685,1.0,0.501567,1.0,0.756667,0.835735,0,2.1199,full,1.0,0,8.8517,full,0,20,20,4836.57,5479.606,3.6499,1.0
10,8100,dci_gated,10,CtrSteady,0,0.889444,1.0,0.558296,1.0,0.768846,0.849347,0,2.0976,full,1.0,0,6.662,full,0,20,20,4286.502,4980.539,4.0156,1.0
10,8100,dci_gated,11,CtrSteady,0,0.919047,1.0,0.678527,1.0,0.847179,0.892544,0,2.1177,full,1.0,0,7.4614,full,0,20,20,4773.503,5404.961,3.7003,1.0
10,8100,dci_gated,12,CtrSteady,0,0.922719,1.0,0.705345,1.0,0.764103,0.886364,0,2.1334,full,1.0,0,7.088,full,0,20,20,3736.511,4500.682,4.4438,1.0
10,8100,dci_gated,13,CtrHold06,1,0.872955,1.0,0.703969,1.0,0.685385,0.86184,0,2.2936,full,1.0,0,7.5352,full,0,20,20,5118.347,5635.372,3.549,1.0
10,8100,dci_gated,14,CtrHold06,0,0.816088,1.0,0.62213,1.0,0.747564,0.840583,1,2.6331,full,1.0,0,6.036,full,0,20,20,4055.077,4595.193,4.3524,1.0
10,8100,dci_gated,15,CtrHold06,0,0.827244,1.0,0.753546,1.0,0.754615,0.870712,1,2.9061,full,0.0,0,8.71,full,0,20,20,4247.339,4783.448,4.1811,1.0
10,8100,dci_gated,16,CtrHold06,0,0.74633,1.0,0.680129,0.880952,0.706923,0.804837,1,2.4953,full,0.0,0,9.1163,full,0,20,20,5103.156,5638.004,3.5474,1.0
10,8100,dci_gated,17,CtrHold06,0,0.722356,1.0,0.555469,0.880952,0.742308,0.779219,1,2.0054,full,0.0926,0,7.4787,full,0,20,20,4892.724,5390.675,3.7101,1.0
10,8100,dci_gated,18,CtrHold06,0,0.799721,1.0,0.470611,1.0,0.770897,0.809687,1,2.0521,full,0.0944,0,8.699,full,0,20,20,4867.598,5547.859,3.605,1.0
10,8100,dci_gated,19,CtrHold06,0,0.785824,1.0,0.594776,1.0,0.826923,0.83945,1,2.0216,full,0.0907,0,9.1767,full,0,20,20,5775.698,6349.931,3.1496,1.0
10,8100,dci_gated,20,CtrHold06,0,0.881061,1.0,0.738579,1.0,0.765385,0.882789,0,2.0709,full,0.0825,0,7.3219,full,0,20,20,4808.746,5304.771,3.7702,1.0
10,8100,dci_gated,21,CtrHold06,0,0.939556,1.0,0.788488,1.0,0.769487,0.90801,0,2.0817,full,0.0816,0,7.4364,full,0,20,20,4257.74,4784.299,4.1803,1.0
10,8100,dci_gated,22,CtrHold06,0,0.881335,1.0,0.829346,1.0,0.770769,0.901818,1,2.1803,full,0.0712,0,9.01,full,0,20,20,4181.036,4735.214,4.2237,1.0
10,8100,dci_gated,23,CtrHold06,0,0.77087,1.0,0.447497,1.0,0.822179,0.805544,1,2.0882,full,0.0798,0,9.5345,full,0,20,20,4544.78,5108.439,3.9151,1.0
10,8100,dci_gated,24,CtrHold06,0,0.811673,1.0,0.590373,1.0,0.820641,0.844089,1,2.0601,full,0.078,0,8.0267,full,0,20,20,3319.508,3858.293,5.1836,1.0
