block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
0,9000,dci_gated,21,review,0,0.8302545606012963,1.0,0.7108559763665303,0.75,0.7524358974358974,0.8126002200390149,0,20,20,0,664.696,664.912,30.0792
0,9000,dci_gated,22,review,0,0.8001803867492161,1.0,0.6181151803300957,0.7444444444444445,0.8267948717948719,0.7965762524114428,0,20,20,0,559.027,559.251,35.7621
0,9000,dci_gated,23,review,0,0.8177770941500975,1.0,0.644173818745659,0.8,0.6005128205128206,0.7833559603635792,0,20,20,0,375.676,375.91,53.2042
0,9000,dci_gated,24,review,0,0.7885878941648572,1.0,0.6582479744176504,0.7638888888888888,0.7639743589743591,0.7961705000486761,0,20,20,0,321.843,322.038,62.1044
1,9100,dci_gated,1,edge,0,0.7377621311029372,1.0,0.6065163135330657,0.625,0.7570512820512821,0.7443014877900398,0,20,20,0,277.867,278.239,71.8808
1,9100,dci_gated,2,edge,0,0.8023583963705514,1.0,0.7811740311516991,0.75,0.8671794871794872,0.8369013283999008,0,20,20,0,367.809,368.134,54.3281
1,9100,dci_gated,3,edge,0,0.8011682796979015,1.0,0.7973637282067566,0.75,0.7776923076923077,0.8264186617196729,0,20,20,0,96.53,96.895,206.41
1,9100,dci_gated,4,edge,0,0.7266973441742279,1.0,0.8522150475328516,0.625,0.7894871794871796,0.7955404224732043,0,20,20,0,214.679,215.011,93.0187
1,9100,dci_gated,5,edge,0,0.7939781799176101,1.0,0.7155389402799988,0.75,0.7506410256410256,0.8041984868815562,0,20,20,0,398.014,398.261,50.2184
1,9100,dci_gated,6,edge,0,0.9770743454823334,1.0,0.864262790669697,1.0,0.7105128205128205,0.9236980675814459,0,20,20,0,437.731,437.96,45.6663
1,9100,dci_gated,7,geo,1,0.49951361824762675,1.0,0.026533505147430803,0.5,0.6673076923076924,0.5302812594375468,1,20,20,0,5611.896,5612.391,3.5635
1,9100,dci_gated,8,geo,0,0.8848003962680133,1.0,0.8078315726308664,0.7916666666666667,0.7957692307692308,0.8604651315418945,1,20,20,0,1641.345,1641.736,12.1822
1,9100,dci_gated,9,geo,0,0.7961665398465372,1.0,0.655531773882964,0.6666666666666667,0.6067948717948718,0.7545005538407912,0,20,20,0,1018.866,1019.264,19.622
1,9100,dci_gated,10,geo,0,0.8613167885086394,1.0,0.6983565446529167,0.875,0.8473076923076923,0.857096659903897,0,20,20,0,1359.87,1360.203,14.7037
1,9100,dci_gated,11,geo,0,0.8637568546145846,1.0,0.6666666666666666,0.7916666666666667,0.7555128205128205,0.8209328033972358,0,20,20,0,378.66,379.043,52.7644
1,9100,dci_gated,12,geo,0,0.8791317895023023,1.0,0.735778242864686,0.875,0.758974358974359,0.8557847497946667,0,20,20,0,2109.462,2109.8,9.4796
1,9100,dci_gated,13,text,1,0.4654125536904017,1.0,0.01817924598000409,0.34545454545454546,0.7452564102564103,0.5008683582479718,1,20,20,0,1128.131,1128.351,17.725
1,9100,dci_gated,14,text,0,0.7722105212537326,1.0,0.26141457235532173,0.75,0.7217948717948719,0.7036047755537284,1,20,20,0,91.575,91.738,218.0132
1,9100,dci_gated,15,text,0,0.7959701630516027,1.0,0.5267730373788115,0.75,0.7471794871794872,0.7664240713155861,0,20,20,0,520.442,520.627,38.4152
