analysis_timestamp_utc,run_id,window,S_R,S_V,S_T,S_A,S_P,HSM
2026-07-05T13:56:59Z,20260705T135649Z,1,0.7877679844,1.0000000000,0.2926090459,0.6666666667,0.6229487179,0.6822394463
2026-07-05T13:56:59Z,20260705T135649Z,2,0.7233498105,1.0000000000,0.9500849642,0.3333333333,0.6385897436,0.7333095737
2026-07-05T13:56:59Z,20260705T135649Z,3,0.6968385816,1.0000000000,0.2577621168,0.5000000000,0.8238461538,0.6493389918
2026-07-05T13:56:59Z,20260705T135649Z,4,0.8178906433,1.0000000000,0.4301275269,0.6666666667,0.5605128205,0.7079084226
2026-07-05T13:56:59Z,20260705T135649Z,5,0.7778850527,1.0000000000,0.8233155708,0.6666666667,0.7005128205,0.7975446338
2026-07-05T13:56:59Z,20260705T135649Z,6,0.6864129653,1.0000000000,0.1305442147,0.5000000000,0.8623076923,0.6270582381
2026-07-05T13:56:59Z,20260705T135649Z,7,1.0000000000,1.0000000000,0.6974855906,1.0000000000,0.8724358974,0.9203625027
2026-07-05T13:56:59Z,20260705T135649Z,8,0.8349916978,1.0000000000,0.6457060008,0.7500000000,0.6017948718,0.7781583554
2026-07-05T13:56:59Z,20260705T135649Z,9,0.8308156933,1.0000000000,0.8846841354,0.6666666667,0.6829487179,0.8204163914
2026-07-05T13:56:59Z,20260705T135649Z,10,0.9291181088,1.0000000000,0.3160325403,1.0000000000,0.7028205128,0.8009091122
2026-07-05T13:56:59Z,20260705T135649Z,11,0.8308156933,1.0000000000,0.7991944448,0.6666666667,0.7010256410,0.8060299918
2026-07-05T13:56:59Z,20260705T135649Z,12,0.8308156933,1.0000000000,0.9023267692,0.6666666667,0.7493589744,0.8339064566
2026-07-05T13:56:59Z,20260705T135649Z,13,0.9291181088,1.0000000000,0.5192856065,1.0000000000,0.7021794872,0.8414635716
2026-07-05T13:56:59Z,20260705T135649Z,14,0.9291181088,1.0000000000,0.5791668483,1.0000000000,0.5800000000,0.8351128969
2026-07-05T13:56:59Z,20260705T135649Z,15,0.9291181088,1.0000000000,0.8108830488,1.0000000000,0.5625641026,0.8788407523
2026-07-05T13:56:59Z,20260705T135649Z,16,1.0000000000,1.0000000000,0.5969264516,1.0000000000,0.8625641026,0.8987699057
2026-07-05T13:56:59Z,20260705T135649Z,17,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.6470512821,0.7822927272
2026-07-05T13:56:59Z,20260705T135649Z,18,0.6968385816,1.0000000000,0.1559582608,0.5000000000,0.7451282051,0.6171705283
2026-07-05T13:56:59Z,20260705T135649Z,19,0.9291181088,1.0000000000,0.1894336775,1.0000000000,0.6829487179,0.7726085704
2026-07-05T13:56:59Z,20260705T135649Z,20,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.6582051282,0.7839658041
2026-07-05T13:56:59Z,20260705T135649Z,21,0.6968385816,1.0000000000,0.4365489651,0.5000000000,0.6751282051,0.6627886692
2026-07-05T13:56:59Z,20260705T135649Z,22,0.8178906433,1.0000000000,0.7086634066,0.6666666667,0.5723076923,0.7653848293
2026-07-05T13:56:59Z,20260705T135649Z,23,0.8308156933,1.0000000000,0.7543498162,0.6666666667,0.6165384615,0.7843879891
2026-07-05T13:56:59Z,20260705T135649Z,24,1.0000000000,1.0000000000,0.8775171560,1.0000000000,0.8885897436,0.9587918927
2026-07-05T13:56:59Z,20260705T135649Z,25,0.8308156933,1.0000000000,0.6861489844,0.6666666667,0.6044871795,0.7689401304
2026-07-05T13:56:59Z,20260705T135649Z,26,0.9389292606,1.0000000000,0.5713160609,1.0000000000,0.8344871795,0.8741686043
2026-07-05T13:56:59Z,20260705T135649Z,27,0.8938939633,1.0000000000,0.4770728097,1.0000000000,0.6835897436,0.8214265143
2026-07-05T13:56:59Z,20260705T135649Z,28,1.0000000000,1.0000000000,0.9405180032,1.0000000000,0.7823076923,0.9554497545
2026-07-05T13:56:59Z,20260705T135649Z,29,0.9389292606,1.0000000000,0.6764239361,1.0000000000,0.6357692308,0.8653824870
2026-07-05T13:56:59Z,20260705T135649Z,30,0.7309729266,1.0000000000,0.7847480535,0.5000000000,0.6702564103,0.7402313039
2026-07-05T13:56:59Z,20260705T135649Z,31,0.7877679844,1.0000000000,0.3341009347,0.6666666667,0.6853846154,0.6999032087
2026-07-05T13:56:59Z,20260705T135649Z,32,0.8308156933,1.0000000000,0.9092703219,0.6666666667,0.7957692308,0.8422567056
2026-07-05T13:56:59Z,20260705T135649Z,33,0.8308156933,1.0000000000,0.7305833490,0.6666666667,0.8921794872,0.8209808495
2026-07-05T13:56:59Z,20260705T135649Z,34,0.9291181088,1.0000000000,0.1408931499,1.0000000000,0.7015384615,0.7656889264
2026-07-05T13:56:59Z,20260705T135649Z,35,0.9291181088,1.0000000000,0.4447806586,1.0000000000,0.5914102564,0.8099471974
2026-07-05T13:56:59Z,20260705T135649Z,36,0.9291181088,1.0000000000,0.4447806586,1.0000000000,0.8102564103,0.8427741205
2026-07-05T13:56:59Z,20260705T135649Z,37,0.7677204728,1.0000000000,0.9295534250,0.5000000000,0.7860256410,0.7957446494
2026-07-05T13:56:59Z,20260705T135649Z,38,0.6968385816,1.0000000000,0.2577621168,0.5000000000,0.7014102564,0.6309736072
2026-07-05T13:56:59Z,20260705T135649Z,39,0.6186566985,1.0000000000,0.2573850573,0.3333333333,0.8055128205,0.5936347758
2026-07-05T13:56:59Z,20260705T135649Z,40,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.7421794872,0.7965619579
2026-07-05T13:56:59Z,20260705T135649Z,41,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.8903846154,0.8187927272
2026-07-05T13:56:59Z,20260705T135649Z,42,0.9291181088,1.0000000000,0.1039219917,1.0000000000,0.7570512821,0.7666216178
2026-07-05T13:56:59Z,20260705T135649Z,43,0.6968385816,1.0000000000,0.0704465750,0.5000000000,0.7120512821,0.5951066527
2026-07-05T13:56:59Z,20260705T135649Z,44,0.6968385816,1.0000000000,0.4365489651,0.5000000000,0.7756410256,0.6778655923
2026-07-05T13:56:59Z,20260705T135649Z,45,0.5822138547,1.0000000000,0.4222538635,0.2500000000,0.7941025641,0.5991196210
2026-07-05T13:56:59Z,20260705T135649Z,46,0.6251540513,1.0000000000,0.8344014373,0.2500000000,0.8005128205,0.6932457234
2026-07-05T13:56:59Z,20260705T135649Z,47,0.7248934060,1.0000000000,0.3663080433,0.6666666667,0.8193589744,0.7107221397
2026-07-05T13:56:59Z,20260705T135649Z,48,0.9389292606,1.0000000000,0.6946788093,1.0000000000,0.6069230769,0.8647065385
2026-07-05T13:56:59Z,20260705T135649Z,49,0.9694646303,1.0000000000,0.8287355945,1.0000000000,0.6561538462,0.9065363534
2026-07-05T13:56:59Z,20260705T135649Z,50,0.9694646303,1.0000000000,0.8879298276,1.0000000000,0.6978205128,0.9246252000
2026-07-05T13:56:59Z,20260705T135649Z,51,0.6251540513,1.0000000000,0.5961465394,0.2500000000,0.8261538462,0.6494408976
2026-07-05T13:56:59Z,20260705T135649Z,52,0.5857228750,1.0000000000,0.2741606301,0.2500000000,0.8000000000,0.5712628448
2026-07-05T13:56:59Z,20260705T135649Z,53,0.8308156933,1.0000000000,0.7905756498,0.6666666667,0.5625641026,0.7835370020
2026-07-05T13:56:59Z,20260705T135649Z,54,0.7167933476,1.0000000000,0.2242026939,0.4000000000,0.5208974359,0.5821734911
2026-07-05T13:56:59Z,20260705T135649Z,55,0.6916771212,1.0000000000,0.6862158344,0.5000000000,0.6811538462,0.7123355241
2026-07-05T13:56:59Z,20260705T135649Z,56,0.7895834242,1.0000000000,0.7413127992,0.5000000000,0.6519230769,0.7434468774
2026-07-05T13:56:59Z,20260705T135649Z,57,1.0000000000,1.0000000000,0.9999999905,1.0000000000,0.8529487179,0.9779423058
2026-07-05T13:56:59Z,20260705T135649Z,58,1.0000000000,1.0000000000,0.9552415148,1.0000000000,0.6169230769,0.9335867645
2026-07-05T13:56:59Z,20260705T135649Z,59,0.9291181088,1.0000000000,0.5477487407,1.0000000000,0.6861538462,0.8447523523
2026-07-05T13:56:59Z,20260705T135649Z,60,0.6968385816,1.0000000000,0.4365489651,0.5000000000,0.6541025641,0.6596348230
2026-07-05T13:56:59Z,20260705T135649Z,61,0.9999999953,1.0000000000,1.0000000000,1.0000000000,0.5888461538,0.9383269219
2026-07-05T13:56:59Z,20260705T135649Z,62,0.7677204728,1.0000000000,0.7422378832,0.5000000000,0.6167948718,0.7328969256
2026-07-05T13:56:59Z,20260705T135649Z,63,0.8308156933,1.0000000000,0.8588550841,0.6666666667,0.6655128205,0.8126351965
2026-07-05T13:56:59Z,20260705T135649Z,64,0.6820617591,1.0000000000,0.5496738246,0.5000000000,0.7310256410,0.6901040509
2026-07-05T13:56:59Z,20260705T135649Z,65,0.6251540513,1.0000000000,0.6044690365,0.2500000000,0.8306410256,0.6517784740
2026-07-05T13:56:59Z,20260705T135649Z,66,0.9291181088,1.0000000000,0.6943110820,1.0000000000,0.6641025641,0.8707571282
2026-07-05T13:56:59Z,20260705T135649Z,67,0.6968385816,1.0000000000,0.4365489651,0.5000000000,0.6035897436,0.6520579000
2026-07-05T13:56:59Z,20260705T135649Z,68,0.7221149473,1.0000000000,0.7499837614,0.3333333333,0.8320512821,0.7219998481
2026-07-05T13:56:59Z,20260705T135649Z,69,0.7575558929,1.0000000000,0.4892220734,0.6666666667,0.6720512821,0.7213744135
2026-07-05T13:56:59Z,20260705T135649Z,70,0.7575558929,1.0000000000,0.5080917002,0.6666666667,0.7110256410,0.7309944927
2026-07-05T13:56:59Z,20260705T135649Z,71,0.7575558929,1.0000000000,0.3900852729,0.6666666667,0.6655128205,0.7005662842
2026-07-05T13:56:59Z,20260705T135649Z,72,0.6186566985,1.0000000000,0.3139791351,0.3333333333,0.6619230769,0.5834151299
2026-07-05T13:56:59Z,20260705T135649Z,73,0.5857228750,1.0000000000,0.3347133086,0.2500000000,0.7789743590,0.5802195343
2026-07-05T13:56:59Z,20260705T135649Z,74,0.7496918975,1.0000000000,0.9119278398,0.5000000000,0.8034615385,0.7903277731
2026-07-05T13:56:59Z,20260705T135649Z,75,0.6616313865,1.0000000000,0.3646829799,0.5000000000,0.5939743590,0.6274405965
2026-07-05T13:56:59Z,20260705T135649Z,76,0.6616313865,1.0000000000,0.2590577033,0.5000000000,0.7235897436,0.6257578488
2026-07-05T13:56:59Z,20260705T135649Z,77,0.8308156933,1.0000000000,0.8131656506,0.6666666667,0.7733333333,0.8196703868
2026-07-05T13:56:59Z,20260705T135649Z,78,0.6968385816,1.0000000000,0.2577621168,0.5000000000,0.7935897436,0.6448005303
2026-07-05T13:56:59Z,20260705T135649Z,79,0.9999999953,1.0000000000,1.0000000000,1.0000000000,0.7864102564,0.9679615373
2026-07-05T13:56:59Z,20260705T135649Z,80,0.6968385816,1.0000000000,0.2048327647,0.5000000000,0.8456410256,0.6420223522
2026-07-05T13:56:59Z,20260705T135649Z,81,0.9291181088,1.0000000000,0.3160325403,1.0000000000,0.5200000000,0.7734860353
2026-07-05T13:56:59Z,20260705T135649Z,82,0.7677204728,1.0000000000,0.8888002244,0.5000000000,0.5770512821,0.7562478554
2026-07-05T13:56:59Z,20260705T135649Z,83,0.9999999953,1.0000000000,1.0000000000,1.0000000000,0.7761538462,0.9664230757
2026-07-05T13:56:59Z,20260705T135649Z,84,0.6968385816,1.0000000000,0.3144528418,0.5000000000,0.7875641026,0.6552348292
2026-07-05T13:56:59Z,20260705T135649Z,85,0.9291181088,1.0000000000,0.3848994168,1.0000000000,0.6083333333,0.8005094106
2026-07-05T13:56:59Z,20260705T135649Z,86,0.8308156933,1.0000000000,0.8961891502,0.6666666667,0.6119230769,0.8120635482
2026-07-05T13:56:59Z,20260705T135649Z,87,0.8178906433,1.0000000000,0.6006301841,0.6666666667,0.6421794872,0.7542589540
2026-07-05T13:56:59Z,20260705T135649Z,88,0.9291181088,1.0000000000,0.4700243819,1.0000000000,0.6647435897,0.8259959420
2026-07-05T13:56:59Z,20260705T135649Z,89,0.6666666667,1.0000000000,0.9526695251,0.3333333333,0.8288461538,0.7481941614
2026-07-05T13:56:59Z,20260705T135649Z,90,0.7248934060,1.0000000000,0.1196946536,0.6666666667,0.8023076923,0.6588417694
2026-07-05T13:56:59Z,20260705T135649Z,91,0.9189432581,1.0000000000,0.2002806055,1.0000000000,0.5292307692,0.7491765510
2026-07-05T13:56:59Z,20260705T135649Z,92,0.9189432581,1.0000000000,0.3804087938,1.0000000000,0.5230769231,0.7842791118
2026-07-05T13:56:59Z,20260705T135649Z,93,0.9389292606,1.0000000000,0.6937401240,1.0000000000,0.5019230769,0.8487688015
2026-07-05T13:56:59Z,20260705T135649Z,94,1.0000000000,1.0000000000,0.6748340540,1.0000000000,0.6100000000,0.8764668108
2026-07-05T13:56:59Z,20260705T135649Z,95,0.8274928135,1.0000000000,0.5731830391,0.6666666667,0.8288461538,0.7791700676
2026-07-05T13:56:59Z,20260705T135649Z,96,0.8274928135,1.0000000000,0.7153604996,0.6666666667,0.7683333333,0.7985286366
2026-07-05T13:56:59Z,20260705T135649Z,97,0.7470254735,1.0000000000,0.6469546764,0.5000000000,0.5742307692,0.7022819190
2026-07-05T13:56:59Z,20260705T135649Z,98,0.9189432581,1.0000000000,0.5291529815,1.0000000000,0.8903846154,0.8691241031
2026-07-05T13:56:59Z,20260705T135649Z,99,0.7107144013,1.0000000000,0.8002247874,0.5000000000,0.6303846154,0.7322812501
2026-07-05T13:56:59Z,20260705T135649Z,100,0.8178906433,1.0000000000,0.3287584004,0.6666666667,0.6191025641,0.6964230588
2026-07-05T13:56:59Z,20260705T135649Z,101,0.7778850527,1.0000000000,0.8953096701,0.6666666667,0.7820512821,0.8241742229
2026-07-05T13:56:59Z,20260705T135649Z,102,0.7575558929,1.0000000000,0.2929962928,0.6666666667,0.6065384615,0.6723023343
2026-07-05T13:56:59Z,20260705T135649Z,103,0.6968385816,1.0000000000,0.2577621168,0.5000000000,0.6571794872,0.6243389918
2026-07-05T13:56:59Z,20260705T135649Z,104,0.9999999953,1.0000000000,1.0000000000,1.0000000000,0.7056410256,0.9558461527
2026-07-05T13:56:59Z,20260705T135649Z,105,0.7322795272,1.0000000000,0.5000000000,0.5000000000,0.8207692308,0.7061852664
2026-07-05T13:56:59Z,20260705T135649Z,106,0.9645590544,1.0000000000,0.6111997756,1.0000000000,0.5783333333,0.8501297187
2026-07-05T13:56:59Z,20260705T135649Z,107,0.8048689313,1.0000000000,0.9163663756,0.6666666667,0.8006410256,0.8379199951
2026-07-05T13:56:59Z,20260705T135649Z,108,0.8048689313,1.0000000000,0.9163663756,0.6666666667,0.6952564103,0.8221123028
2026-07-05T13:56:59Z,20260705T135649Z,109,0.9645590544,1.0000000000,0.6111997756,1.0000000000,0.6097435897,0.8548412572
2026-07-05T13:56:59Z,20260705T135649Z,110,0.7322795272,1.0000000000,0.5000000000,0.5000000000,0.7775641026,0.6997044972
2026-07-05T13:56:59Z,20260705T135649Z,111,0.7677204728,1.0000000000,0.6256659164,0.5000000000,0.5229487179,0.6955056092
2026-07-05T13:56:59Z,20260705T135649Z,112,0.7895834242,1.0000000000,0.8538341737,0.5000000000,0.6384615385,0.7639319216
2026-07-05T13:56:59Z,20260705T135649Z,113,0.7475513658,1.0000000000,0.5383415937,0.5000000000,0.6655128205,0.6943830833
2026-07-05T13:56:59Z,20260705T135649Z,114,0.7248934060,1.0000000000,0.3663080433,0.6666666667,0.8253846154,0.7116259858
2026-07-05T13:56:59Z,20260705T135649Z,115,0.8349916978,1.0000000000,0.4396185245,0.7500000000,0.5606410256,0.7307677832
2026-07-05T13:56:59Z,20260705T135649Z,116,0.8461736740,1.0000000000,0.6117443723,0.7500000000,0.5735897436,0.7699307545
2026-07-05T13:56:59Z,20260705T135649Z,117,0.8308156933,1.0000000000,0.9440731031,0.6666666667,0.6428205128,0.8262749542
2026-07-05T13:56:59Z,20260705T135649Z,118,0.8178906433,1.0000000000,0.7086634066,0.6666666667,0.8002564103,0.7995771370
2026-07-05T13:56:59Z,20260705T135649Z,119,0.6474930472,1.0000000000,0.3768724789,0.4000000000,0.7471794872,0.6293246806
2026-07-05T13:56:59Z,20260705T135649Z,120,0.7179667542,1.0000000000,0.3335449817,0.7500000000,0.6876923077,0.6993545311
2026-07-05T13:56:59Z,20260705T135649Z,121,0.6251540513,1.0000000000,0.7131787952,0.2500000000,0.8070512821,0.6699819642
2026-07-05T13:56:59Z,20260705T135649Z,122,0.9291181088,1.0000000000,0.1039219917,1.0000000000,0.8005128205,0.7731408486
2026-07-05T13:56:59Z,20260705T135649Z,123,0.8308156933,1.0000000000,0.6305422954,0.6666666667,0.7189743590,0.7749918696
2026-07-05T13:56:59Z,20260705T135649Z,124,0.8308156933,1.0000000000,0.7074047296,0.6666666667,0.5814102564,0.7697297410
2026-07-05T13:56:59Z,20260705T135649Z,125,0.7677204728,1.0000000000,0.8888002244,0.5000000000,0.8593589744,0.7985940092
2026-07-05T13:56:59Z,20260705T135649Z,126,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.6725641026,0.7861196502
2026-07-05T13:56:59Z,20260705T135649Z,127,0.9291181088,1.0000000000,0.1039219917,1.0000000000,0.6939743590,0.7571600794
2026-07-05T13:56:59Z,20260705T135649Z,128,0.9291181088,1.0000000000,0.1039219917,1.0000000000,0.7701282051,0.7685831563
2026-07-05T13:56:59Z,20260705T135649Z,129,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.6585897436,0.7840234964
2026-07-05T13:56:59Z,20260705T135649Z,130,0.6968385816,1.0000000000,0.2577621168,0.5000000000,0.8257692308,0.6496274534
2026-07-05T13:56:59Z,20260705T135649Z,131,0.8178906433,1.0000000000,0.3749562282,0.6666666667,0.5810256410,0.6999510859
2026-07-05T13:56:59Z,20260705T135649Z,132,0.7221149473,1.0000000000,0.8757779321,0.3333333333,0.7906410256,0.7409471438
2026-07-05T13:56:59Z,20260705T135649Z,133,0.7677204728,1.0000000000,0.5634510349,0.5000000000,0.7417948718,0.7158895559
2026-07-05T13:56:59Z,20260705T135649Z,134,0.8308156933,1.0000000000,0.7664218087,0.6666666667,0.5787179487,0.7811293107
2026-07-05T13:56:59Z,20260705T135649Z,135,0.7778850527,1.0000000000,0.7416298882,0.6666666667,0.7497435897,0.7885921126
2026-07-05T13:56:59Z,20260705T135649Z,136,0.7248934060,1.0000000000,0.1214303012,0.6666666667,0.7991025641,0.6587081297
2026-07-05T13:56:59Z,20260705T135649Z,137,0.9389292606,1.0000000000,0.2854820100,1.0000000000,0.5887179487,0.7801364095
2026-07-05T13:56:59Z,20260705T135649Z,138,0.7778850527,1.0000000000,0.8342126435,0.6666666667,0.5717948718,0.7804163560
2026-07-05T13:56:59Z,20260705T135649Z,139,0.6186566985,1.0000000000,0.2045394815,0.3333333333,0.7961538462,0.5816618145
2026-07-05T13:56:59Z,20260705T135649Z,140,0.8178906433,1.0000000000,0.5391490121,0.6666666667,0.7953846154,0.7649434889
2026-07-05T13:56:59Z,20260705T135649Z,141,0.8178906433,1.0000000000,0.3685807335,0.6666666667,0.8253846154,0.7353298332
2026-07-05T13:56:59Z,20260705T135649Z,142,0.6186566985,1.0000000000,0.1557382910,0.3333333333,0.6350000000,0.5477284995
2026-07-05T13:56:59Z,20260705T135649Z,143,0.7248934060,1.0000000000,0.1707724867,0.6666666667,0.5789743590,0.6355573360
2026-07-05T13:56:59Z,20260705T135649Z,144,0.7778850527,1.0000000000,0.7302972117,0.6666666667,0.8302564103,0.7984025004
2026-07-05T13:56:59Z,20260705T135649Z,145,0.9291181088,1.0000000000,0.6943110820,1.0000000000,0.6280769231,0.8653532821
2026-07-05T13:56:59Z,20260705T135649Z,146,0.9291181088,1.0000000000,0.4700243819,1.0000000000,0.6737179487,0.8273420959
2026-07-05T13:56:59Z,20260705T135649Z,147,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.6417948718,0.7815042656
2026-07-05T13:56:59Z,20260705T135649Z,148,0.7677204728,1.0000000000,0.5634510349,0.5000000000,0.5892307692,0.6930049406
2026-07-05T13:56:59Z,20260705T135649Z,149,0.8308156933,1.0000000000,0.7264618900,0.6666666667,0.6389743590,0.7821757885
2026-07-05T13:56:59Z,20260705T135649Z,150,0.8308156933,1.0000000000,0.8614710364,0.6666666667,0.6024358974,0.8036968485
2026-07-05T13:56:59Z,20260705T135649Z,151,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.7823076923,0.9673461538
2026-07-05T13:56:59Z,20260705T135649Z,152,0.9291181088,1.0000000000,0.2383081814,1.0000000000,0.6866666667,0.7829411635
2026-07-05T13:56:59Z,20260705T135649Z,153,0.9291181088,1.0000000000,0.2383081814,1.0000000000,0.7956410256,0.7992873173
2026-07-05T13:56:59Z,20260705T135649Z,154,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.7189743590,0.7930811887
2026-07-05T13:56:59Z,20260705T135649Z,155,0.6665729829,1.0000000000,0.3352247013,0.3333333333,0.7838461538,0.6179317757
2026-07-05T13:56:59Z,20260705T135649Z,156,0.5857228750,1.0000000000,0.3242297209,0.2500000000,0.8102564103,0.5828151245
2026-07-05T13:56:59Z,20260705T135649Z,157,0.8308156933,1.0000000000,0.9105614780,0.6666666667,0.8006410256,0.8432457061
2026-07-05T13:56:59Z,20260705T135649Z,158,0.6961594867,1.0000000000,0.2014412458,0.5000000000,0.7691025641,0.6296935055
2026-07-05T13:56:59Z,20260705T135649Z,159,0.7496918975,1.0000000000,0.9421055274,0.5000000000,0.7089743590,0.7821902337
2026-07-05T13:56:59Z,20260705T135649Z,160,0.7248934060,1.0000000000,0.1675459769,0.6666666667,0.7937179487,0.6671235725
2026-07-05T13:56:59Z,20260705T135649Z,161,0.6251540513,1.0000000000,0.8260550879,0.2500000000,0.8092307692,0.6928841458
2026-07-05T13:56:59Z,20260705T135649Z,162,0.7415433010,1.0000000000,0.5624898655,0.5000000000,0.6951282051,0.7021530291
2026-07-05T13:56:59Z,20260705T135649Z,163,0.8308156933,1.0000000000,0.6671488507,0.6666666667,0.6869230769,0.7775054883
2026-07-05T13:56:59Z,20260705T135649Z,164,0.7895834242,1.0000000000,0.6232796894,0.5000000000,0.7908974359,0.7406864093
2026-07-05T13:56:59Z,20260705T135649Z,165,0.8683435189,1.0000000000,0.8469628210,0.7500000000,0.6288461538,0.8308053670
2026-07-05T13:56:59Z,20260705T135649Z,166,0.9189432581,1.0000000000,0.3388127815,1.0000000000,0.6557692308,0.7958637554
2026-07-05T13:56:59Z,20260705T135649Z,167,0.7877679844,1.0000000000,0.3901824732,0.6666666667,0.8628205128,0.7377349010
2026-07-05T13:56:59Z,20260705T135649Z,168,0.7216876901,1.0000000000,0.1066456232,0.6666666667,0.5805128205,0.6221613036
2026-07-05T13:56:59Z,20260705T135649Z,169,0.7877679844,1.0000000000,0.3341009347,0.6666666667,0.8267948718,0.7211147472
2026-07-05T13:56:59Z,20260705T135649Z,170,1.0000000000,1.0000000000,0.8534376588,1.0000000000,0.7584615385,0.9344567625
2026-07-05T13:56:59Z,20260705T135649Z,171,0.6666666667,1.0000000000,0.8685561163,0.3333333333,0.6450000000,0.7037945566
2026-07-05T13:56:59Z,20260705T135649Z,172,0.9291181088,1.0000000000,0.2264048357,1.0000000000,0.8185897436,0.8003489559
2026-07-05T13:56:59Z,20260705T135649Z,173,0.6186566985,1.0000000000,0.1557382910,0.3333333333,0.6970512821,0.5570361918
2026-07-05T13:56:59Z,20260705T135649Z,174,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.8642307692,0.8148696502
2026-07-05T13:56:59Z,20260705T135649Z,175,0.6968385816,1.0000000000,0.3144528418,0.5000000000,0.6470512821,0.6341579061
2026-07-05T13:56:59Z,20260705T135649Z,176,0.7575558929,1.0000000000,0.5186428283,0.6666666667,0.5848717949,0.7141816414
2026-07-05T13:56:59Z,20260705T135649Z,177,0.9389292606,1.0000000000,0.4190889320,1.0000000000,0.8426923077,0.8449539477
2026-07-05T13:56:59Z,20260705T135649Z,178,0.8308156933,1.0000000000,0.7573774607,0.6666666667,0.6360256410,0.7879165949
2026-07-05T13:56:59Z,20260705T135649Z,179,0.6186566985,1.0000000000,0.3139791351,0.3333333333,0.8493589744,0.6115305145
2026-07-05T13:56:59Z,20260705T135649Z,180,0.6666666667,1.0000000000,0.6839169010,0.3333333333,0.8441025641,0.6967320982
2026-07-05T13:56:59Z,20260705T135649Z,181,0.7911717252,1.0000000000,0.7850892578,0.5000000000,0.6521794872,0.7526377059
2026-07-05T13:56:59Z,20260705T135649Z,182,0.7295870522,1.0000000000,0.8276353711,0.5000000000,0.6421794872,0.7442507603
2026-07-05T13:56:59Z,20260705T135649Z,183,0.7248934060,1.0000000000,0.3663080433,0.6666666667,0.7741025641,0.7039336781
2026-07-05T13:56:59Z,20260705T135649Z,184,0.8461736740,1.0000000000,0.9316157627,0.7500000000,0.6858974359,0.8507511864
2026-07-05T13:56:59Z,20260705T135649Z,185,0.8403704676,1.0000000000,0.7565848340,0.7500000000,0.6703846154,0.8119672760
2026-07-05T13:56:59Z,20260705T135649Z,186,0.8403704676,1.0000000000,0.2962261054,0.7500000000,0.5769230769,0.7058762995
2026-07-05T13:56:59Z,20260705T135649Z,187,0.6943980101,1.0000000000,0.8449132848,0.4000000000,0.6373076923,0.7181783133
2026-07-05T13:56:59Z,20260705T135649Z,188,0.7415433010,1.0000000000,0.4388121980,0.5000000000,0.7014102564,0.6783598033
2026-07-05T13:56:59Z,20260705T135649Z,189,0.8308156933,1.0000000000,0.9408166570,0.6666666667,0.6621794872,0.8285275111
2026-07-05T13:56:59Z,20260705T135649Z,190,1.0000000000,1.0000000000,0.8903799229,1.0000000000,0.6837179487,0.9306336769
2026-07-05T13:56:59Z,20260705T135649Z,191,0.6968385816,1.0000000000,0.2048327647,0.5000000000,0.6808974359,0.6173108137
2026-07-05T13:56:59Z,20260705T135649Z,192,0.6968385816,1.0000000000,0.3144528418,0.5000000000,0.7737179487,0.6531579061
2026-07-05T13:56:59Z,20260705T135649Z,193,0.9291181088,1.0000000000,0.3479282586,1.0000000000,0.7373076923,0.8124613328
2026-07-05T13:56:59Z,20260705T135649Z,194,0.6666666667,1.0000000000,0.9526695251,0.3333333333,0.7870512821,0.7419249307
2026-07-05T13:56:59Z,20260705T135649Z,195,0.6431777520,1.0000000000,0.4991206898,0.3333333333,0.8374358974,0.6529006272
2026-07-05T13:56:59Z,20260705T135649Z,196,0.9645590544,1.0000000000,0.7577621168,1.0000000000,0.6794871795,0.8946152639
2026-07-05T13:56:59Z,20260705T135649Z,197,0.7677204728,1.0000000000,0.7422378832,0.5000000000,0.6553846154,0.7386853871
2026-07-05T13:56:59Z,20260705T135649Z,198,0.7677204728,1.0000000000,0.8440417392,0.5000000000,0.7155128205,0.7680653891
2026-07-05T13:56:59Z,20260705T135649Z,199,1.0000000000,1.0000000000,0.7194092956,1.0000000000,0.8116666667,0.9156318591
2026-07-05T13:56:59Z,20260705T135649Z,200,0.8308156933,1.0000000000,0.6363125708,0.6666666667,0.6325641026,0.7631843862
2026-07-05T13:56:59Z,20260705T135649Z,201,0.8178906433,1.0000000000,0.2301015952,0.6666666667,0.6714102564,0.6845378517
2026-07-05T13:56:59Z,20260705T135649Z,202,0.6968385816,1.0000000000,0.1559582608,0.5000000000,0.6267948718,0.5994205283
2026-07-05T13:56:59Z,20260705T135649Z,203,0.7011185094,1.0000000000,0.8126754436,0.2500000000,0.8374358974,0.7134301007
2026-07-05T13:56:59Z,20260705T135649Z,204,0.7295870522,1.0000000000,0.6281490260,0.5000000000,0.8073076923,0.7291227221
2026-07-05T13:56:59Z,20260705T135649Z,205,0.7026303599,1.0000000000,0.4574319130,0.5000000000,0.5989743590,0.6569901264
