block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,n_queries,n_ok,exec_ms_window_sum,wall_ms_window,qps_window,sf
7,7800,dci_gated,21,MixShift3,1,0.600646,1.0,0.37408,0.657143,0.752308,0.669252,1,2.1075,5-D,20,20,8024.108,8527.485,2.3454,1.0
7,7800,dci_gated,22,MixShift3,0,0.87012,1.0,0.847614,0.839744,0.779103,0.871867,0,2.2212,5-D,20,20,6839.53,7377.513,2.7109,1.0
7,7800,dci_gated,23,MixShift3,0,0.963467,1.0,0.70007,1.0,0.785897,0.898765,0,2.2203,5-D,20,20,6535.865,7141.592,2.8005,1.0
7,7800,dci_gated,24,MixShift3,0,0.915429,1.0,0.731886,1.0,0.867436,0.90535,0,2.2403,5-D,20,20,9985.106,10464.15,1.9113,1.0
8,7900,dci_gated,1,MixBase,0,0.828535,1.0,0.484537,1.0,0.710256,0.81058,0,,5-D,20,20,5466.132,6110.22,3.2732,1.0
8,7900,dci_gated,2,MixBase,0,0.869421,1.0,0.567142,1.0,0.687564,0.833918,0,,5-D,20,20,4852.693,5456.815,3.6651,1.0
8,7900,dci_gated,3,MixBase,0,0.970242,1.0,0.873092,1.0,0.688974,0.920525,0,1.3349,1-D,20,20,5372.157,5842.587,3.4231,1.0
8,7900,dci_gated,4,MixBase,0,0.933292,1.0,0.799264,1.0,0.735513,0.903503,0,1.3029,1-D,20,20,4932.898,5542.686,3.6084,1.0
8,7900,dci_gated,5,MixShift1,1,0.721865,1.0,0.608263,0.440092,0.685641,0.692983,1,1.7129,5-D,20,20,5490.578,5987.957,3.34,1.0
8,7900,dci_gated,6,MixShift1,0,0.796558,1.0,0.600571,0.9375,0.853077,0.834715,0,1.8271,5-D,20,20,5417.157,5950.536,3.361,1.0
8,7900,dci_gated,7,MixShift1,0,0.862537,1.0,0.686245,1.0,0.832436,0.877749,0,1.875,5-D,20,20,5301.688,6061.292,3.2996,1.0
8,7900,dci_gated,8,MixShift1,0,0.868519,1.0,0.873778,0.9375,0.754103,0.892501,0,2.0536,5-D,20,20,5159.95,5941.833,3.366,1.0
8,7900,dci_gated,9,MixSurge1,1,0.890157,0.625,0.729707,1.0,0.801026,0.813635,1,2.8475,5-D,32,32,8287.587,9221.268,3.4702,1.0
8,7900,dci_gated,10,MixSurge1,0,0.936793,1.0,0.835233,1.0,0.6678,0.901415,0,2.8991,5-D,32,32,7490.931,8210.626,3.8974,1.0
8,7900,dci_gated,11,MixSurge1,0,0.848523,1.0,0.636312,1.0,0.63166,0.834142,0,3.0069,5-D,32,32,8774.22,9792.3,3.2679,1.0
8,7900,dci_gated,12,MixSurge1,0,0.83731,1.0,0.713795,0.9375,0.619028,0.832441,0,3.1187,5-D,32,32,9052.937,9988.666,3.2036,1.0
8,7900,dci_gated,13,MixShift2,1,0.56393,1.0,0.249026,0.756158,0.650823,0.639643,1,2.5412,5-D,32,32,14132.991,15077.167,2.1224,1.0
8,7900,dci_gated,14,MixShift2,0,0.957992,1.0,0.84696,1.0,0.743617,0.920432,0,2.4785,5-D,32,32,11628.191,12519.397,2.556,1.0
8,7900,dci_gated,15,MixShift2,0,0.905417,1.0,0.729346,1.0,0.784723,0.889932,0,2.4648,5-D,32,32,12190.203,13331.615,2.4003,1.0
8,7900,dci_gated,16,MixShift2,0,0.874351,1.0,0.687897,1.0,0.632254,0.851005,0,2.5167,5-D,32,32,13805.831,14636.364,2.1863,1.0
8,7900,dci_gated,17,MixCalm,1,0.903131,0.625,0.650524,1.0,0.800513,0.800965,1,2.837,5-D,20,20,8902.565,9758.057,2.0496,1.0
8,7900,dci_gated,18,MixCalm,0,0.831698,1.0,0.473724,1.0,0.807051,0.823727,0,2.8655,5-D,20,20,10484.019,11288.251,1.7718,1.0
8,7900,dci_gated,19,MixCalm,0,0.89838,1.0,0.673516,1.0,0.778974,0.876144,0,2.8649,5-D,20,20,6353.612,6992.157,2.8603,1.0
8,7900,dci_gated,20,MixCalm,0,0.871319,1.0,0.450482,1.0,0.685256,0.810715,0,2.9014,5-D,20,20,8832.262,9294.913,2.1517,1.0
8,7900,dci_gated,21,MixShift3,1,0.576115,1.0,0.149641,0.811905,0.851923,0.664126,1,2.4175,5-D,20,20,7482.984,8174.374,2.4467,1.0
8,7900,dci_gated,22,MixShift3,0,0.89838,1.0,0.57231,1.0,0.695641,0.843403,0,2.4394,5-D,20,20,10190.582,10687.807,1.8713,1.0
8,7900,dci_gated,23,MixShift3,0,0.888121,1.0,0.707119,1.0,0.682692,0.865858,0,2.4452,5-D,20,20,12854.656,13410.846,1.4913,1.0
8,7900,dci_gated,24,MixShift3,0,0.859176,1.0,0.578683,1.0,0.740513,0.841608,0,2.4511,5-D,20,20,9353.159,10044.457,1.9911,1.0
9,8000,dci_gated,1,MixBase,0,0.918066,1.0,0.72983,1.0,0.757692,0.889136,0,,5-D,20,20,4992.446,5493.931,3.6404,1.0
9,8000,dci_gated,2,MixBase,0,0.923755,1.0,0.76094,1.0,0.792308,0.901973,0,,5-D,20,20,5029.788,5490.254,3.6428,1.0
9,8000,dci_gated,3,MixBase,0,0.894012,1.0,0.668678,1.0,0.704231,0.862873,0,1.3139,1-D,20,20,4922.479,5551.667,3.6025,1.0
9,8000,dci_gated,4,MixBase,0,0.936793,1.0,0.799708,1.0,0.66859,0.894428,0,1.4055,1-D,20,20,4661.745,5088.368,3.9305,1.0
9,8000,dci_gated,5,MixShift1,1,0.66845,1.0,0.449678,0.438424,0.799487,0.664656,1,1.1624,1-D,20,20,5556.214,6166.388,3.2434,1.0
9,8000,dci_gated,6,MixShift1,0,0.940335,1.0,0.807199,1.0,0.697051,0.901081,0,1.2269,1-D,20,20,5731.944,6271.31,3.1891,1.0
9,8000,dci_gated,7,MixShift1,0,0.806219,1.0,0.593119,0.9375,0.795769,0.827044,0,1.2523,1-D,20,20,5612.57,6031.617,3.3159,1.0
9,8000,dci_gated,8,MixShift1,0,0.95786,1.0,0.715236,1.0,0.851026,0.910166,0,1.3352,1-D,20,20,4933.834,5448.815,3.6705,1.0
9,8000,dci_gated,9,MixSurge1,1,0.900833,0.625,0.727844,1.0,0.780897,0.812912,1,1.9791,5-D,32,32,9096.689,10097.994,3.1689,1.0
9,8000,dci_gated,10,MixSurge1,0,0.918402,1.0,0.747083,1.0,0.851255,0.906705,0,2.0482,5-D,32,32,9077.103,9810.435,3.2618,1.0
9,8000,dci_gated,11,MixSurge1,0,0.924065,1.0,0.724216,1.0,0.837382,0.901467,0,2.089,5-D,32,32,8418.275,9356.257,3.4202,1.0
9,8000,dci_gated,12,MixSurge1,0,0.88009,1.0,0.840429,0.9375,0.698165,0.880333,0,2.2257,5-D,32,32,9306.24,10249.33,3.1222,1.0
9,8000,dci_gated,13,MixShift2,1,0.522421,1.0,0.283722,0.756158,0.757031,0.652136,1,1.9372,5-D,32,32,11372.501,12224.81,2.6176,1.0
9,8000,dci_gated,14,MixShift2,0,0.905417,1.0,0.76101,1.0,0.747126,0.890625,0,1.9289,5-D,32,32,12479.767,13409.601,2.3863,1.0
9,8000,dci_gated,15,MixShift2,0,0.957992,1.0,0.767398,1.0,0.505425,0.868791,1,2.0776,5-D,32,32,12129.462,13199.888,2.4243,1.0
9,8000,dci_gated,16,MixShift2,0,0.861579,1.0,0.755409,0.981481,0.74081,0.873894,0,2.0868,5-D,32,32,10980.194,12127.025,2.6387,1.0
9,8000,dci_gated,17,MixCalm,1,0.808829,0.625,0.706176,0.981481,0.805769,0.785604,1,2.4212,5-D,20,20,9407.359,9823.089,2.036,1.0
9,8000,dci_gated,18,MixCalm,0,0.978996,1.0,0.908827,1.0,0.700513,0.931591,0,2.3821,5-D,20,20,9294.237,9949.183,2.0102,1.0
9,8000,dci_gated,19,MixCalm,0,0.924065,1.0,0.789588,1.0,0.788846,0.907261,0,2.3717,5-D,20,20,7607.05,8183.077,2.4441,1.0
9,8000,dci_gated,20,MixCalm,0,0.9131,1.0,0.812078,1.0,0.708718,0.896998,0,2.354,5-D,20,20,7981.612,8405.188,2.3795,1.0
9,8000,dci_gated,21,MixShift3,1,0.607195,1.0,0.377376,0.811905,0.742308,0.701001,1,2.1812,5-D,20,20,13088.311,13686.872,1.4613,1.0
9,8000,dci_gated,22,MixShift3,0,0.887907,1.0,0.721066,1.0,0.759103,0.880055,0,2.1773,5-D,20,20,11852.827,12469.433,1.6039,1.0
9,8000,dci_gated,23,MixShift3,0,0.859044,1.0,0.597544,1.0,0.757308,0.847866,0,2.1887,5-D,20,20,11384.856,11858.254,1.6866,1.0
9,8000,dci_gated,24,MixShift3,0,0.944342,1.0,0.862728,1.0,0.727051,0.917689,0,2.1623,5-D,20,20,11111.236,11718.484,1.7067,1.0
10,8100,dci_gated,1,MixBase,0,0.851413,1.0,0.403641,1.0,0.717179,0.801158,0,,5-D,20,20,6222.067,6803.895,2.9395,1.0
10,8100,dci_gated,2,MixBase,0,0.89838,1.0,0.669963,1.0,0.725769,0.867453,0,,5-D,20,20,4996.351,5625.236,3.5554,1.0
10,8100,dci_gated,3,MixBase,0,0.900511,1.0,0.648241,1.0,0.82,0.877776,0,1.3495,1-D,20,20,5269.112,5754.703,3.4754,1.0
10,8100,dci_gated,4,MixBase,0,0.889914,1.0,0.606477,1.0,0.792179,0.862601,0,1.4471,1-D,20,20,5530.77,6171.847,3.2405,1.0
10,8100,dci_gated,5,MixShift1,1,0.611652,1.0,0.382828,0.440092,0.801026,0.637651,1,1.3577,1-D,20,20,4431.933,4927.797,4.0586,1.0
10,8100,dci_gated,6,MixShift1,0,0.823949,1.0,0.600025,1.0,0.844103,0.852608,0,1.4417,1-D,20,20,4760.983,5289.731,3.7809,1.0
10,8100,dci_gated,7,MixShift1,0,0.849882,1.0,0.663919,1.0,0.781026,0.862408,0,1.4555,1-D,20,20,4899.324,5519.993,3.6232,1.0
10,8100,dci_gated,8,MixShift1,0,0.923898,1.0,0.804257,1.0,0.715641,0.899172,0,1.4822,1-D,20,20,5750.079,6367.389,3.141,1.0
10,8100,dci_gated,9,MixSurge1,1,0.880307,0.625,0.653118,1.0,0.74859,0.787989,1,2.1298,5-D,32,32,7581.068,8638.665,3.7043,1.0
10,8100,dci_gated,10,MixSurge1,0,0.869421,1.0,0.723427,1.0,0.785776,0.879907,0,2.1401,5-D,32,32,7619.841,8591.055,3.7248,1.0
10,8100,dci_gated,11,MixSurge1,0,0.978996,1.0,0.867904,1.0,0.742915,0.929767,0,2.1568,5-D,32,32,7897.117,8983.991,3.5619,1.0
10,8100,dci_gated,12,MixSurge1,0,0.924065,1.0,0.881641,1.0,0.800378,0.927401,0,2.1845,5-D,32,32,8035.999,8857.04,3.6129,1.0
10,8100,dci_gated,13,MixShift2,1,0.588714,1.0,0.382564,0.807882,0.590202,0.673798,1,2.0883,5-D,32,32,12634.034,13474.656,2.3748,1.0
10,8100,dci_gated,14,MixShift2,0,0.867544,1.0,0.51021,1.0,0.586424,0.806892,0,2.2107,5-D,32,32,17413.37,18299.081,1.7487,1.0
10,8100,dci_gated,15,MixShift2,0,0.970274,1.0,0.744134,1.0,0.740486,0.902468,0,2.1932,5-D,32,32,13721.062,14691.716,2.1781,1.0
10,8100,dci_gated,16,MixShift2,0,0.924065,1.0,0.786095,1.0,0.69166,0.891984,0,2.1885,5-D,32,32,14459.232,15240.827,2.0996,1.0
10,8100,dci_gated,17,MixCalm,1,0.952979,0.625,0.796834,1.0,0.812308,0.844458,1,2.4451,5-D,20,20,7005.016,7527.643,2.6569,1.0
10,8100,dci_gated,18,MixCalm,0,0.845523,1.0,0.48459,1.0,0.675256,0.809587,0,2.4878,5-D,20,20,8882.334,9406.589,2.1262,1.0
10,8100,dci_gated,19,MixCalm,0,0.944277,1.0,0.75517,1.0,0.821154,0.910276,0,2.4723,5-D,20,20,7238.905,7850.146,2.5477,1.0
10,8100,dci_gated,20,MixCalm,0,0.870761,1.0,0.598476,1.0,0.757308,0.850982,0,2.4862,5-D,20,20,10103.419,10760.257,1.8587,1.0
10,8100,dci_gated,21,MixShift3,1,0.67486,1.0,0.55636,0.811905,0.758974,0.756214,1,2.4334,5-D,20,20,11360.079,12079.364,1.6557,1.0
10,8100,dci_gated,22,MixShift3,0,0.839276,1.0,0.724944,0.942308,0.850641,0.870865,0,2.4704,5-D,20,20,12709.132,13426.35,1.4896,1.0
10,8100,dci_gated,23,MixShift3,0,0.768928,1.0,0.542872,0.942308,0.857692,0.817922,0,2.5061,5-D,20,20,14424.266,14866.356,1.3453,1.0
10,8100,dci_gated,24,MixShift3,0,0.890038,1.0,0.528364,1.0,0.809359,0.849586,0,2.5568,5-D,20,20,7086.738,7605.889,2.6295,1.0
