block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,n_queries,n_ok,exec_ms_window_sum,wall_ms_window,qps_window,sf
10,8100,dci_gated,1,MixBase,0,0.851413,1.0,0.403641,1.0,0.750513,0.806158,0,,5-D,20,20,5960.214,6496.232,3.0787,1.0
10,8100,dci_gated,2,MixBase,0,0.89838,1.0,0.669963,1.0,0.757179,0.872164,0,,5-D,20,20,4774.442,5351.505,3.7373,1.0
10,8100,dci_gated,3,MixBase,0,0.900511,1.0,0.648241,1.0,0.825128,0.878545,0,1.3501,1-D,20,20,5318.256,5770.431,3.4659,1.0
10,8100,dci_gated,4,MixBase,0,0.889914,1.0,0.606477,1.0,0.762179,0.858101,0,1.3835,1-D,20,20,5471.36,6092.376,3.2828,1.0
10,8100,dci_gated,5,MixShift1,1,0.611652,1.0,0.382828,0.440092,0.795897,0.636882,1,1.3446,1-D,20,20,4324.689,4799.207,4.1674,1.0
10,8100,dci_gated,6,MixShift1,0,0.823949,1.0,0.600025,1.0,0.879103,0.857858,0,1.4684,1-D,20,20,4337.354,4834.113,4.1373,1.0
10,8100,dci_gated,7,MixShift1,0,0.849882,1.0,0.663919,1.0,0.792564,0.864139,0,1.4871,1-D,20,20,4635.294,5201.766,3.8448,1.0
10,8100,dci_gated,8,MixShift1,0,0.923898,1.0,0.804257,1.0,0.735769,0.902191,0,1.5109,1-D,20,20,5730.641,6311.893,3.1686,1.0
10,8100,dci_gated,9,MixSurge1,1,0.880307,0.625,0.653118,1.0,0.741538,0.786931,1,2.1622,1-D,32,32,7079.757,8055.608,3.9724,1.0
10,8100,dci_gated,10,MixSurge1,0,0.869421,1.0,0.723427,1.0,0.682348,0.864393,0,2.178,1-D,32,32,7420.09,8336.665,3.8385,1.0
10,8100,dci_gated,11,MixSurge1,0,0.978996,1.0,0.867904,1.0,0.689933,0.92182,0,2.1911,1-D,32,32,7503.006,8525.742,3.7533,1.0
10,8100,dci_gated,12,MixSurge1,0,0.924065,1.0,0.881641,1.0,0.788313,0.925591,0,2.2179,1-D,32,32,7766.044,8544.619,3.745,1.0
10,8100,dci_gated,13,MixShift2,1,0.588714,1.0,0.382564,0.807882,0.565425,0.670081,0,2.1634,1-D,32,32,11374.9,12164.28,2.6307,1.0
10,8100,dci_gated,14,MixShift2,0,0.867544,1.0,0.51021,1.0,0.624049,0.812535,0,2.2572,1-D,32,32,14800.401,15645.4,2.0453,1.0
10,8100,dci_gated,15,MixShift2,0,0.970274,1.0,0.744134,1.0,0.77776,0.908059,0,2.2369,1-D,32,32,11268.554,12189.414,2.6252,1.0
10,8100,dci_gated,16,MixShift2,0,0.924065,1.0,0.786095,1.0,0.712011,0.895037,0,2.2207,1-D,32,32,12483.194,13217.893,2.421,1.0
10,8100,dci_gated,17,MixCalm,1,0.952979,0.625,0.796834,1.0,0.690641,0.826208,1,2.4885,1-D,20,20,5907.915,6393.943,3.128,1.0
10,8100,dci_gated,18,MixCalm,0,0.845523,1.0,0.48459,1.0,0.615256,0.800587,0,2.5667,1-D,20,20,7924.762,8419.887,2.3753,1.0
10,8100,dci_gated,19,MixCalm,0,0.944277,1.0,0.75517,1.0,0.826026,0.911007,0,2.5529,1-D,20,20,6086.566,6652.595,3.0063,1.0
10,8100,dci_gated,20,MixCalm,0,0.870761,1.0,0.598476,1.0,0.710769,0.844001,0,2.5679,1-D,20,20,8937.506,9543.845,2.0956,1.0
10,8100,dci_gated,21,MixShift3,1,0.67486,1.0,0.55636,0.811905,0.747436,0.754483,0,2.5065,1-D,20,20,9932.058,10629.139,1.8816,1.0
10,8100,dci_gated,22,MixShift3,0,0.839276,1.0,0.724944,0.942308,0.865513,0.873096,0,2.5526,1-D,20,20,11663.136,12340.088,1.6207,1.0
10,8100,dci_gated,23,MixShift3,0,0.768928,1.0,0.542872,0.942308,0.854231,0.817402,0,2.5807,1-D,20,20,14133.21,14547.957,1.3748,1.0
10,8100,dci_gated,24,MixShift3,0,0.890038,1.0,0.528364,1.0,0.802564,0.848567,0,2.6271,1-D,20,20,6254.202,6734.643,2.9697,1.0
