block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
0,9000,dci_gated,23,edge,0,0.8501775419428053,1.0,0.7442574154968986,0.8333333333333333,0.8337179487179488,0.8531202275594401,0,2.0088,1-D,20,20,0,302.201,302.515,66.1125
0,9000,dci_gated,24,edge,0,0.7607370766594177,1.0,0.8337420285188094,0.7,0.8378205128205128,0.8226057517916933,0,2.0416,1-D,20,20,0,299.933,300.244,66.6126
1,9100,dci_gated,1,edge,0,0.7377621311029372,1.0,0.6065163135330657,0.625,0.7403846153846154,0.7418014877900398,0,,5-D,20,20,0,279.563,279.925,71.4477
1,9100,dci_gated,2,edge,0,0.8023583963705514,1.0,0.7811740311516991,0.75,0.8671794871794872,0.8369013283999008,0,,5-D,20,20,0,375.135,375.421,53.2735
1,9100,dci_gated,3,edge,0,0.8011682796979015,1.0,0.7973637282067566,0.75,0.7776923076923077,0.8264186617196729,0,2.1208,1-D,20,20,0,97.98,98.335,203.3863
1,9100,dci_gated,4,edge,0,0.7266973441742279,1.0,0.8522150475328516,0.625,0.7894871794871796,0.7955404224732043,1,1.8641,1-D,20,20,0,218.159,218.466,91.5475
1,9100,dci_gated,5,geo,1,0.4639699768845813,1.0,0.004989503928299777,0.375,0.7917948717948717,0.5107596257760361,1,1.2684,1-D,20,20,0,6864.378,6864.929,2.9134
1,9100,dci_gated,6,geo,0,0.9599686796632493,1.0,0.8082770218208601,1.0,0.7052564102564103,0.907436035818446,0,1.2818,1-D,20,20,0,2520.296,2520.698,7.9343
1,9100,dci_gated,7,geo,0,0.8592950836629896,1.0,0.6292863483241348,0.875,0.5402564102564104,0.796719502119036,0,1.4165,1-D,20,20,0,751.191,751.512,26.613
1,9100,dci_gated,8,geo,0,0.8848003962680133,1.0,0.8078315726308664,0.7916666666666667,0.825897435897436,0.8649843623111253,0,1.4381,1-D,20,20,0,1358.564,1358.957,14.7172
1,9100,dci_gated,9,geo,1,0.7851629822903892,0.4166666666666667,0.7396034083420171,0.6166666666666667,0.7371794871794872,0.6614550169845905,1,2.19,1-D,48,48,0,2638.875,2639.68,18.184
1,9100,dci_gated,10,geo,0,0.8852730262587669,1.0,0.850054124261597,0.9,0.6659404502541757,0.8712201489551376,0,2.1681,1-D,48,48,0,2215.63,2216.417,21.6566
1,9100,dci_gated,11,geo,0,0.8663708329773616,1.0,0.71089488837567,0.9,0.6311909949164852,0.8334503351569473,0,2.2036,1-D,48,48,0,1944.676,1945.443,24.673
1,9100,dci_gated,12,geo,0,0.8221901242892975,1.0,0.6353358242897831,0.8,0.585039941902687,0.780370687215684,0,2.2774,1-D,48,48,0,2901.601,2902.531,16.5373
1,9100,dci_gated,13,review,1,0.43513085851010846,1.0,0.015185416042606592,0.3833333333333333,0.8195715323166304,0.5114221943502096,0,1.7462,1-D,48,48,0,22166.771,22167.495,2.1653
1,9100,dci_gated,14,review,0,0.8659090845677841,1.0,0.7207059742241875,0.8444444444444444,0.8281045751633987,0.8537230411501823,0,1.7544,1-D,48,48,0,11622.345,11623.09,4.1297
1,9100,dci_gated,15,review,0,0.9829197728790905,1.0,0.8002969944550988,1.0,0.7965867828612927,0.9252773595399864,0,1.753,1-D,48,48,0,13338.112,13338.842,3.5985
1,9100,dci_gated,16,review,0,0.9061340949801014,1.0,0.645206854763099,1.0,0.737763253449528,0.8662393827150745,0,1.7955,1-D,48,48,0,14917.416,14918.218,3.2175
1,9100,dci_gated,17,review,1,0.8343088634737803,0.4166666666666667,0.6783433712258631,0.7444444444444445,0.7626923076923078,0.6908719584896861,1,2.1024,1-D,20,20,0,6025.766,6026.122,3.3189
1,9100,dci_gated,18,review,0,0.6987811230180054,1.0,0.5335588036272452,0.43333333333333335,0.7952564102564104,0.6873621696850786,0,2.0874,1-D,20,20,0,612.444,612.658,32.6446
1,9100,dci_gated,19,review,0,0.7697655149738658,1.0,0.44635349582275285,0.8888888888888888,0.7707692307692308,0.7751052403011794,0,2.1317,1-D,20,20,0,438.243,438.46,45.6142
1,9100,dci_gated,20,review,0,0.6980180511453791,1.0,0.44804665425294254,0.5694444444444444,0.8107692307692309,0.6996181171412068,0,2.0758,1-D,20,20,0,475.519,475.732,42.0405
1,9100,dci_gated,21,edge,1,0.5122410911516139,1.0,0.039840665813421605,0.29545454545454547,0.6705128205128205,0.49569623811841995,0,1.8244,1-D,20,20,0,492.309,492.561,40.6041
1,9100,dci_gated,22,edge,0,0.8758291863952269,1.0,0.8553125839255101,0.9,0.7356410256410257,0.8803659672300627,0,1.8148,1-D,20,20,0,403.667,403.917,49.5151
1,9100,dci_gated,23,edge,0,0.8758445046064223,1.0,0.8784609690653701,0.9,0.7206410256410256,0.8827494738108335,0,1.8049,1-D,20,20,0,531.452,531.686,37.6162
1,9100,dci_gated,24,edge,0,0.8561388285897877,1.0,0.7775282210454202,0.875,0.806025641025641,0.8654441975103773,0,1.8037,1-D,20,20,0,591.753,592.019,33.7827
2,9200,dci_gated,1,edge,0,0.8682972782400727,1.0,0.8148758831487549,0.875,0.6673076923076924,0.8551456500359231,0,,5-D,20,20,0,527.451,527.696,37.9006
2,9200,dci_gated,2,edge,0,0.976892054630154,1.0,0.8362904532015769,1.0,0.7757692307692308,0.9278464889132384,0,,5-D,20,20,0,439.729,440.01,45.4535
2,9200,dci_gated,3,edge,0,0.8265711565012832,1.0,0.8108459312778248,0.8,0.7937179487179488,0.8478696676885782,0,1.3929,1-D,20,20,0,262.442,262.65,76.1471
2,9200,dci_gated,4,edge,0,0.8256494585299246,1.0,0.4786395772662131,0.8,0.808846153846154,0.7834672031626468,0,1.6889,1-D,20,20,0,383.72,384.052,52.0762
2,9200,dci_gated,5,geo,1,0.5423384042731032,1.0,0.043757672249943314,0.425,0.7753846153846154,0.5456438278259568,1,1.1263,1-D,20,20,0,6935.543,6935.995,2.8835
2,9200,dci_gated,6,geo,0,0.7675187116963861,1.0,0.6474064091640066,0.6333333333333333,0.7607692307692309,0.7621430110389491,0,1.1614,1-D,20,20,0,3946.312,3946.715,5.0675
2,9200,dci_gated,7,geo,0,0.6846839869196966,1.0,0.35547574444646346,0.55,0.7305128205128205,0.6618430686961398,1,1.1361,1-D,20,20,0,1247.25,1247.574,16.0311
2,9200,dci_gated,8,geo,0,0.7715106640479703,1.0,0.6850200224480734,0.7333333333333334,0.6073076923076923,0.7676444910144279,0,1.1901,1-D,20,20,0,1020.466,1020.794,19.5926
2,9200,dci_gated,9,geo,1,0.8567799735987254,0.4166666666666667,0.7322422278296491,0.9166666666666667,0.6417948717948718,0.7235793364015086,1,1.8454,1-D,48,48,0,2252.136,2253.007,21.3049
2,9200,dci_gated,10,geo,0,0.8870904647300609,1.0,0.7603038404028006,0.9,0.8542120551924475,0.8819651925419425,0,1.8643,1-D,48,48,0,2349.169,2350.031,20.4253
2,9200,dci_gated,11,geo,0,0.8873300023769842,1.0,0.664143874107521,0.9,0.7210602759622369,0.8428203168100858,0,1.8953,1-D,48,48,0,3151.009,3151.839,15.2292
2,9200,dci_gated,12,geo,0,0.8592143362075808,1.0,0.4457405128609171,0.9,0.842084241103849,0.810264322789656,0,2.0205,1-D,48,48,0,3849.399,3850.267,12.4667
2,9200,dci_gated,13,review,1,0.44699686941163186,1.0,0.014522700340317996,0.425,0.8542120551924474,0.5277855656998387,0,1.6334,1-D,48,48,0,22972.948,22973.724,2.0893
2,9200,dci_gated,14,review,0,0.7881822592374996,1.0,0.5956368476772915,0.788888888888889,0.7998547567175018,0.7939289256302363,0,1.6339,1-D,48,48,0,10258.606,10259.306,4.6787
2,9200,dci_gated,15,review,0,0.8534417801898818,1.0,0.6761377150415979,0.8888888888888888,0.7776325344952797,0.8430106460078599,0,1.6436,1-D,48,48,0,13290.902,13291.695,3.6113
2,9200,dci_gated,16,review,0,0.8467592193077512,1.0,0.7493531482419908,0.9,0.7902323892519971,0.8600952928631356,0,1.6459,1-D,48,48,0,13424.719,13425.506,3.5753
2,9200,dci_gated,17,review,1,0.8125051963481574,0.4166666666666667,0.6042973624225192,0.8,0.8688461538461539,0.6976460279817996,1,1.9747,1-D,20,20,0,3402.609,3402.877,5.8774
2,9200,dci_gated,18,review,0,0.7507443988361635,1.0,0.5222885531523712,0.6444444444444444,0.8306410256410257,0.745628853074558,0,1.9577,1-D,20,20,0,448.997,449.184,44.5252
2,9200,dci_gated,19,review,0,0.7558321731953874,1.0,0.5277517559016467,0.75,0.8141025641025641,0.7666237790945609,0,1.9479,1-D,20,20,0,445.893,446.085,44.8345
2,9200,dci_gated,20,review,0,0.7675778869440619,1.0,0.5033506922607982,0.7444444444444445,0.7838461538461539,0.7590304221539872,0,1.9353,1-D,20,20,0,497.836,498.036,40.1577
2,9200,dci_gated,21,edge,1,0.5645919980419004,1.0,0.05485937645220518,0.49090909090909096,0.7574358974358976,0.563917077598119,0,1.7509,1-D,20,20,0,298.124,298.408,67.0223
2,9200,dci_gated,22,edge,0,0.8029243130069971,1.0,0.5022538470031984,0.8,0.7038461538461539,0.7667587707293121,0,1.7581,1-D,20,20,0,438.873,439.182,45.5392
2,9200,dci_gated,23,edge,0,0.7856097738565375,1.0,0.5952589989579273,0.9,0.7553846153846154,0.8087619355634122,0,1.7743,1-D,20,20,0,194.351,194.645,102.7512
2,9200,dci_gated,24,edge,0,0.7398426896668466,1.0,0.7000699263164454,0.8,0.7256410256410257,0.7938208115261546,0,1.7802,1-D,20,20,0,384.487,384.777,51.9782
3,9300,dci_gated,1,edge,0,0.7848421927924534,1.0,0.7780860822788062,0.7,0.7423076923076923,0.8031739185000285,0,,5-D,20,20,0,433.649,433.925,46.091
3,9300,dci_gated,2,edge,0,0.798088603661685,1.0,0.7205638552359652,0.75,0.7885897435897435,0.8119233835010758,0,,5-D,20,20,0,525.066,525.316,38.0723
3,9300,dci_gated,3,edge,0,0.7940898643434111,1.0,0.7768159288260112,0.8,0.753974358974359,0.8269818056972089,0,1.3879,1-D,20,20,0,333.776,334.057,59.8701
3,9300,dci_gated,4,edge,0,0.7439550637154713,1.0,0.7943758476211935,0.8,0.7607692307692309,0.8189793200684912,1,1.5412,1-D,20,20,0,148.649,148.965,134.2601
3,9300,dci_gated,5,geo,1,0.4696621285141145,1.0,0.011136821281616416,0.2625,0.7957692307692308,0.4915082810002365,1,1.0925,1-D,20,20,0,5640.527,5641.017,3.5455
3,9300,dci_gated,6,geo,0,0.8754383845797199,1.0,0.5195056013330157,0.875,0.7421794871794872,0.8090876394884562,0,1.1713,1-D,20,20,0,3223.64,3224.006,6.2035
3,9300,dci_gated,7,geo,0,0.8673897936944323,1.0,0.48248411775529754,0.8166666666666667,0.7234615384615385,0.7851968360772317,0,1.2363,1-D,20,20,0,857.138,857.469,23.3245
3,9300,dci_gated,8,geo,0,0.8623841308747962,1.0,0.5782018227282031,0.8166666666666667,0.6757692307692308,0.7959351152130576,0,1.2763,1-D,20,20,0,1997.811,1998.135,10.0093
3,9300,dci_gated,9,geo,1,0.8685389092543,0.4166666666666667,0.7700324925875676,0.8166666666666667,0.7776923076923077,0.7344617386516014,1,1.9677,1-D,48,48,0,4834.967,4835.894,9.9258
3,9300,dci_gated,10,geo,0,0.9654854868160316,1.0,0.9339952805910978,1.0,0.7017066085693537,0.9334264191076306,0,1.8822,1-D,48,48,0,2306.581,2307.398,20.8027
3,9300,dci_gated,11,geo,0,0.9375999806248132,1.0,0.8385816703143975,1.0,0.8482570806100218,0.929354891310586,0,1.8718,1-D,48,48,0,2333.424,2334.31,20.5628
3,9300,dci_gated,12,geo,0,0.9412387034491367,1.0,0.8020745272260241,1.0,0.8039941902687001,0.9163237098477941,0,1.8589,1-D,48,48,0,3857.919,3858.72,12.4394
3,9300,dci_gated,13,review,1,0.46571320915813863,1.0,0.03460106180842304,0.525,0.6313725490196078,0.5230543970041605,0,1.6269,1-D,48,48,0,22255.974,22256.71,2.1567
3,9300,dci_gated,14,review,0,0.8822542928489153,1.0,0.6863551654019643,0.9,0.6688090050835149,0.838155957055149,0,1.6482,1-D,48,48,0,12717.822,12718.55,3.774
3,9300,dci_gated,15,review,0,0.870967135251195,1.0,0.6817650114048859,0.9,0.7677559912854031,0.8492581847865864,0,1.6582,1-D,48,48,0,13555.086,13555.79,3.5409
3,9300,dci_gated,16,review,0,0.8681098729717852,1.0,0.6048275266444578,0.9,0.8459331880900508,0.8448829517853456,0,1.6951,1-D,48,48,0,13644.182,13644.95,3.5178
3,9300,dci_gated,17,review,1,0.8530104911252304,0.4166666666666667,0.756836123134813,0.9,0.7057692307692308,0.7338185653569882,1,1.9964,1-D,20,20,0,4838.396,4838.719,4.1333
3,9300,dci_gated,18,review,0,0.9444078082336262,1.0,0.6468364152647221,1.0,0.723974358974359,0.8740653889575049,0,2.0473,1-D,20,20,0,435.727,435.945,45.8773
3,9300,dci_gated,19,review,0,0.7640383071860306,1.0,0.6826574975798749,0.7,0.782051282051282,0.7848487686201749,0,2.0532,1-D,20,20,0,213.021,213.237,93.7925
3,9300,dci_gated,20,review,0,0.7325271831591738,1.0,0.5669249647541343,0.6444444444444444,0.7642307692307693,0.7400402930141246,0,2.0368,1-D,20,20,0,536.853,537.048,37.2406
3,9300,dci_gated,21,edge,1,0.49580990700783856,1.0,0.06384869000623805,0.24545454545454548,0.6843589743589744,0.4884669699979625,0,1.7606,1-D,20,20,0,342.292,342.587,58.3794
3,9300,dci_gated,22,edge,0,0.827438127052845,1.0,0.6682811101454841,0.875,0.5624358974358974,0.7998811384076927,0,1.8001,1-D,20,20,0,345.953,346.172,57.7748
3,9300,dci_gated,23,edge,0,0.7037847429728492,1.0,0.6699582708060721,0.6,0.7450000000000001,0.7416878399044268,0,1.8115,1-D,20,20,0,530.265,530.48,37.7017
3,9300,dci_gated,24,edge,0,0.8669403007611096,1.0,0.8249898218973224,0.8333333333333333,0.7852564102564104,0.8661881677748701,0,1.8095,1-D,20,20,0,438.015,438.242,45.6369
4,9400,dci_gated,1,edge,0,0.7593571611647671,1.0,0.7427707771203448,0.7,0.6626923076923078,0.777797291869107,0,,5-D,20,20,0,581.225,581.428,34.3981
4,9400,dci_gated,2,edge,0,0.863582117928692,1.0,0.47902359745565637,0.875,0.8475641025641026,0.8138348643579196,0,,5-D,20,20,0,346.332,346.696,57.6874
4,9400,dci_gated,3,edge,0,0.7643296512767884,1.0,0.6486149994907953,0.7,0.6937179487179488,0.7648631050250485,0,1.5641,1-D,20,20,0,399.667,399.94,50.0075
4,9400,dci_gated,4,edge,0,0.744039871145453,1.0,0.4647447548978205,0.7,0.6524358974358975,0.716824303381312,1,1.9707,1-D,20,20,0,441.034,441.339,45.3166
4,9400,dci_gated,5,geo,1,0.5067067993269458,1.0,0.031530264136603314,0.325,0.7606410256410258,0.512078906505211,1,1.2213,1-D,20,20,0,6811.364,6811.854,2.9361
4,9400,dci_gated,6,geo,0,0.8234893318690265,1.0,0.7795482586675891,0.75,0.7191025641025641,0.8196473693161592,0,1.2441,1-D,20,20,0,3463.628,3464.026,5.7736
4,9400,dci_gated,7,geo,0,0.8314197590867656,1.0,0.8746737234739219,0.75,0.6525641025641027,0.8306742998510912,0,1.3129,1-D,20,20,0,1807.83,1808.19,11.0608
4,9400,dci_gated,8,geo,0,0.7864770209080968,1.0,0.6237803953684338,0.7,0.7080769230769232,0.7675868727622495,0,1.3187,1-D,20,20,0,2907.318,2907.699,6.8783
4,9400,dci_gated,9,geo,1,0.8361768112946512,0.4166666666666667,0.6162120199955653,0.9,0.7955128205128206,0.7149468632330322,1,2.0594,1-D,48,48,0,3565.45,3566.251,13.4595
4,9400,dci_gated,10,geo,0,0.9171613540597655,1.0,0.6699730375936412,1.0,0.7393972403776325,0.8741945320903146,0,2.1352,1-D,48,48,0,2396.839,2397.601,20.02
4,9400,dci_gated,11,geo,0,0.8835611234595582,1.0,0.6774503444471558,0.8166666666666667,0.7945533769063181,0.8388966896236018,0,2.1517,1-D,48,48,0,5188.613,5189.406,9.2496
4,9400,dci_gated,12,geo,0,0.8974957515831579,1.0,0.8304959638479036,0.8166666666666667,0.7118010167029775,0.8605766165041502,0,2.1511,1-D,48,48,0,3114.049,3114.864,15.41
4,9400,dci_gated,13,review,1,0.47280131636221523,1.0,0.03983863260082188,0.48333333333333334,0.6982207697893972,0.5275678377457944,0,1.7334,1-D,48,48,0,22462.19,22462.995,2.1368
4,9400,dci_gated,14,review,0,0.8587157137027586,1.0,0.8024431918718281,0.8444444444444444,0.8270515613652869,0.8681141898937372,0,1.7338,1-D,48,48,0,10934.468,10935.225,4.3895
4,9400,dci_gated,15,review,0,0.9783970943350327,1.0,0.8309576667550429,1.0,0.6871096586782861,0.9138572557365096,0,1.7335,1-D,48,48,0,10034.989,10035.716,4.7829
4,9400,dci_gated,16,review,0,0.9504470639856402,1.0,0.8312605804577103,1.0,0.7770515613652869,0.9204216162927452,0,1.7194,1-D,48,48,0,9452.195,9452.904,5.0778
4,9400,dci_gated,17,review,1,0.8277425485955304,0.4166666666666667,0.6902260905291018,0.8,0.7023076923076924,0.6936603424341902,1,2.0407,1-D,20,20,0,4642.996,4643.305,4.3073
4,9400,dci_gated,18,review,0,0.929136157772559,1.0,0.594630056478412,1.0,0.7371794871794872,0.8617869738157453,0,2.1147,1-D,20,20,0,715.555,715.781,27.9415
4,9400,dci_gated,19,review,0,0.7666769481855499,1.0,0.6022693342810326,0.8,0.7538461538461539,0.7852000269795171,0,2.1136,1-D,20,20,0,342.892,343.098,58.2925
4,9400,dci_gated,20,review,0,0.8817030191313457,1.0,0.6971788830652789,1.0,0.7801282051282051,0.8768807621651231,0,2.1389,1-D,20,20,0,370.043,370.263,54.0157
4,9400,dci_gated,21,edge,1,0.5316237356496294,1.0,0.05007549676067502,0.3909090909090909,0.6306410256410258,0.5156990052925144,0,1.8663,1-D,20,20,0,467.997,468.255,42.7118
4,9400,dci_gated,22,edge,0,0.792886813871965,1.0,0.6828826538796757,0.75,0.8237179487179488,0.8083559265516187,0,1.8724,1-D,20,20,0,214.199,214.406,93.2811
4,9400,dci_gated,23,edge,0,0.8548515779726948,1.0,0.8125826881817946,0.875,0.8002564102564103,0.8712678936679943,0,1.8668,1-D,20,20,0,365.0,365.225,54.7608
4,9400,dci_gated,24,edge,0,0.9723372271911159,1.0,0.4633919887390051,1.0,0.8138461538461539,0.8578396276225032,0,1.975,1-D,20,20,0,226.027,226.385,88.345
5,9500,dci_gated,1,edge,0,0.864519507751577,1.0,0.7463667751642247,0.875,0.8341025641025641,0.8655186165861238,0,,5-D,20,20,0,200.682,200.95,99.5273
5,9500,dci_gated,2,edge,0,0.7902447472442267,1.0,0.6326801330135639,0.75,0.8591025641025641,0.8029625980291542,0,,5-D,20,20,0,608.589,608.824,32.8502
5,9500,dci_gated,3,edge,0,0.7172850788062028,1.0,0.5572691833504877,0.75,0.7256410256410257,0.7496212602178021,1,1.7572,1-D,20,20,0,147.119,147.456,135.6341
5,9500,dci_gated,4,edge,0,0.789514148439521,1.0,0.6725013284265877,0.9,0.8324358974358975,0.8367441874105825,1,2.244,1-D,20,20,0,400.774,401.083,49.865
5,9500,dci_gated,5,geo,1,0.5850749309097627,1.0,0.11342689967295372,0.6428571428571428,0.6587179487179488,0.5963332335411523,1,1.1703,1-D,20,20,0,5017.058,5017.484,3.9861
5,9500,dci_gated,6,geo,0,0.7214055714474101,1.0,0.6200721761839543,0.5333333333333333,0.7723076923076924,0.7268786486114639,1,1.3832,1-D,20,20,0,6702.599,6703.037,2.9837
5,9500,dci_gated,7,geo,0,0.7857273614646951,1.0,0.6654872010720294,0.75,0.7456410256410256,0.7913754344267335,0,1.3868,1-D,20,20,0,1921.626,1921.97,10.406
5,9500,dci_gated,8,geo,0,0.775072520883384,1.0,0.5086507900458348,0.7166666666666667,0.5852564102564103,0.7266200831018078,0,1.4273,1-D,20,20,0,3982.061,3982.432,5.0221
5,9500,dci_gated,9,geo,1,0.8837502027292349,0.4166666666666667,0.6900943356853522,0.9,0.6155128205128205,0.7146166742296356,1,2.3761,1-D,48,48,0,4343.119,4344.034,11.0496
5,9500,dci_gated,10,geo,0,0.9456576974008276,1.0,0.7840557167646001,1.0,0.7959331880900509,0.9126155459166346,0,2.4054,1-D,48,48,0,5972.105,5972.952,8.0362
5,9500,dci_gated,11,geo,0,0.9439632055814009,1.0,0.8388496469938369,1.0,0.8570806100217866,0.9323228222973856,0,2.3584,1-D,48,48,0,4075.643,4076.492,11.7748
5,9500,dci_gated,12,geo,0,0.9558573410986753,1.0,0.8038497482401483,1.0,0.6788671023965143,0.9015643502821756,0,2.3823,1-D,48,48,0,2288.842,2289.714,20.9633
5,9500,dci_gated,13,review,1,0.5221199496151685,1.0,0.019817119608030676,0.525,0.6194262890341322,0.5324073546805181,0,1.8448,1-D,48,48,0,19990.864,19991.577,2.401
5,9500,dci_gated,14,review,0,0.8325748143926834,1.0,0.7474272458244718,0.8,0.675199709513435,0.8189091091900805,0,1.8594,1-D,48,48,0,9427.637,9428.336,5.091
5,9500,dci_gated,15,review,0,0.8363909670864877,1.0,0.6066603142507677,0.788888888888889,0.7819898329702252,0.8055060573450871,0,1.8663,1-D,48,48,0,10952.5,10953.261,4.3823
5,9500,dci_gated,16,review,0,0.8650383166325732,1.0,0.7544015883174868,0.8888888888888888,0.70439360929557,0.850576715993754,0,1.8728,1-D,48,48,0,12110.049,12110.775,3.9634
5,9500,dci_gated,17,review,1,0.7671808063098033,0.4166666666666667,0.5959998806009389,0.5444444444444444,0.8035897435897437,0.6237558614583223,1,2.24,1-D,20,20,0,5869.859,5870.215,3.407
5,9500,dci_gated,18,review,0,0.7780863882762077,1.0,0.6411323994123085,0.5694444444444444,0.7121794871794872,0.7434638889173256,0,2.2728,1-D,20,20,0,528.454,528.682,37.8299
5,9500,dci_gated,19,review,0,0.8783576137343286,1.0,0.6140086811301926,0.9,0.880897435897436,0.8545257550442361,0,2.3304,1-D,20,20,0,448.614,448.816,44.5617
5,9500,dci_gated,20,review,0,0.8968307720161979,1.0,0.6330439351654908,1.0,0.6761538461538462,0.8522395569602247,0,2.4033,1-D,20,20,0,506.804,507.022,39.446
5,9500,dci_gated,21,edge,1,0.5717205324745577,1.0,0.07272648983808272,0.49090909090909096,0.7143589743589744,0.5628110954219203,0,2.0987,1-D,20,20,0,368.011,368.302,54.3033
5,9500,dci_gated,22,edge,0,0.7825763639640568,1.0,0.7255637027775249,0.75,0.8093589743589744,0.8121606777003654,0,2.1075,1-D,20,20,0,382.179,382.501,52.2874
5,9500,dci_gated,23,edge,0,1.0,1.0,0.8841972082657792,1.0,0.7048717948717949,0.9325702108839251,0,2.0837,1-D,20,20,0,231.828,232.151,86.1508
5,9500,dci_gated,24,edge,0,0.745470912970136,1.0,0.8553358190562573,0.625,0.7621794871794872,0.7967618151307085,0,2.1496,1-D,20,20,0,304.178,304.46,65.6901
6,9600,dci_gated,1,edge,0,0.8242298034425207,1.0,0.4844001481663822,0.9,0.731923076923077,0.7927259420323682,0,,5-D,20,20,0,339.672,339.968,58.8291
6,9600,dci_gated,2,edge,0,0.8022150719256483,1.0,0.7858003334571927,0.8,0.8228205128205129,0.8411369115959276,0,,5-D,20,20,0,346.353,346.642,57.6964
6,9600,dci_gated,3,edge,0,0.7476204053962694,1.0,0.726108570240263,0.7,0.8687179487179487,0.8024345077048123,1,1.5536,1-D,20,20,0,312.994,313.368,63.8226
