block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,gate_R4s,gate_audit,det_ms,features_used,sp_out_of_band,n_queries,n_ok,exec_ms_window_sum,wall_ms_window,qps_window,sf
9,8000,dci_gated,11,CtrSteady,0,0.950074,1.0,0.828523,1.0,0.718462,0.910992,0,1.2969,cheap,1.0,0,2.5123,cheap,1,20,20,6544.659,7072.914,2.8277,1.0
9,8000,dci_gated,12,CtrSteady,0,0.946362,1.0,0.63641,1.0,0.699103,0.868738,0,1.3051,cheap,1.0,0,1.6864,cheap,1,20,20,4676.293,5053.002,3.958,1.0
9,8000,dci_gated,13,CtrHold06,1,0.933476,1.0,0.730944,1.0,0.723718,0.888115,0,1.2964,cheap,1.0,0,1.4886,cheap,1,20,20,5095.672,5791.009,3.4536,1.0
9,8000,dci_gated,14,CtrHold06,0,0.936444,1.0,0.740755,1.0,0.697179,0.886839,0,1.2874,cheap,1.0,0,1.9718,cheap,1,20,20,4561.181,5101.158,3.9207,1.0
9,8000,dci_gated,15,CtrHold06,0,0.85854,1.0,0.733296,0.880952,0.638846,0.833312,0,1.343,cheap,1.0,0,1.8715,cheap,1,20,20,3815.429,4283.795,4.6688,1.0
9,8000,dci_gated,16,CtrHold06,0,0.825896,1.0,0.473718,0.880952,0.837436,0.803023,0,1.3286,cheap,1.0,0,1.48,cheap,1,20,20,5245.259,5740.086,3.4843,1.0
9,8000,dci_gated,17,CtrHold06,0,0.874379,1.0,0.680202,1.0,0.686923,0.857674,0,1.3742,cheap,1.0,0,1.7909,cheap,1,20,20,5150.931,5692.81,3.5132,1.0
9,8000,dci_gated,18,CtrHold06,0,0.944455,1.0,0.763153,1.0,0.806667,0.909744,0,1.3615,cheap,1.0,0,1.3188,cheap,1,20,20,4278.28,4868.709,4.1079,1.0
9,8000,dci_gated,19,CtrHold06,0,0.77669,1.0,0.727055,0.880952,0.835897,0.841159,0,1.4091,cheap,1.0,0,2.208,cheap,1,20,20,5360.198,6041.474,3.3105,1.0
9,8000,dci_gated,20,CtrHold06,0,0.864067,1.0,0.726017,1.0,0.804103,0.881836,0,1.4698,cheap,1.0,0,0.931,cheap,1,20,20,4899.2,5649.626,3.5401,1.0
9,8000,dci_gated,21,CtrHold06,0,0.854923,1.0,0.76167,0.880952,0.663974,0.841851,0,1.5161,cheap,1.0,0,1.648,cheap,1,20,20,4777.664,5273.557,3.7925,1.0
9,8000,dci_gated,22,CtrHold06,0,0.886114,1.0,0.775878,1.0,0.656795,0.875224,0,1.5636,cheap,1.0,0,1.8752,cheap,1,20,20,4309.955,4723.032,4.2346,1.0
9,8000,dci_gated,23,CtrHold06,0,0.808674,1.0,0.797951,1.0,0.783462,0.879278,1,1.7442,full,0.0819,0,11.4605,full,0,20,20,4592.934,5195.154,3.8497,1.0
9,8000,dci_gated,24,CtrHold06,0,0.854145,1.0,0.83687,1.0,0.673846,0.881987,1,1.8552,full,0.0519,0,12.8804,full,0,20,20,4109.211,4601.497,4.3464,1.0
10,8100,dci_gated,1,CtrSteady,0,0.902745,1.0,0.403641,1.0,0.738974,0.817261,0,1.0,cheap,1.0,0,2.6198,cheap,1,20,20,6145.218,6692.589,2.9884,1.0
10,8100,dci_gated,2,CtrSteady,0,0.933418,1.0,0.669963,1.0,0.727308,0.876443,0,1.4295,cheap,1.0,0,0.8588,cheap,1,20,20,5080.925,5664.941,3.5305,1.0
10,8100,dci_gated,3,CtrSteady,0,0.934853,1.0,0.648241,1.0,0.821923,0.88665,0,1.6816,cheap,1.0,0,2.024,cheap,1,20,20,5598.309,6042.254,3.31,1.0
10,8100,dci_gated,4,CtrSteady,0,0.927865,1.0,0.606477,1.0,0.802436,0.873627,0,1.6842,cheap,1.0,0,1.5024,cheap,1,20,20,5775.424,6379.766,3.1349,1.0
10,8100,dci_gated,5,CtrSteady,0,0.934853,1.0,0.733901,1.0,0.883974,0.91309,0,1.907,cheap,1.0,0,1.3365,cheap,1,20,20,5452.429,5918.848,3.379,1.0
10,8100,dci_gated,6,CtrSteady,0,0.885152,1.0,0.600025,1.0,0.832436,0.866158,0,1.9917,cheap,1.0,0,1.2553,cheap,1,20,20,3921.712,4401.607,4.5438,1.0
10,8100,dci_gated,7,CtrSteady,0,0.901752,1.0,0.663919,1.0,0.658974,0.857068,0,2.043,cheap,1.0,0,1.9922,cheap,1,20,20,5232.86,5788.273,3.4553,1.0
10,8100,dci_gated,8,CtrSteady,0,0.950027,1.0,0.804257,1.0,0.839103,0.924224,0,2.1414,cheap,1.0,0,2.1582,cheap,1,20,20,5780.608,6350.121,3.1495,1.0
10,8100,dci_gated,9,CtrSteady,0,0.887685,1.0,0.501567,1.0,0.761923,0.836523,0,2.1199,cheap,1.0,0,1.2752,cheap,1,20,20,5085.617,5672.456,3.5258,1.0
10,8100,dci_gated,10,CtrSteady,0,0.889444,1.0,0.558296,1.0,0.801026,0.854174,0,2.0976,cheap,1.0,0,1.2747,cheap,1,20,20,4801.029,5436.698,3.6787,1.0
10,8100,dci_gated,11,CtrSteady,0,0.919047,1.0,0.678527,1.0,0.842436,0.891833,0,2.1177,cheap,1.0,0,5.0786,cheap,1,20,20,5377.006,5944.576,3.3644,1.0
10,8100,dci_gated,12,CtrSteady,0,0.922719,1.0,0.705345,1.0,0.74859,0.884037,0,2.1334,cheap,1.0,0,1.2101,cheap,1,20,20,3953.971,4666.721,4.2857,1.0
10,8100,dci_gated,13,CtrHold06,1,0.872955,1.0,0.703969,1.0,0.627179,0.853109,0,2.2936,cheap,1.0,0,1.2421,cheap,1,20,20,5546.036,6009.216,3.3282,1.0
10,8100,dci_gated,14,CtrHold06,0,0.816088,1.0,0.62213,1.0,0.684103,0.831063,0,2.6331,cheap,1.0,0,1.3462,cheap,1,20,20,4284.428,4780.57,4.1836,1.0
10,8100,dci_gated,15,CtrHold06,0,0.827244,1.0,0.753546,1.0,0.734487,0.867693,1,2.9061,full,0.0,0,10.948,full,0,20,20,4593.937,5056.387,3.9554,1.0
10,8100,dci_gated,16,CtrHold06,0,0.74633,1.0,0.680129,0.880952,0.718462,0.806568,1,2.4953,full,0.0,0,15.0851,full,0,20,20,5327.961,5819.384,3.4368,1.0
10,8100,dci_gated,17,CtrHold06,0,0.722356,1.0,0.555469,0.880952,0.767308,0.782969,1,2.0054,full,0.0926,0,13.8145,full,0,20,20,4967.135,5418.038,3.6914,1.0
10,8100,dci_gated,18,CtrHold06,0,0.799721,1.0,0.470611,1.0,0.732436,0.803918,1,2.0521,full,0.0944,0,13.999,full,0,20,20,4820.517,5451.44,3.6688,1.0
10,8100,dci_gated,19,CtrHold06,0,0.785824,1.0,0.594776,1.0,0.79359,0.83445,1,2.0216,full,0.0907,0,14.0552,full,0,20,20,5919.107,6450.995,3.1003,1.0
10,8100,dci_gated,20,CtrHold06,0,0.881061,1.0,0.738579,1.0,0.760256,0.88202,0,2.0709,full,0.0825,0,11.8279,full,0,20,20,4869.731,5346.894,3.7405,1.0
10,8100,dci_gated,21,CtrHold06,0,0.939556,1.0,0.788488,1.0,0.772564,0.908471,0,2.0817,full,0.0816,0,11.9882,full,0,20,20,4286.778,4796.678,4.1696,1.0
10,8100,dci_gated,22,CtrHold06,0,0.881335,1.0,0.829346,1.0,0.797692,0.905857,1,2.1803,full,0.0712,0,11.98,full,0,20,20,4391.906,4883.917,4.0951,1.0
10,8100,dci_gated,23,CtrHold06,0,0.77087,1.0,0.447497,1.0,0.865513,0.812044,1,2.0882,full,0.0798,0,11.5714,full,0,20,20,4804.234,5325.59,3.7555,1.0
10,8100,dci_gated,24,CtrHold06,0,0.811673,1.0,0.590373,1.0,0.858846,0.84982,1,2.0601,full,0.078,0,5.2236,full,0,20,20,3424.066,3915.035,5.1085,1.0
