block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,gate_R4s,gate_audit,det_ms,features_used,sp_out_of_band,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
1,9100,dci_gated,16,review,0,0.9061340949801014,1.0,0.645206854763099,1.0,0.7910675381263617,0.8742350254165995,0,1.0012,full,0.9997,0,3.6203,full,0,48,48,0,884.5,884.996,54.2376
1,9100,dci_gated,17,review,1,0.8343088634737803,0.4166666666666667,0.6783433712258631,0.7444444444444445,0.8258974358974359,0.7003527277204553,1,1.0006,full,0.9998,0,1.9581,full,0,20,20,0,430.131,430.352,46.4736
1,9100,dci_gated,18,review,0,0.6987811230180054,1.0,0.5335588036272452,0.43333333333333335,0.8041025641025642,0.6886890927620017,1,1.0006,full,0.9998,0,2.0895,full,0,20,20,0,603.381,603.554,33.137
1,9100,dci_gated,19,review,0,0.7697655149738658,1.0,0.44635349582275285,0.8888888888888888,0.7707692307692308,0.7751052403011794,1,1.0006,full,0.9998,0,2.115,full,0,20,20,0,428.861,429.085,46.6108
1,9100,dci_gated,20,review,0,0.6980180511453791,1.0,0.44804665425294254,0.5694444444444444,0.8107692307692309,0.6996181171412068,0,1.0007,full,0.9998,0,1.9726,full,0,20,20,0,471.211,471.411,42.4258
1,9100,dci_gated,21,edge,1,0.5122410911516139,1.0,0.039840665813421605,0.29545454545454547,0.6705128205128205,0.49569623811841995,1,1.0009,full,0.9997,0,1.8312,full,0,20,20,0,490.289,490.526,40.7726
1,9100,dci_gated,22,edge,0,0.8758291863952269,1.0,0.8553125839255101,0.9,0.718974358974359,0.8778659672300626,0,1.0009,full,0.9997,0,2.0448,full,0,20,20,0,401.404,401.659,49.7935
1,9100,dci_gated,23,edge,0,0.8758445046064223,1.0,0.8784609690653701,0.9,0.7373076923076923,0.8852494738108335,0,1.0009,full,0.9997,0,1.9743,full,0,20,20,0,528.371,528.623,37.8342
1,9100,dci_gated,24,edge,0,0.8561388285897877,1.0,0.7775282210454202,0.875,0.8226923076923078,0.8679441975103772,0,1.0009,full,0.9997,0,1.9446,full,0,20,20,0,591.678,591.941,33.7871
2,9200,dci_gated,1,edge,0,0.8682972782400727,1.0,0.8148758831487549,0.875,0.658974358974359,0.853895650035923,0,1.0,full,1.0,0,2.0714,full,0,20,20,0,520.091,520.324,38.4376
2,9200,dci_gated,2,edge,0,0.976892054630154,1.0,0.8362904532015769,1.0,0.7706410256410257,0.9270772581440077,0,1.0462,full,1.0,0,1.9367,full,0,20,20,0,440.27,440.541,45.3988
2,9200,dci_gated,3,edge,0,0.8265711565012832,1.0,0.8108459312778248,0.8,0.7988461538461539,0.8486388984578089,0,1.1625,full,1.0,0,2.1225,full,0,20,20,0,259.932,260.165,76.8742
2,9200,dci_gated,4,edge,0,0.8256494585299246,1.0,0.4786395772662131,0.8,0.808846153846154,0.7834672031626468,0,1.5154,full,1.0,0,1.8831,full,0,20,20,0,382.221,382.566,52.2785
2,9200,dci_gated,5,geo,1,0.5423384042731032,1.0,0.043757672249943314,0.425,0.7753846153846154,0.5456438278259568,1,1.1085,full,1.0858,0,2.0445,full,0,20,20,0,7011.891,7012.389,2.8521
2,9200,dci_gated,6,geo,0,0.7675187116963861,1.0,0.6474064091640066,0.6333333333333333,0.7607692307692309,0.7621430110389491,0,1.1404,full,0.9242,0,2.0406,full,0,20,20,0,3972.161,3972.585,5.0345
2,9200,dci_gated,7,geo,0,0.6846839869196966,1.0,0.35547574444646346,0.55,0.7305128205128205,0.6618430686961398,1,1.1177,full,0.8479,0,1.9827,full,0,20,20,0,1249.053,1249.341,16.0084
2,9200,dci_gated,8,geo,0,0.7715106640479703,1.0,0.6850200224480734,0.7333333333333334,0.6073076923076923,0.7676444910144279,0,1.1242,full,0.8944,0,1.9777,full,0,20,20,0,1017.732,1018.071,19.645
2,9200,dci_gated,9,geo,1,0.8567799735987254,0.4166666666666667,0.7322422278296491,0.9166666666666667,0.6417948717948718,0.7235793364015086,1,1.0006,full,0.9999,0,1.9253,full,0,48,48,0,2245.586,2246.462,21.3669
2,9200,dci_gated,10,geo,0,0.8870904647300609,1.0,0.7603038404028006,0.9,0.8542120551924475,0.8819651925419425,0,1.0006,full,0.9999,0,3.7363,full,0,48,48,0,2345.324,2346.199,20.4586
2,9200,dci_gated,11,geo,0,0.8873300023769842,1.0,0.664143874107521,0.9,0.7583151779230212,0.8484085521042035,0,1.0006,full,0.9999,0,3.699,full,0,48,48,0,3149.957,3150.766,15.2344
2,9200,dci_gated,12,geo,0,0.8592143362075808,1.0,0.4457405128609171,0.9,0.842084241103849,0.810264322789656,0,1.0006,full,0.9999,0,3.5105,full,0,48,48,0,3850.734,3851.596,12.4624
2,9200,dci_gated,13,review,1,0.44699686941163186,1.0,0.014522700340317996,0.425,0.8542120551924474,0.5277855656998387,1,1.001,full,0.9997,0,3.7165,full,0,48,48,0,23015.015,23015.806,2.0855
2,9200,dci_gated,14,review,0,0.7881822592374996,1.0,0.5956368476772915,0.788888888888889,0.7634350036310822,0.7884659626672734,0,1.0011,full,0.9997,0,3.831,full,0,48,48,0,1029.804,1030.259,46.5902
2,9200,dci_gated,15,review,0,0.8534417801898818,1.0,0.6761377150415979,0.8888888888888888,0.7186274509803923,0.8341598834806268,0,1.0011,full,0.9997,0,3.6326,full,0,48,48,0,874.304,874.79,54.8703
2,9200,dci_gated,16,review,0,0.8467592193077512,1.0,0.7493531482419908,0.9,0.6946986201888163,0.8457652275036585,0,1.0011,full,0.9997,0,3.6775,full,0,48,48,0,924.15,924.588,51.915
2,9200,dci_gated,17,review,1,0.8125051963481574,0.4166666666666667,0.6042973624225192,0.8,0.8150000000000001,0.6895691049048766,1,1.0005,full,0.9999,0,2.1144,full,0,20,20,0,717.249,717.444,27.8767
2,9200,dci_gated,18,review,0,0.7507443988361635,1.0,0.5222885531523712,0.6444444444444444,0.7048717948717949,0.7267634684591733,0,1.0006,full,0.9999,0,1.9513,full,0,20,20,0,440.004,440.201,45.4338
2,9200,dci_gated,19,review,0,0.7558321731953874,1.0,0.5277517559016467,0.75,0.8141025641025641,0.7666237790945609,0,1.0006,full,0.9999,0,2.059,full,0,20,20,0,437.717,437.909,45.6716
2,9200,dci_gated,20,review,0,0.7675778869440619,1.0,0.5033506922607982,0.7444444444444445,0.7838461538461539,0.7590304221539872,0,1.0006,full,0.9999,0,2.1136,full,0,20,20,0,485.564,485.767,41.172
2,9200,dci_gated,21,edge,1,0.5645919980419004,1.0,0.05485937645220518,0.49090909090909096,0.7641025641025642,0.5649170775981189,1,1.0007,full,0.9998,0,1.8633,full,0,20,20,0,295.295,295.561,67.6679
2,9200,dci_gated,22,edge,0,0.8029243130069971,1.0,0.5022538470031984,0.8,0.7038461538461539,0.7667587707293121,0,1.0007,full,0.9998,0,2.0609,full,0,20,20,0,431.673,432.003,46.296
2,9200,dci_gated,23,edge,0,0.7856097738565375,1.0,0.5952589989579273,0.9,0.7553846153846154,0.8087619355634122,0,1.0007,full,0.9998,0,1.8738,full,0,20,20,0,191.186,191.498,104.44
2,9200,dci_gated,24,edge,0,0.7398426896668466,1.0,0.7000699263164454,0.8,0.7256410256410257,0.7938208115261546,0,1.0007,full,0.9998,0,1.8652,full,0,20,20,0,383.632,383.877,52.1001
3,9300,dci_gated,1,edge,0,0.7848421927924534,1.0,0.7780860822788062,0.7,0.7423076923076923,0.8031739185000285,0,1.0,full,1.0,0,2.1515,full,0,20,20,0,433.183,433.461,46.1402
3,9300,dci_gated,2,edge,0,0.798088603661685,1.0,0.7205638552359652,0.75,0.7834615384615384,0.8111541527318451,0,1.0123,full,1.0,0,2.0833,full,0,20,20,0,523.987,524.249,38.1498
3,9300,dci_gated,3,edge,0,0.7940898643434111,1.0,0.7768159288260112,0.8,0.7405128205128205,0.8249625749279782,0,1.2696,full,1.0,0,2.3113,full,0,20,20,0,332.155,332.494,60.1515
3,9300,dci_gated,4,edge,0,0.7439550637154713,1.0,0.7943758476211935,0.8,0.7524358974358976,0.8177293200684912,0,1.4997,full,1.0,0,2.036,full,0,20,20,0,149.937,150.265,133.0986
3,9300,dci_gated,5,geo,1,0.4696621285141145,1.0,0.011136821281616416,0.2625,0.7957692307692308,0.4915082810002365,1,1.0964,full,0.6528,0,2.109,full,0,20,20,0,5643.171,5643.706,3.5438
3,9300,dci_gated,6,geo,0,0.8754383845797199,1.0,0.5195056013330157,0.875,0.7421794871794872,0.8090876394884562,0,1.1772,full,0.6771,0,2.0433,full,0,20,20,0,3229.083,3229.477,6.193
3,9300,dci_gated,7,geo,0,0.8673897936944323,1.0,0.48248411775529754,0.8166666666666667,0.7234615384615385,0.7851968360772317,0,1.2526,full,0.6691,0,2.0286,full,0,20,20,0,852.852,853.197,23.4412
3,9300,dci_gated,8,geo,0,0.8623841308747962,1.0,0.5782018227282031,0.8166666666666667,0.6757692307692308,0.7959351152130576,0,1.2838,full,0.6684,0,1.997,full,0,20,20,0,2064.09,2064.494,9.6876
3,9300,dci_gated,9,geo,1,0.8685389092543,0.4166666666666667,0.7700324925875676,0.8166666666666667,0.7725641025641026,0.7336925078823706,1,1.0006,full,0.9998,0,1.9698,full,0,48,48,0,4848.975,4849.961,9.897
3,9300,dci_gated,10,geo,0,0.9654854868160316,1.0,0.9339952805910978,1.0,0.6572621641249092,0.9267597524409639,0,1.0006,full,0.9998,0,3.5454,full,0,48,48,0,2320.144,2321.018,20.6806
3,9300,dci_gated,11,geo,0,0.9375999806248132,1.0,0.8385816703143975,1.0,0.8482570806100218,0.929354891310586,0,1.0007,full,0.9998,0,4.0386,full,0,48,48,0,2343.079,2344.004,20.4778
3,9300,dci_gated,12,geo,0,0.9412387034491367,1.0,0.8020745272260241,1.0,0.8039941902687001,0.9163237098477941,0,1.0007,full,0.9998,0,3.4785,full,0,48,48,0,3880.445,3881.279,12.3671
3,9300,dci_gated,13,review,1,0.46571320915813863,1.0,0.03460106180842304,0.525,0.6352941176470588,0.5236426322982781,1,1.0011,full,0.9996,0,3.7323,full,0,48,48,0,22366.619,22367.399,2.146
3,9300,dci_gated,14,review,0,0.8822542928489153,1.0,0.6863551654019643,0.9,0.7348583877995644,0.8480633644625564,0,1.0011,full,0.9997,0,3.6048,full,0,48,48,0,1465.712,1466.265,32.7362
3,9300,dci_gated,15,review,0,0.870967135251195,1.0,0.6817650114048859,0.9,0.7377269426289035,0.8447538274881115,0,1.0011,full,0.9997,0,3.6438,full,0,48,48,0,1334.129,1334.591,35.9661
3,9300,dci_gated,16,review,0,0.8681098729717852,1.0,0.6048275266444578,0.9,0.7840232389251998,0.835596459410618,0,1.0011,full,0.9997,0,3.5193,full,0,48,48,0,1008.983,1009.456,47.5503
3,9300,dci_gated,17,review,1,0.8530104911252304,0.4166666666666667,0.756836123134813,0.9,0.6925641025641026,0.7318377961262189,1,1.0006,full,0.9998,0,2.0844,full,0,20,20,0,488.495,488.7,40.9249
3,9300,dci_gated,18,review,0,0.9444078082336262,1.0,0.6468364152647221,1.0,0.795897435897436,0.8848538504959664,0,1.0006,full,0.9998,0,1.9106,full,0,20,20,0,428.21,428.406,46.6847
3,9300,dci_gated,19,review,0,0.7640383071860306,1.0,0.6826574975798749,0.7,0.7987179487179488,0.7873487686201749,0,1.0006,full,0.9998,0,2.1031,full,0,20,20,0,213.717,213.914,93.4956
3,9300,dci_gated,20,review,0,0.7325271831591738,1.0,0.5669249647541343,0.6444444444444444,0.7975641025641026,0.7450402930141246,0,1.0006,full,0.9998,0,1.97,full,0,20,20,0,533.056,533.248,37.506
3,9300,dci_gated,21,edge,1,0.49580990700783856,1.0,0.06384869000623805,0.24545454545454548,0.6843589743589744,0.4884669699979625,1,1.0008,full,0.9998,0,2.0755,full,0,20,20,0,344.101,344.397,58.0724
3,9300,dci_gated,22,edge,0,0.827438127052845,1.0,0.6682811101454841,0.875,0.5791025641025641,0.8023811384076928,1,1.0008,full,0.9998,0,2.0583,full,0,20,20,0,343.101,343.34,58.2512
3,9300,dci_gated,23,edge,0,0.7037847429728492,1.0,0.6699582708060721,0.6,0.7501282051282052,0.7424570706736575,0,1.0008,full,0.9998,0,2.0733,full,0,20,20,0,525.636,525.857,38.0332
3,9300,dci_gated,24,edge,0,0.8669403007611096,1.0,0.8249898218973224,0.8333333333333333,0.7852564102564104,0.8661881677748701,0,1.0008,full,0.9998,0,2.0166,full,0,20,20,0,438.748,439.0,45.5581
4,9400,dci_gated,1,edge,0,0.7593571611647671,1.0,0.7427707771203448,0.7,0.6626923076923078,0.777797291869107,0,1.0,full,1.0,0,2.0939,full,0,20,20,0,579.078,579.34,34.5221
4,9400,dci_gated,2,edge,0,0.863582117928692,1.0,0.47902359745565637,0.875,0.8475641025641026,0.8138348643579196,0,1.2442,full,1.0,0,2.1149,full,0,20,20,0,348.534,348.896,57.3237
4,9400,dci_gated,3,edge,0,0.7643296512767884,1.0,0.6486149994907953,0.7,0.6770512820512821,0.7623631050250484,0,1.6304,full,1.0,0,2.0441,full,0,20,20,0,410.419,410.748,48.6916
4,9400,dci_gated,4,edge,0,0.744039871145453,1.0,0.4647447548978205,0.7,0.6524358974358975,0.716824303381312,0,1.941,full,1.0,0,1.9736,full,0,20,20,0,441.665,441.992,45.2497
4,9400,dci_gated,5,geo,1,0.5067067993269458,1.0,0.031530264136603314,0.325,0.743974358974359,0.509578906505211,1,1.1502,full,0.8869,0,2.0293,full,0,20,20,0,6913.333,6913.829,2.8928
4,9400,dci_gated,6,geo,0,0.8234893318690265,1.0,0.7795482586675891,0.75,0.7191025641025641,0.8196473693161592,0,1.1686,full,0.8989,0,2.0708,full,0,20,20,0,3481.318,3481.732,5.7443
4,9400,dci_gated,7,geo,0,0.8314197590867656,1.0,0.8746737234739219,0.75,0.6525641025641027,0.8306742998510912,0,1.2134,full,0.9047,0,2.0282,full,0,20,20,0,1817.069,1817.466,11.0043
4,9400,dci_gated,8,geo,0,0.7864770209080968,1.0,0.6237803953684338,0.7,0.7080769230769232,0.7675868727622495,0,1.2157,full,0.8971,0,1.9847,full,0,20,20,0,2930.778,2931.192,6.8232
4,9400,dci_gated,9,geo,1,0.8361768112946512,0.4166666666666667,0.6162120199955653,0.9,0.7955128205128206,0.7149468632330322,1,1.0005,full,0.9999,0,2.3835,full,0,48,48,0,3574.21,3575.121,13.4261
4,9400,dci_gated,10,geo,0,0.9171613540597655,1.0,0.6699730375936412,1.0,0.7393972403776325,0.8741945320903146,0,1.0006,full,0.9999,0,3.7315,full,0,48,48,0,2405.031,2405.839,19.9515
4,9400,dci_gated,11,geo,0,0.8835611234595582,1.0,0.6774503444471558,0.8166666666666667,0.7945533769063181,0.8388966896236018,0,1.0006,full,0.9998,0,3.7178,full,0,48,48,0,5250.855,5251.774,9.1398
4,9400,dci_gated,12,geo,0,0.8974957515831579,1.0,0.8304959638479036,0.8166666666666667,0.7118010167029775,0.8605766165041502,0,1.0006,full,0.9998,0,3.7724,full,0,48,48,0,3160.841,3161.762,15.1814
4,9400,dci_gated,13,review,1,0.47280131636221523,1.0,0.03983863260082188,0.48333333333333334,0.6957516339869281,0.5271974673754241,1,1.0009,full,0.9997,0,3.619,full,0,48,48,0,22649.873,22650.71,2.1191
4,9400,dci_gated,14,review,0,0.8587157137027586,1.0,0.8024431918718281,0.8444444444444444,0.6735657225853304,0.8450913140767438,0,1.001,full,0.9997,0,3.7551,full,0,48,48,0,1034.951,1035.479,46.3554
4,9400,dci_gated,15,review,0,0.9783970943350327,1.0,0.8309576667550429,1.0,0.5745098039215687,0.896967277523002,1,1.001,full,0.9997,0,3.775,full,0,48,48,0,1501.736,1502.23,31.9525
4,9400,dci_gated,16,review,0,0.9504470639856402,1.0,0.8312605804577103,1.0,0.684640522875817,0.9065599605193247,0,1.0011,full,0.9997,0,3.6472,full,0,48,48,0,1261.688,1262.175,38.0296
4,9400,dci_gated,17,review,1,0.8277425485955304,0.4166666666666667,0.6902260905291018,0.8,0.6021794871794872,0.6786411116649593,1,1.0005,full,0.9999,0,1.9329,full,0,20,20,0,505.245,505.432,39.5701
4,9400,dci_gated,18,review,0,0.929136157772559,1.0,0.594630056478412,1.0,0.736923076923077,0.8617485122772838,0,1.0006,full,0.9998,0,1.8835,full,0,20,20,0,704.379,704.588,28.3854
4,9400,dci_gated,19,review,0,0.7666769481855499,1.0,0.6022693342810326,0.8,0.7538461538461539,0.7852000269795171,0,1.0006,full,0.9998,0,2.1225,full,0,20,20,0,338.166,338.35,59.1103
4,9400,dci_gated,20,review,0,0.8817030191313457,1.0,0.6971788830652789,1.0,0.7784615384615385,0.876630762165123,0,1.0006,full,0.9998,0,2.0765,full,0,20,20,0,372.721,372.934,53.6288
4,9400,dci_gated,21,edge,1,0.5316237356496294,1.0,0.05007549676067502,0.3909090909090909,0.628974358974359,0.5154490052925145,1,1.0007,full,0.9998,0,2.0456,full,0,20,20,0,461.985,462.25,43.2666
4,9400,dci_gated,22,edge,0,0.792886813871965,1.0,0.6828826538796757,0.75,0.8070512820512821,0.8058559265516188,0,1.0007,full,0.9998,0,1.9379,full,0,20,20,0,214.233,214.426,93.2723
4,9400,dci_gated,23,edge,0,0.8548515779726948,1.0,0.8125826881817946,0.875,0.816923076923077,0.8737678936679942,0,1.0008,full,0.9998,0,2.138,full,0,20,20,0,365.878,366.11,54.6284
4,9400,dci_gated,24,edge,0,0.9723372271911159,1.0,0.4633919887390051,1.0,0.8138461538461539,0.8578396276225032,0,1.0008,full,0.9998,0,2.0996,full,0,20,20,0,225.298,225.712,88.6084
5,9500,dci_gated,1,edge,0,0.864519507751577,1.0,0.7463667751642247,0.875,0.8341025641025641,0.8655186165861238,0,1.0,full,1.0,0,2.0128,full,0,20,20,0,196.21,196.446,101.8091
5,9500,dci_gated,2,edge,0,0.7902447472442267,1.0,0.6326801330135639,0.75,0.8591025641025641,0.8029625980291542,0,1.0515,full,1.0,0,2.1144,full,0,20,20,0,600.025,600.267,33.3185
5,9500,dci_gated,3,edge,0,0.7172850788062028,1.0,0.5572691833504877,0.75,0.7256410256410257,0.7496212602178021,0,1.1025,full,1.0,0,1.976,full,0,20,20,0,146.238,146.554,136.4686
5,9500,dci_gated,4,edge,0,0.789514148439521,1.0,0.6725013284265877,0.9,0.8324358974358975,0.8367441874105825,0,1.4886,full,1.0,0,1.8795,full,0,20,20,0,394.209,394.509,50.6959
5,9500,dci_gated,5,geo,1,0.5850749309097627,1.0,0.11342689967295372,0.6428571428571428,0.6587179487179488,0.5963332335411523,1,1.0813,full,0.6222,0,1.9663,full,0,20,20,0,5057.365,5057.812,3.9543
5,9500,dci_gated,6,geo,0,0.7214055714474101,1.0,0.6200721761839543,0.5333333333333333,0.7723076923076924,0.7268786486114639,1,1.2781,full,0.4453,0,1.9384,full,0,20,20,0,6838.636,6839.119,2.9244
5,9500,dci_gated,7,geo,0,0.7857273614646951,1.0,0.6654872010720294,0.75,0.7373076923076923,0.7901254344267336,0,1.2815,full,0.461,0,2.0318,full,0,20,20,0,1939.298,1939.695,10.3109
