block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,gate_R4s,gate_audit,det_ms,features_used,sp_out_of_band,n_queries,n_ok,exec_ms_window_sum,wall_ms_window,qps_window,sf
8,7900,dci_gated,21,MixShift3,1,0.576115,1.0,0.149641,0.811905,0.855385,0.664646,1,1.0015,full,0.9995,0,6.8181,full,0,20,20,6983.266,7628.456,2.6218,1.0
8,7900,dci_gated,22,MixShift3,0,0.89838,1.0,0.57231,1.0,0.685641,0.841903,0,1.0015,full,0.9995,0,8.5951,full,0,20,20,10150.711,10596.672,1.8874,1.0
8,7900,dci_gated,23,MixShift3,0,0.888121,1.0,0.707119,1.0,0.707692,0.869608,0,1.0015,full,0.9995,0,7.1907,full,0,20,20,12517.185,13042.872,1.5334,1.0
8,7900,dci_gated,24,MixShift3,0,0.859176,1.0,0.578683,1.0,0.775385,0.846838,0,1.0015,full,0.9995,0,7.2297,full,0,20,20,9008.098,9645.911,2.0734,1.0
9,8000,dci_gated,1,MixBase,0,0.918066,1.0,0.72983,1.0,0.762436,0.889848,0,1.0,full,1.0,0,8.4238,full,0,20,20,5161.05,5628.78,3.5532,1.0
9,8000,dci_gated,2,MixBase,0,0.923755,1.0,0.76094,1.0,0.782051,0.900435,0,1.0083,full,1.0,0,8.1175,full,0,20,20,4886.617,5323.602,3.7569,1.0
9,8000,dci_gated,3,MixBase,0,0.894012,1.0,0.668678,1.0,0.754103,0.870354,0,1.0847,full,1.0,0,7.1512,full,0,20,20,4705.562,5292.962,3.7786,1.0
9,8000,dci_gated,4,MixBase,0,0.936793,1.0,0.799708,1.0,0.670128,0.894659,0,1.0787,full,1.0,0,7.4619,full,0,20,20,4434.006,4841.791,4.1307,1.0
9,8000,dci_gated,5,MixShift1,1,0.66845,1.0,0.449678,0.438424,0.775897,0.661117,1,1.0535,full,1.0501,0,7.1339,full,0,20,20,5418.839,5984.274,3.3421,1.0
9,8000,dci_gated,6,MixShift1,0,0.940335,1.0,0.807199,1.0,0.677179,0.8981,0,1.0833,full,1.0834,0,8.2891,full,0,20,20,5657.281,6168.263,3.2424,1.0
9,8000,dci_gated,7,MixShift1,0,0.806219,1.0,0.593119,0.9375,0.759103,0.821544,0,1.1023,full,1.0939,0,9.2366,full,0,20,20,5768.522,6170.844,3.241,1.0
9,8000,dci_gated,8,MixShift1,0,0.95786,1.0,0.715236,1.0,0.824103,0.906128,0,1.1267,full,1.0573,0,7.5049,full,0,20,20,4883.386,5369.304,3.7249,1.0
9,8000,dci_gated,9,MixSurge1,1,0.900833,0.625,0.727844,1.0,0.800769,0.815893,1,1.0014,full,0.9995,0,8.8989,full,0,32,32,8751.182,9712.643,3.2947,1.0
9,8000,dci_gated,10,MixSurge1,0,0.918402,1.0,0.747083,1.0,0.830121,0.903535,0,1.0014,full,0.9996,0,10.0227,full,0,32,32,9391.165,10071.322,3.1773,1.0
9,8000,dci_gated,11,MixSurge1,0,0.924065,1.0,0.724216,1.0,0.862429,0.905224,0,1.0014,full,0.9996,0,8.8376,full,0,32,32,8310.512,9171.595,3.489,1.0
9,8000,dci_gated,12,MixSurge1,0,0.88009,1.0,0.840429,0.9375,0.647989,0.872807,0,1.0015,full,0.9996,0,9.5123,full,0,32,32,9057.14,9927.802,3.2233,1.0
9,8000,dci_gated,13,MixShift2,1,0.522421,1.0,0.283722,0.756158,0.77695,0.655124,1,1.0023,full,0.9992,0,10.0463,full,0,32,32,9875.752,10642.312,3.0069,1.0
9,8000,dci_gated,14,MixShift2,0,0.905417,1.0,0.76101,1.0,0.745938,0.890447,0,1.0023,full,0.9992,0,10.029,full,0,32,32,11321.558,12198.35,2.6233,1.0
9,8000,dci_gated,15,MixShift2,0,0.957992,1.0,0.767398,1.0,0.520297,0.871022,1,1.0023,full,0.9992,0,9.4479,full,0,32,32,10804.016,11835.898,2.7036,1.0
9,8000,dci_gated,16,MixShift2,0,0.861579,1.0,0.755409,0.981481,0.810634,0.884368,0,1.0023,full,0.9992,0,9.9113,full,0,32,32,8949.748,10007.766,3.1975,1.0
9,8000,dci_gated,17,MixCalm,1,0.808829,0.625,0.706176,0.981481,0.803846,0.785316,1,1.0012,full,0.9996,0,7.4105,full,0,20,20,8721.288,9100.597,2.1977,1.0
9,8000,dci_gated,18,MixCalm,0,0.978996,1.0,0.908827,1.0,0.771026,0.942168,0,1.0012,full,0.9996,0,8.9227,full,0,20,20,8879.494,9482.691,2.1091,1.0
9,8000,dci_gated,19,MixCalm,0,0.924065,1.0,0.789588,1.0,0.774103,0.905049,0,1.0013,full,0.9996,0,7.6924,full,0,20,20,6572.371,7112.647,2.8119,1.0
9,8000,dci_gated,20,MixCalm,0,0.9131,1.0,0.812078,1.0,0.757051,0.904248,0,1.0013,full,0.9996,0,7.4998,full,0,20,20,7293.105,7677.603,2.605,1.0
9,8000,dci_gated,21,MixShift3,1,0.607195,1.0,0.377376,0.811905,0.749103,0.70202,1,1.0015,full,0.9995,0,7.2766,full,0,20,20,13188.092,13737.539,1.4559,1.0
9,8000,dci_gated,22,MixShift3,0,0.887907,1.0,0.721066,1.0,0.763974,0.880786,0,1.0015,full,0.9995,0,8.1901,full,0,20,20,11316.137,11921.79,1.6776,1.0
9,8000,dci_gated,23,MixShift3,0,0.859044,1.0,0.597544,1.0,0.715641,0.841616,0,1.0015,full,0.9995,0,7.3008,full,0,20,20,11593.518,12081.676,1.6554,1.0
9,8000,dci_gated,24,MixShift3,0,0.944342,1.0,0.862728,1.0,0.740513,0.919708,0,1.0015,full,0.9995,0,8.0043,full,0,20,20,11551.41,12148.299,1.6463,1.0
10,8100,dci_gated,1,MixBase,0,0.851413,1.0,0.403641,1.0,0.817179,0.816158,0,1.0,full,1.0,0,8.7498,full,0,20,20,5911.903,6507.007,3.0736,1.0
10,8100,dci_gated,2,MixBase,0,0.89838,1.0,0.669963,1.0,0.807179,0.879664,0,1.3703,full,1.0,0,7.526,full,0,20,20,4747.671,5355.249,3.7347,1.0
10,8100,dci_gated,3,MixBase,0,0.900511,1.0,0.648241,1.0,0.803333,0.875276,0,1.6494,full,1.0,0,7.2163,full,0,20,20,5299.29,5787.475,3.4557,1.0
10,8100,dci_gated,4,MixBase,0,0.889914,1.0,0.606477,1.0,0.765513,0.858601,0,1.7015,full,1.0,0,6.0435,full,0,20,20,5547.296,6170.178,3.2414,1.0
10,8100,dci_gated,5,MixShift1,1,0.611652,1.0,0.382828,0.440092,0.789103,0.635862,1,1.0949,full,1.095,0,7.0505,full,0,20,20,4400.821,4916.701,4.0678,1.0
10,8100,dci_gated,6,MixShift1,0,0.823949,1.0,0.600025,1.0,0.879231,0.857877,0,1.1238,full,1.0724,0,9.5003,full,0,20,20,4370.508,4915.547,4.0687,1.0
10,8100,dci_gated,7,MixShift1,0,0.849882,1.0,0.663919,1.0,0.806026,0.866158,0,1.1329,full,1.0803,0,7.6739,full,0,20,20,4635.195,5237.999,3.8183,1.0
10,8100,dci_gated,8,MixShift1,0,0.923898,1.0,0.804257,1.0,0.705641,0.897672,0,1.1494,full,1.1227,0,8.3748,full,0,20,20,5734.577,6365.586,3.1419,1.0
10,8100,dci_gated,9,MixSurge1,1,0.880307,0.625,0.653118,1.0,0.733205,0.785681,1,1.0015,full,0.9996,0,7.2963,full,0,32,32,7200.54,8230.868,3.8878,1.0
10,8100,dci_gated,10,MixSurge1,0,0.869421,1.0,0.723427,1.0,0.692524,0.865919,0,1.0015,full,0.9996,0,9.3821,full,0,32,32,7493.448,8471.805,3.7772,1.0
10,8100,dci_gated,11,MixSurge1,0,0.978996,1.0,0.867904,1.0,0.691552,0.922063,0,1.0016,full,0.9996,0,8.7695,full,0,32,32,7494.184,8559.929,3.7383,1.0
10,8100,dci_gated,12,MixSurge1,0,0.924065,1.0,0.881641,1.0,0.77139,0.923053,0,1.0016,full,0.9996,0,9.1774,full,0,32,32,7834.234,8658.333,3.6959,1.0
10,8100,dci_gated,13,MixShift2,1,0.588714,1.0,0.382564,0.807882,0.560297,0.669312,1,1.0021,full,0.9993,0,9.6073,full,0,32,32,11738.755,12586.176,2.5425,1.0
10,8100,dci_gated,14,MixShift2,0,0.867544,1.0,0.51021,1.0,0.635843,0.814304,0,1.0021,full,0.9993,0,10.5838,full,0,32,32,15214.843,16116.368,1.9856,1.0
10,8100,dci_gated,15,MixShift2,0,0.970274,1.0,0.744134,1.0,0.77776,0.908059,0,1.0022,full,0.9993,0,9.5627,full,0,32,32,11402.308,12365.682,2.5878,1.0
10,8100,dci_gated,16,MixShift2,0,0.924065,1.0,0.786095,1.0,0.710391,0.894794,0,1.0022,full,0.9993,0,10.59,full,0,32,32,12713.589,13485.923,2.3728,1.0
10,8100,dci_gated,17,MixCalm,1,0.952979,0.625,0.796834,1.0,0.695769,0.826977,1,1.0011,full,0.9996,0,6.9473,full,0,20,20,5997.524,6532.237,3.0617,1.0
10,8100,dci_gated,18,MixCalm,0,0.845523,1.0,0.48459,1.0,0.610128,0.799818,0,1.0011,full,0.9996,0,9.0521,full,0,20,20,7977.088,8518.842,2.3477,1.0
10,8100,dci_gated,19,MixCalm,0,0.944277,1.0,0.75517,1.0,0.826026,0.911007,0,1.0012,full,0.9996,0,8.1487,full,0,20,20,6200.614,6793.331,2.9441,1.0
10,8100,dci_gated,20,MixCalm,0,0.870761,1.0,0.598476,1.0,0.705641,0.843232,0,1.0012,full,0.9996,0,7.7785,full,0,20,20,9119.265,9775.46,2.0459,1.0
10,8100,dci_gated,21,MixShift3,1,0.67486,1.0,0.55636,0.811905,0.750641,0.754964,1,1.0013,full,0.9996,0,6.798,full,0,20,20,10602.733,11299.034,1.7701,1.0
10,8100,dci_gated,22,MixShift3,0,0.839276,1.0,0.724944,0.942308,0.835641,0.868615,0,1.0013,full,0.9996,0,18.1652,full,0,20,20,12104.255,12782.669,1.5646,1.0
10,8100,dci_gated,23,MixShift3,0,0.768928,1.0,0.542872,0.942308,0.851026,0.816922,0,1.0013,full,0.9996,0,10.3784,full,0,20,20,14700.599,15109.648,1.3237,1.0
10,8100,dci_gated,24,MixShift3,0,0.890038,1.0,0.528364,1.0,0.810897,0.849817,0,1.0013,full,0.9996,0,12.1307,full,0,20,20,6500.033,6983.398,2.8639,1.0
