analysis_timestamp_utc,run_id,window,S_R,S_V,S_T,S_A,S_P,HSM
2026-07-05T13:12:27Z,20260705T131224Z,101,0.7778850527,1.0000000000,0.8953096701,0.6666666667,0.6666666667,0.8068665305
2026-07-05T13:12:27Z,20260705T131224Z,102,0.7575558929,1.0000000000,0.2929962928,0.6666666667,0.6666666667,0.6813215651
2026-07-05T13:12:27Z,20260705T131224Z,103,0.6968385816,1.0000000000,0.2577621168,0.5000000000,0.5000000000,0.6007620688
2026-07-05T13:12:27Z,20260705T131224Z,104,0.9999999953,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9999999988
2026-07-05T13:12:27Z,20260705T131224Z,105,0.7322795272,1.0000000000,0.5000000000,0.5000000000,0.5000000000,0.6580698818
2026-07-05T13:12:27Z,20260705T131224Z,106,0.9645590544,1.0000000000,0.6111997756,1.0000000000,1.0000000000,0.9133797187
2026-07-05T13:12:27Z,20260705T131224Z,107,0.8048689313,1.0000000000,0.9163663756,0.6666666667,0.6666666667,0.8178238413
2026-07-05T13:12:27Z,20260705T131224Z,108,0.8048689313,1.0000000000,0.9163663756,0.6666666667,0.6666666667,0.8178238413
2026-07-05T13:12:27Z,20260705T131224Z,109,0.9645590544,1.0000000000,0.6111997756,1.0000000000,1.0000000000,0.9133797187
2026-07-05T13:12:27Z,20260705T131224Z,110,0.7322795272,1.0000000000,0.5000000000,0.5000000000,0.5000000000,0.6580698818
2026-07-05T13:12:27Z,20260705T131224Z,111,0.7677204728,1.0000000000,0.6256659164,0.5000000000,0.5000000000,0.6920633015
2026-07-05T13:12:27Z,20260705T131224Z,112,0.7895834242,1.0000000000,0.8538341737,0.5000000000,0.5000000000,0.7431626908
2026-07-05T13:12:27Z,20260705T131224Z,113,0.7475513658,1.0000000000,0.5383415937,0.5000000000,0.5000000000,0.6695561602
2026-07-05T13:12:27Z,20260705T131224Z,114,0.7248934060,1.0000000000,0.3663080433,0.6666666667,0.6666666667,0.6878182935
2026-07-05T13:12:27Z,20260705T131224Z,115,0.8349916978,1.0000000000,0.4396185245,0.7500000000,0.7500000000,0.7591716294
2026-07-05T13:12:27Z,20260705T131224Z,116,0.8461736740,1.0000000000,0.6117443723,0.7500000000,0.7500000000,0.7963922930
2026-07-05T13:12:27Z,20260705T131224Z,117,0.8308156933,1.0000000000,0.9440731031,0.6666666667,0.6666666667,0.8298518773
2026-07-05T13:12:27Z,20260705T131224Z,118,0.8178906433,1.0000000000,0.7086634066,0.6666666667,0.6666666667,0.7795386755
2026-07-05T13:12:27Z,20260705T131224Z,119,0.6474930472,1.0000000000,0.3768724789,0.4000000000,0.4000000000,0.5772477576
2026-07-05T13:12:27Z,20260705T131224Z,120,0.7179667542,1.0000000000,0.3335449817,0.7500000000,0.7500000000,0.7087006849
2026-07-05T13:12:27Z,20260705T131224Z,121,0.6251540513,1.0000000000,0.7131787952,0.2500000000,0.2500000000,0.5864242718
2026-07-05T13:12:27Z,20260705T131224Z,122,0.9291181088,1.0000000000,0.1039219917,1.0000000000,1.0000000000,0.8030639255
2026-07-05T13:12:27Z,20260705T131224Z,123,0.8308156933,1.0000000000,0.6305422954,0.6666666667,0.6666666667,0.7671457157
2026-07-05T13:12:27Z,20260705T131224Z,124,0.8308156933,1.0000000000,0.7074047296,0.6666666667,0.6666666667,0.7825182026
2026-07-05T13:12:27Z,20260705T131224Z,125,0.7677204728,1.0000000000,0.8888002244,0.5000000000,0.5000000000,0.7446901631
2026-07-05T13:12:27Z,20260705T131224Z,126,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.5000000000,0.7602350349
2026-07-05T13:12:27Z,20260705T131224Z,127,0.9291181088,1.0000000000,0.1039219917,1.0000000000,1.0000000000,0.8030639255
2026-07-05T13:12:27Z,20260705T131224Z,128,0.9291181088,1.0000000000,0.1039219917,1.0000000000,1.0000000000,0.8030639255
2026-07-05T13:12:27Z,20260705T131224Z,129,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.5000000000,0.7602350349
2026-07-05T13:12:27Z,20260705T131224Z,130,0.6968385816,1.0000000000,0.2577621168,0.5000000000,0.5000000000,0.6007620688
2026-07-05T13:12:27Z,20260705T131224Z,131,0.8178906433,1.0000000000,0.3749562282,0.6666666667,0.6666666667,0.7127972398
2026-07-05T13:12:27Z,20260705T131224Z,132,0.7221149473,1.0000000000,0.8757779321,0.3333333333,0.3333333333,0.6723509899
2026-07-05T13:12:27Z,20260705T131224Z,133,0.7677204728,1.0000000000,0.5634510349,0.5000000000,0.5000000000,0.6796203252
2026-07-05T13:12:27Z,20260705T131224Z,134,0.8308156933,1.0000000000,0.7664218087,0.6666666667,0.6666666667,0.7943216184
2026-07-05T13:12:27Z,20260705T131224Z,135,0.7778850527,1.0000000000,0.7416298882,0.6666666667,0.6666666667,0.7761305741
2026-07-05T13:12:27Z,20260705T131224Z,136,0.7248934060,1.0000000000,0.1214303012,0.6666666667,0.6666666667,0.6388427451
2026-07-05T13:12:27Z,20260705T131224Z,137,0.9389292606,1.0000000000,0.2854820100,1.0000000000,1.0000000000,0.8418287172
2026-07-05T13:12:27Z,20260705T131224Z,138,0.7778850527,1.0000000000,0.8342126435,0.6666666667,0.6666666667,0.7946471252
2026-07-05T13:12:27Z,20260705T131224Z,139,0.6186566985,1.0000000000,0.2045394815,0.3333333333,0.3333333333,0.5122387376
2026-07-05T13:12:27Z,20260705T131224Z,140,0.8178906433,1.0000000000,0.5391490121,0.6666666667,0.6666666667,0.7456357966
2026-07-05T13:12:27Z,20260705T131224Z,141,0.8178906433,1.0000000000,0.3685807335,0.6666666667,0.6666666667,0.7115221409
2026-07-05T13:12:27Z,20260705T131224Z,142,0.6186566985,1.0000000000,0.1557382910,0.3333333333,0.3333333333,0.5024784995
2026-07-05T13:12:27Z,20260705T131224Z,143,0.7248934060,1.0000000000,0.1707724867,0.6666666667,0.6666666667,0.6487111822
2026-07-05T13:12:27Z,20260705T131224Z,144,0.7778850527,1.0000000000,0.7302972117,0.6666666667,0.6666666667,0.7738640389
2026-07-05T13:12:27Z,20260705T131224Z,145,0.9291181088,1.0000000000,0.6943110820,1.0000000000,1.0000000000,0.9211417436
2026-07-05T13:12:27Z,20260705T131224Z,146,0.9291181088,1.0000000000,0.4700243819,1.0000000000,1.0000000000,0.8762844036
2026-07-05T13:12:27Z,20260705T131224Z,147,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.5000000000,0.7602350349
2026-07-05T13:12:27Z,20260705T131224Z,148,0.7677204728,1.0000000000,0.5634510349,0.5000000000,0.5000000000,0.6796203252
2026-07-05T13:12:27Z,20260705T131224Z,149,0.8308156933,1.0000000000,0.7264618900,0.6666666667,0.6666666667,0.7863296347
2026-07-05T13:12:27Z,20260705T131224Z,150,0.8308156933,1.0000000000,0.8614710364,0.6666666667,0.6666666667,0.8133314639
2026-07-05T13:12:27Z,20260705T131224Z,151,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
2026-07-05T13:12:27Z,20260705T131224Z,152,0.9291181088,1.0000000000,0.2383081814,1.0000000000,1.0000000000,0.8299411635
2026-07-05T13:12:27Z,20260705T131224Z,153,0.9291181088,1.0000000000,0.2383081814,1.0000000000,1.0000000000,0.8299411635
2026-07-05T13:12:27Z,20260705T131224Z,154,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.5000000000,0.7602350349
2026-07-05T13:12:27Z,20260705T131224Z,155,0.6665729829,1.0000000000,0.3352247013,0.3333333333,0.3333333333,0.5503548526
2026-07-05T13:12:27Z,20260705T131224Z,156,0.5857228750,1.0000000000,0.3242297209,0.2500000000,0.2500000000,0.4987766629
2026-07-05T13:12:27Z,20260705T131224Z,157,0.8308156933,1.0000000000,0.9105614780,0.6666666667,0.6666666667,0.8231495523
2026-07-05T13:12:27Z,20260705T131224Z,158,0.6961594867,1.0000000000,0.2014412458,0.5000000000,0.5000000000,0.5893281208
2026-07-05T13:12:27Z,20260705T131224Z,159,0.7496918975,1.0000000000,0.9421055274,0.5000000000,0.5000000000,0.7508440799
2026-07-05T13:12:27Z,20260705T131224Z,160,0.7248934060,1.0000000000,0.1675459769,0.6666666667,0.6666666667,0.6480658802
2026-07-05T13:12:27Z,20260705T131224Z,161,0.6251540513,1.0000000000,0.8260550879,0.2500000000,0.2500000000,0.6089995304
2026-07-05T13:12:27Z,20260705T131224Z,162,0.7415433010,1.0000000000,0.5624898655,0.5000000000,0.5000000000,0.6728837984
2026-07-05T13:12:27Z,20260705T131224Z,163,0.8308156933,1.0000000000,0.6671488507,0.6666666667,0.6666666667,0.7744670268
2026-07-05T13:12:27Z,20260705T131224Z,164,0.7895834242,1.0000000000,0.6232796894,0.5000000000,0.5000000000,0.6970517939
2026-07-05T13:12:27Z,20260705T131224Z,165,0.8683435189,1.0000000000,0.8469628210,0.7500000000,0.7500000000,0.8489784439
2026-07-05T13:12:27Z,20260705T131224Z,166,0.9189432581,1.0000000000,0.3388127815,1.0000000000,1.0000000000,0.8474983708
2026-07-05T13:12:27Z,20260705T131224Z,167,0.7877679844,1.0000000000,0.3901824732,0.6666666667,0.6666666667,0.7083118241
2026-07-05T13:12:27Z,20260705T131224Z,168,0.7216876901,1.0000000000,0.1066456232,0.6666666667,0.6666666667,0.6350843805
2026-07-05T13:12:27Z,20260705T131224Z,169,0.7877679844,1.0000000000,0.3341009347,0.6666666667,0.6666666667,0.6970955164
2026-07-05T13:12:27Z,20260705T131224Z,170,1.0000000000,1.0000000000,0.8534376588,1.0000000000,1.0000000000,0.9706875318
2026-07-05T13:12:27Z,20260705T131224Z,171,0.6666666667,1.0000000000,0.8685561163,0.3333333333,0.3333333333,0.6570445566
2026-07-05T13:12:27Z,20260705T131224Z,172,0.9291181088,1.0000000000,0.2264048357,1.0000000000,1.0000000000,0.8275604943
2026-07-05T13:12:27Z,20260705T131224Z,173,0.6186566985,1.0000000000,0.1557382910,0.3333333333,0.3333333333,0.5024784995
2026-07-05T13:12:27Z,20260705T131224Z,174,0.7677204728,1.0000000000,0.9665245833,0.5000000000,0.5000000000,0.7602350349
2026-07-05T13:12:27Z,20260705T131224Z,175,0.6968385816,1.0000000000,0.3144528418,0.5000000000,0.5000000000,0.6121002138
2026-07-05T13:12:27Z,20260705T131224Z,176,0.7575558929,1.0000000000,0.5186428283,0.6666666667,0.6666666667,0.7264508722
2026-07-05T13:12:27Z,20260705T131224Z,177,0.9389292606,1.0000000000,0.4190889320,1.0000000000,1.0000000000,0.8685501016
2026-07-05T13:12:27Z,20260705T131224Z,178,0.8308156933,1.0000000000,0.7573774607,0.6666666667,0.6666666667,0.7925127488
2026-07-05T13:12:27Z,20260705T131224Z,179,0.6186566985,1.0000000000,0.3139791351,0.3333333333,0.3333333333,0.5341266683
2026-07-05T13:12:27Z,20260705T131224Z,180,0.6666666667,1.0000000000,0.6839169010,0.3333333333,0.3333333333,0.6201167135
2026-07-05T13:12:27Z,20260705T131224Z,181,0.7911717252,1.0000000000,0.7850892578,0.5000000000,0.5000000000,0.7298107828
2026-07-05T13:12:27Z,20260705T131224Z,182,0.7295870522,1.0000000000,0.8276353711,0.5000000000,0.5000000000,0.7229238373
2026-07-05T13:12:27Z,20260705T131224Z,183,0.7248934060,1.0000000000,0.3663080433,0.6666666667,0.6666666667,0.6878182935
2026-07-05T13:12:27Z,20260705T131224Z,184,0.8461736740,1.0000000000,0.9316157627,0.7500000000,0.7500000000,0.8603665710
2026-07-05T13:12:27Z,20260705T131224Z,185,0.8403704676,1.0000000000,0.7565848340,0.7500000000,0.7500000000,0.8239095837
2026-07-05T13:12:27Z,20260705T131224Z,186,0.8403704676,1.0000000000,0.2962261054,0.7500000000,0.7500000000,0.7318378380
2026-07-05T13:12:27Z,20260705T131224Z,187,0.6943980101,1.0000000000,0.8449132848,0.4000000000,0.4000000000,0.6825821595
2026-07-05T13:12:27Z,20260705T131224Z,188,0.7415433010,1.0000000000,0.4388121980,0.5000000000,0.5000000000,0.6481482649
2026-07-05T13:12:27Z,20260705T131224Z,189,0.8308156933,1.0000000000,0.9408166570,0.6666666667,0.6666666667,0.8292005880
2026-07-05T13:12:27Z,20260705T131224Z,190,1.0000000000,1.0000000000,0.8903799229,1.0000000000,1.0000000000,0.9780759846
2026-07-05T13:12:27Z,20260705T131224Z,191,0.6968385816,1.0000000000,0.2048327647,0.5000000000,0.5000000000,0.5901761983
2026-07-05T13:12:27Z,20260705T131224Z,192,0.6968385816,1.0000000000,0.3144528418,0.5000000000,0.5000000000,0.6121002138
2026-07-05T13:12:27Z,20260705T131224Z,193,0.9291181088,1.0000000000,0.3479282586,1.0000000000,1.0000000000,0.8518651789
2026-07-05T13:12:27Z,20260705T131224Z,194,0.6666666667,1.0000000000,0.9526695251,0.3333333333,0.3333333333,0.6738672384
2026-07-05T13:12:27Z,20260705T131224Z,195,0.6431777520,1.0000000000,0.4991206898,0.3333333333,0.3333333333,0.5772852426
2026-07-05T13:12:27Z,20260705T131224Z,196,0.9645590544,1.0000000000,0.7577621168,1.0000000000,1.0000000000,0.9426921870
2026-07-05T13:12:27Z,20260705T131224Z,197,0.7677204728,1.0000000000,0.7422378832,0.5000000000,0.5000000000,0.7153776948
2026-07-05T13:12:27Z,20260705T131224Z,198,0.7677204728,1.0000000000,0.8440417392,0.5000000000,0.5000000000,0.7357384660
2026-07-05T13:12:27Z,20260705T131224Z,199,1.0000000000,1.0000000000,0.7194092956,1.0000000000,1.0000000000,0.9438818591
2026-07-05T13:12:27Z,20260705T131224Z,200,0.8308156933,1.0000000000,0.6363125708,0.6666666667,0.6666666667,0.7682997708
2026-07-05T13:12:27Z,20260705T131224Z,201,0.8178906433,1.0000000000,0.2301015952,0.6666666667,0.6666666667,0.6838263132
2026-07-05T13:12:27Z,20260705T131224Z,202,0.6968385816,1.0000000000,0.1559582608,0.5000000000,0.5000000000,0.5804012976
2026-07-05T13:12:27Z,20260705T131224Z,203,0.7011185094,1.0000000000,0.8126754436,0.2500000000,0.2500000000,0.6253147161
2026-07-05T13:12:27Z,20260705T131224Z,204,0.7295870522,1.0000000000,0.6281490260,0.5000000000,0.5000000000,0.6830265683
