block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,gate_R4s,gate_audit,det_ms,features_used,sp_out_of_band,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
2,9200,dci_gated,16,review,0,0.8467592193077512,1.0,0.7493531482419908,0.9,0.6946986201888163,0.8457652275036585,0,1.0011,cheap,0.9997,0,0.3285,cheap,1,48,48,0,908.29,908.737,52.8206
2,9200,dci_gated,17,review,1,0.8125051963481574,0.4166666666666667,0.6042973624225192,0.8,0.8150000000000001,0.6895691049048766,1,1.0005,cheap,0.9999,0,0.3537,cheap,1,20,20,0,706.294,706.479,28.3094
2,9200,dci_gated,18,review,0,0.7507443988361635,1.0,0.5222885531523712,0.6444444444444444,0.7048717948717949,0.7267634684591733,0,1.0006,cheap,0.9999,0,0.2852,cheap,1,20,20,0,438.294,438.476,45.6125
2,9200,dci_gated,19,review,0,0.7558321731953874,1.0,0.5277517559016467,0.75,0.8141025641025641,0.7666237790945609,0,1.0006,cheap,0.9999,0,0.3328,cheap,1,20,20,0,435.511,435.696,45.9035
2,9200,dci_gated,20,review,0,0.7675778869440619,1.0,0.5033506922607982,0.7444444444444445,0.7838461538461539,0.7590304221539872,0,1.0006,cheap,0.9999,0,0.2993,cheap,1,20,20,0,488.09,488.28,40.9601
2,9200,dci_gated,21,edge,1,0.5645919980419004,1.0,0.05485937645220518,0.49090909090909096,0.7574358974358976,0.563917077598119,1,1.0007,cheap,0.9998,0,0.2803,cheap,1,20,20,0,294.691,294.971,67.8033
2,9200,dci_gated,22,edge,0,0.8029243130069971,1.0,0.5022538470031984,0.8,0.7038461538461539,0.7667587707293121,0,1.0007,cheap,0.9998,0,0.2677,cheap,1,20,20,0,433.237,433.557,46.1301
2,9200,dci_gated,23,edge,0,0.7856097738565375,1.0,0.5952589989579273,0.9,0.7553846153846154,0.8087619355634122,0,1.0007,cheap,0.9998,0,0.2636,cheap,1,20,20,0,191.375,191.653,104.3552
2,9200,dci_gated,24,edge,0,0.7398426896668466,1.0,0.7000699263164454,0.8,0.7256410256410257,0.7938208115261546,0,1.0007,cheap,0.9998,0,0.2638,cheap,1,20,20,0,381.19,381.428,52.4345
3,9300,dci_gated,1,edge,0,0.7848421927924534,1.0,0.7780860822788062,0.7,0.7474358974358974,0.8039431492692592,0,1.0,cheap,1.0,0,0.3288,cheap,1,20,20,0,425.09,425.381,47.0167
3,9300,dci_gated,2,edge,0,0.798088603661685,1.0,0.7205638552359652,0.75,0.7885897435897435,0.8119233835010758,0,1.0123,cheap,1.0,0,0.3315,cheap,1,20,20,0,514.259,514.533,38.8702
3,9300,dci_gated,3,edge,0,0.7940898643434111,1.0,0.7768159288260112,0.8,0.7405128205128205,0.8249625749279782,0,1.2696,cheap,1.0,0,0.2944,cheap,1,20,20,0,328.707,328.972,60.7954
3,9300,dci_gated,4,edge,0,0.7439550637154713,1.0,0.7943758476211935,0.8,0.7524358974358976,0.8177293200684912,0,1.4997,cheap,1.0,0,0.2537,cheap,1,20,20,0,146.893,147.173,135.8946
3,9300,dci_gated,5,geo,1,0.4696621285141145,1.0,0.011136821281616416,0.2625,0.7957692307692308,0.4915082810002365,1,1.0964,cheap,0.6528,0,0.3415,cheap,1,20,20,0,5684.185,5684.707,3.5182
3,9300,dci_gated,6,geo,0,0.8754383845797199,1.0,0.5195056013330157,0.875,0.7421794871794872,0.8090876394884562,0,1.1772,cheap,0.6771,0,0.3358,cheap,1,20,20,0,3256.508,3256.927,6.1408
3,9300,dci_gated,7,geo,0,0.8673897936944323,1.0,0.48248411775529754,0.8166666666666667,0.7234615384615385,0.7851968360772317,0,1.2526,cheap,0.6691,0,0.3218,cheap,1,20,20,0,858.483,858.851,23.2869
3,9300,dci_gated,8,geo,0,0.8623841308747962,1.0,0.5782018227282031,0.8166666666666667,0.6757692307692308,0.7959351152130576,0,1.2838,cheap,0.6684,0,0.2967,cheap,1,20,20,0,2011.495,2011.832,9.9412
3,9300,dci_gated,9,geo,1,0.8685389092543,0.4166666666666667,0.7700324925875676,0.8166666666666667,0.7776923076923077,0.7344617386516014,1,1.0006,cheap,0.9998,0,0.3824,cheap,1,48,48,0,4853.484,4854.423,9.8879
3,9300,dci_gated,10,geo,0,0.9654854868160316,1.0,0.9339952805910978,1.0,0.7017066085693537,0.9334264191076306,0,1.0006,cheap,0.9998,0,0.3476,cheap,1,48,48,0,2315.718,2316.574,20.7203
3,9300,dci_gated,11,geo,0,0.9375999806248132,1.0,0.8385816703143975,1.0,0.8482570806100218,0.929354891310586,0,1.0007,cheap,0.9998,0,0.3314,cheap,1,48,48,0,2348.794,2349.687,20.4283
3,9300,dci_gated,12,geo,0,0.9412387034491367,1.0,0.8020745272260241,1.0,0.8039941902687001,0.9163237098477941,0,1.0007,cheap,0.9998,0,0.3228,cheap,1,48,48,0,3884.702,3885.587,12.3533
3,9300,dci_gated,13,review,1,0.46571320915813863,1.0,0.03460106180842304,0.525,0.6313725490196078,0.5230543970041605,1,1.0011,cheap,0.9996,0,0.3399,cheap,1,48,48,0,22643.347,22644.138,2.1198
3,9300,dci_gated,14,review,0,0.8822542928489153,1.0,0.6863551654019643,0.9,0.7420479302832245,0.8491417958351054,0,1.0011,cheap,0.9997,0,0.3368,cheap,1,48,48,0,1453.38,1453.911,33.0144
3,9300,dci_gated,15,review,0,0.870967135251195,1.0,0.6817650114048859,0.9,0.7583151779230212,0.8478420627822292,0,1.0011,cheap,0.9997,0,0.3305,cheap,1,48,48,0,1318.264,1318.765,36.3977
3,9300,dci_gated,16,review,0,0.8681098729717852,1.0,0.6048275266444578,0.9,0.7745461147421933,0.834174890783167,0,1.0011,cheap,0.9997,0,0.3408,cheap,1,48,48,0,998.212,998.692,48.0628
3,9300,dci_gated,17,review,1,0.8530104911252304,0.4166666666666667,0.756836123134813,0.9,0.6925641025641026,0.7318377961262189,1,1.0006,cheap,0.9998,0,0.3143,cheap,1,20,20,0,491.643,491.887,40.6597
3,9300,dci_gated,18,review,0,0.9444078082336262,1.0,0.6468364152647221,1.0,0.805897435897436,0.8863538504959664,0,1.0006,cheap,0.9998,0,0.3224,cheap,1,20,20,0,427.6,427.8,46.7508
3,9300,dci_gated,19,review,0,0.7640383071860306,1.0,0.6826574975798749,0.7,0.7653846153846154,0.7823487686201749,0,1.0006,cheap,0.9998,0,0.2947,cheap,1,20,20,0,214.196,214.411,93.279
3,9300,dci_gated,20,review,0,0.7325271831591738,1.0,0.5669249647541343,0.6444444444444444,0.770897435897436,0.7410402930141246,0,1.0006,cheap,0.9998,0,0.2842,cheap,1,20,20,0,534.303,534.478,37.4197
3,9300,dci_gated,21,edge,1,0.49580990700783856,1.0,0.06384869000623805,0.24545454545454548,0.6776923076923077,0.4874669699979625,1,1.0008,cheap,0.9998,0,0.3215,cheap,1,20,20,0,343.938,344.238,58.0993
3,9300,dci_gated,22,edge,0,0.827438127052845,1.0,0.6682811101454841,0.875,0.5624358974358974,0.7998811384076927,0,1.0008,cheap,0.9998,0,0.2937,cheap,1,20,20,0,343.643,343.872,58.1611
3,9300,dci_gated,23,edge,0,0.7037847429728492,1.0,0.6699582708060721,0.6,0.7450000000000001,0.7416878399044268,0,1.0008,cheap,0.9998,0,0.3165,cheap,1,20,20,0,527.189,527.404,37.9216
3,9300,dci_gated,24,edge,0,0.8669403007611096,1.0,0.8249898218973224,0.8333333333333333,0.7852564102564104,0.8661881677748701,0,1.0008,cheap,0.9998,0,0.3014,cheap,1,20,20,0,438.745,438.98,45.5602
4,9400,dci_gated,1,edge,0,0.7593571611647671,1.0,0.7427707771203448,0.7,0.6626923076923078,0.777797291869107,0,1.0,cheap,1.0,0,0.3218,cheap,1,20,20,0,573.144,573.359,34.8821
4,9400,dci_gated,2,edge,0,0.863582117928692,1.0,0.47902359745565637,0.875,0.8475641025641026,0.8138348643579196,0,1.2442,cheap,1.0,0,0.3506,cheap,1,20,20,0,342.705,343.064,58.2981
4,9400,dci_gated,3,edge,0,0.7643296512767884,1.0,0.6486149994907953,0.7,0.6937179487179488,0.7648631050250485,0,1.6304,cheap,1.0,0,0.3025,cheap,1,20,20,0,397.843,398.151,50.2322
4,9400,dci_gated,4,edge,0,0.744039871145453,1.0,0.4647447548978205,0.7,0.6357692307692309,0.714324303381312,0,1.941,cheap,1.0,0,0.3288,cheap,1,20,20,0,436.08,436.406,45.8289
4,9400,dci_gated,5,geo,1,0.5067067993269458,1.0,0.031530264136603314,0.325,0.743974358974359,0.509578906505211,1,1.1502,cheap,0.8869,0,0.3292,cheap,1,20,20,0,6913.345,6913.85,2.8927
4,9400,dci_gated,6,geo,0,0.8234893318690265,1.0,0.7795482586675891,0.75,0.7357692307692308,0.8221473693161592,0,1.1686,cheap,0.8989,0,0.3087,cheap,1,20,20,0,3482.262,3482.687,5.7427
4,9400,dci_gated,7,geo,0,0.8314197590867656,1.0,0.8746737234739219,0.75,0.685897435897436,0.8356742998510912,0,1.2134,cheap,0.9047,0,0.3267,cheap,1,20,20,0,1813.973,1814.364,11.0231
4,9400,dci_gated,8,geo,0,0.7864770209080968,1.0,0.6237803953684338,0.7,0.7014102564102564,0.7665868727622496,0,1.2157,cheap,0.8971,0,0.596,cheap,1,20,20,0,2975.861,2976.399,6.7195
4,9400,dci_gated,9,geo,1,0.8361768112946512,0.4166666666666667,0.6162120199955653,0.9,0.788846153846154,0.7139468632330322,1,1.0005,cheap,0.9999,0,0.3353,cheap,1,48,48,0,3578.894,3579.797,13.4086
4,9400,dci_gated,10,geo,0,0.9171613540597655,1.0,0.6699730375936412,1.0,0.7393972403776325,0.8741945320903146,0,1.0006,cheap,0.9999,0,0.3399,cheap,1,48,48,0,2418.155,2418.927,19.8435
4,9400,dci_gated,11,geo,0,0.8835611234595582,1.0,0.6774503444471558,0.8166666666666667,0.7945533769063181,0.8388966896236018,0,1.0006,cheap,0.9998,0,0.3335,cheap,1,48,48,0,5240.487,5241.37,9.1579
4,9400,dci_gated,12,geo,0,0.8974957515831579,1.0,0.8304959638479036,0.8166666666666667,0.7118010167029775,0.8605766165041502,0,1.0006,cheap,0.9998,0,0.3244,cheap,1,48,48,0,3144.293,3145.166,15.2615
4,9400,dci_gated,13,review,1,0.47280131636221523,1.0,0.03983863260082188,0.48333333333333334,0.7021423384168483,0.5281560730399121,1,1.0009,cheap,0.9997,0,0.3331,cheap,1,48,48,0,22640.084,22640.901,2.1201
4,9400,dci_gated,14,review,0,0.8587157137027586,1.0,0.8024431918718281,0.8444444444444444,0.6696441539578795,0.8445030787826261,0,1.001,cheap,0.9997,0,0.3381,cheap,1,48,48,0,1029.614,1030.091,46.5978
4,9400,dci_gated,15,review,0,0.9783970943350327,1.0,0.8309576667550429,1.0,0.5745098039215687,0.896967277523002,0,1.001,cheap,0.9997,0,0.3353,cheap,1,48,48,0,1502.17,1502.671,31.9431
4,9400,dci_gated,16,review,0,0.9504470639856402,1.0,0.8312605804577103,1.0,0.6871096586782861,0.9069303308896951,0,1.0011,cheap,0.9997,0,0.3111,cheap,1,48,48,0,1261.334,1261.801,38.0409
4,9400,dci_gated,17,review,1,0.8277425485955304,0.4166666666666667,0.6902260905291018,0.8,0.6021794871794872,0.6786411116649593,1,1.0005,cheap,0.9999,0,0.3233,cheap,1,20,20,0,508.272,508.474,39.3334
4,9400,dci_gated,18,review,0,0.929136157772559,1.0,0.594630056478412,1.0,0.736923076923077,0.8617485122772838,0,1.0006,cheap,0.9998,0,0.2905,cheap,1,20,20,0,704.003,704.214,28.4005
4,9400,dci_gated,19,review,0,0.7666769481855499,1.0,0.6022693342810326,0.8,0.7705128205128206,0.7877000269795171,0,1.0006,cheap,0.9998,0,0.3361,cheap,1,20,20,0,338.228,338.431,59.0962
4,9400,dci_gated,20,review,0,0.8817030191313457,1.0,0.6971788830652789,1.0,0.7717948717948718,0.875630762165123,0,1.0006,cheap,0.9998,0,0.2743,cheap,1,20,20,0,367.791,368.005,54.3471
4,9400,dci_gated,21,edge,1,0.5316237356496294,1.0,0.05007549676067502,0.3909090909090909,0.6223076923076925,0.5144490052925145,1,1.0007,cheap,0.9998,0,0.3262,cheap,1,20,20,0,458.941,459.205,43.5535
4,9400,dci_gated,22,edge,0,0.792886813871965,1.0,0.6828826538796757,0.75,0.8237179487179488,0.8083559265516187,0,1.0007,cheap,0.9998,0,0.3015,cheap,1,20,20,0,211.402,211.61,94.5135
4,9400,dci_gated,23,edge,0,0.8548515779726948,1.0,0.8125826881817946,0.875,0.8002564102564103,0.8712678936679943,0,1.0008,cheap,0.9998,0,0.3,cheap,1,20,20,0,360.087,360.308,55.508
4,9400,dci_gated,24,edge,0,0.9723372271911159,1.0,0.4633919887390051,1.0,0.8138461538461539,0.8578396276225032,0,1.0008,cheap,0.9998,0,0.3217,cheap,1,20,20,0,223.727,224.12,89.238
5,9500,dci_gated,1,edge,0,0.864519507751577,1.0,0.7463667751642247,0.875,0.8341025641025641,0.8655186165861238,0,1.0,cheap,1.0,0,0.3247,cheap,1,20,20,0,197.936,198.165,100.926
5,9500,dci_gated,2,edge,0,0.7902447472442267,1.0,0.6326801330135639,0.75,0.8591025641025641,0.8029625980291542,0,1.0515,cheap,1.0,0,0.3332,cheap,1,20,20,0,602.912,603.146,33.1595
5,9500,dci_gated,3,edge,0,0.7172850788062028,1.0,0.5572691833504877,0.75,0.7256410256410257,0.7496212602178021,0,1.1025,cheap,1.0,0,0.2988,cheap,1,20,20,0,147.744,148.078,135.0643
