cand_id,stratum,policy,hit,fa
287,cross/offaxis/l0.2,dci_v3_a8,0,2
287,cross/offaxis/l0.2,best_axis_oracle,0,0
287,cross/offaxis/l0.2,every_k2,0,1
287,cross/offaxis/l0.2,adwin,0,0
287,cross/offaxis/l0.2,mcusum,0,0
287,cross/offaxis/l0.2,sketch1,0,3
288,cross/offaxis/l0.4,always_multiD,1,1
288,cross/offaxis/l0.4,union4_bonf,0,0
288,cross/offaxis/l0.4,dci_v3,0,0
288,cross/offaxis/l0.4,dci_v3_a8,0,0
288,cross/offaxis/l0.4,best_axis_oracle,0,0
288,cross/offaxis/l0.4,every_k2,1,0
288,cross/offaxis/l0.4,adwin,0,0
288,cross/offaxis/l0.4,mcusum,0,0
288,cross/offaxis/l0.4,sketch1,0,1
289,cross/offaxis/l1,always_multiD,1,0
289,cross/offaxis/l1,union4_bonf,1,0
289,cross/offaxis/l1,dci_v3,1,0
289,cross/offaxis/l1,dci_v3_a8,1,0
289,cross/offaxis/l1,best_axis_oracle,1,0
289,cross/offaxis/l1,every_k2,1,0
289,cross/offaxis/l1,adwin,0,0
289,cross/offaxis/l1,mcusum,0,0
289,cross/offaxis/l1,sketch1,1,0
290,cross/offaxis/l0.05,always_multiD,0,4
290,cross/offaxis/l0.05,union4_bonf,0,2
290,cross/offaxis/l0.05,dci_v3,0,2
290,cross/offaxis/l0.05,dci_v3_a8,0,3
290,cross/offaxis/l0.05,best_axis_oracle,0,0
290,cross/offaxis/l0.05,every_k2,0,1
290,cross/offaxis/l0.05,adwin,0,0
290,cross/offaxis/l0.05,mcusum,0,0
290,cross/offaxis/l0.05,sketch1,0,3
291,cross/offaxis/l0.1,always_multiD,0,3
291,cross/offaxis/l0.1,union4_bonf,0,1
291,cross/offaxis/l0.1,dci_v3,0,1
291,cross/offaxis/l0.1,dci_v3_a8,0,1
291,cross/offaxis/l0.1,best_axis_oracle,0,0
291,cross/offaxis/l0.1,every_k2,0,1
291,cross/offaxis/l0.1,adwin,0,0
291,cross/offaxis/l0.1,mcusum,0,0
291,cross/offaxis/l0.1,sketch1,0,3
292,cross/offaxis/l0.2,always_multiD,0,3
292,cross/offaxis/l0.2,union4_bonf,0,1
292,cross/offaxis/l0.2,dci_v3,0,1
292,cross/offaxis/l0.2,dci_v3_a8,0,1
292,cross/offaxis/l0.2,best_axis_oracle,0,0
292,cross/offaxis/l0.2,every_k2,0,2
292,cross/offaxis/l0.2,adwin,0,0
292,cross/offaxis/l0.2,mcusum,0,0
292,cross/offaxis/l0.2,sketch1,0,3
293,cross/offaxis/l0.4,always_multiD,1,1
293,cross/offaxis/l0.4,union4_bonf,0,0
293,cross/offaxis/l0.4,dci_v3,0,0
293,cross/offaxis/l0.4,dci_v3_a8,0,0
293,cross/offaxis/l0.4,best_axis_oracle,0,0
293,cross/offaxis/l0.4,every_k2,0,1
293,cross/offaxis/l0.4,adwin,0,0
293,cross/offaxis/l0.4,mcusum,0,0
293,cross/offaxis/l0.4,sketch1,0,4
294,cross/offaxis/l1,always_multiD,1,0
294,cross/offaxis/l1,union4_bonf,1,0
294,cross/offaxis/l1,dci_v3,1,0
294,cross/offaxis/l1,dci_v3_a8,1,0
294,cross/offaxis/l1,best_axis_oracle,1,0
294,cross/offaxis/l1,every_k2,0,0
294,cross/offaxis/l1,adwin,0,0
294,cross/offaxis/l1,mcusum,0,0
294,cross/offaxis/l1,sketch1,1,0
295,cross/offaxis/l0.05,always_multiD,0,3
295,cross/offaxis/l0.05,union4_bonf,0,2
295,cross/offaxis/l0.05,dci_v3,0,2
295,cross/offaxis/l0.05,dci_v3_a8,0,2
295,cross/offaxis/l0.05,best_axis_oracle,0,0
295,cross/offaxis/l0.05,every_k2,0,2
295,cross/offaxis/l0.05,adwin,0,0
295,cross/offaxis/l0.05,mcusum,0,0
295,cross/offaxis/l0.05,sketch1,0,2
296,cross/offaxis/l0.1,always_multiD,0,3
296,cross/offaxis/l0.1,union4_bonf,0,1
296,cross/offaxis/l0.1,dci_v3,0,1
296,cross/offaxis/l0.1,dci_v3_a8,0,2
296,cross/offaxis/l0.1,best_axis_oracle,0,0
296,cross/offaxis/l0.1,every_k2,0,2
296,cross/offaxis/l0.1,adwin,0,0
296,cross/offaxis/l0.1,mcusum,0,0
296,cross/offaxis/l0.1,sketch1,0,3
297,cross/offaxis/l0.2,always_multiD,0,3
297,cross/offaxis/l0.2,union4_bonf,0,1
297,cross/offaxis/l0.2,dci_v3,0,1
297,cross/offaxis/l0.2,dci_v3_a8,0,1
297,cross/offaxis/l0.2,best_axis_oracle,0,0
297,cross/offaxis/l0.2,every_k2,0,2
297,cross/offaxis/l0.2,adwin,0,0
297,cross/offaxis/l0.2,mcusum,0,0
297,cross/offaxis/l0.2,sketch1,0,3
298,cross/offaxis/l0.4,always_multiD,1,1
298,cross/offaxis/l0.4,union4_bonf,0,0
298,cross/offaxis/l0.4,dci_v3,0,0
298,cross/offaxis/l0.4,dci_v3_a8,0,0
298,cross/offaxis/l0.4,best_axis_oracle,0,0
298,cross/offaxis/l0.4,every_k2,0,1
298,cross/offaxis/l0.4,adwin,0,0
298,cross/offaxis/l0.4,mcusum,0,0
298,cross/offaxis/l0.4,sketch1,0,3
299,cross/offaxis/l1,always_multiD,1,0
299,cross/offaxis/l1,union4_bonf,1,0
299,cross/offaxis/l1,dci_v3,1,0
299,cross/offaxis/l1,dci_v3_a8,1,0
299,cross/offaxis/l1,best_axis_oracle,1,0
299,cross/offaxis/l1,every_k2,0,0
299,cross/offaxis/l1,adwin,0,0
299,cross/offaxis/l1,mcusum,0,0
299,cross/offaxis/l1,sketch1,1,0
300,cross/offaxis/l0.05,always_multiD,0,4
300,cross/offaxis/l0.05,union4_bonf,0,2
300,cross/offaxis/l0.05,dci_v3,0,2
300,cross/offaxis/l0.05,dci_v3_a8,0,2
300,cross/offaxis/l0.05,best_axis_oracle,0,0
300,cross/offaxis/l0.05,every_k2,0,3
300,cross/offaxis/l0.05,adwin,0,0
300,cross/offaxis/l0.05,mcusum,0,0
300,cross/offaxis/l0.05,sketch1,0,2
301,cross/offaxis/l0.1,always_multiD,0,3
301,cross/offaxis/l0.1,union4_bonf,0,1
301,cross/offaxis/l0.1,dci_v3,0,1
301,cross/offaxis/l0.1,dci_v3_a8,0,1
301,cross/offaxis/l0.1,best_axis_oracle,0,0
301,cross/offaxis/l0.1,every_k2,0,2
301,cross/offaxis/l0.1,adwin,0,0
301,cross/offaxis/l0.1,mcusum,0,0
301,cross/offaxis/l0.1,sketch1,0,2
302,cross/offaxis/l0.2,always_multiD,0,2
302,cross/offaxis/l0.2,union4_bonf,0,1
302,cross/offaxis/l0.2,dci_v3,0,1
302,cross/offaxis/l0.2,dci_v3_a8,0,1
302,cross/offaxis/l0.2,best_axis_oracle,0,0
302,cross/offaxis/l0.2,every_k2,0,1
302,cross/offaxis/l0.2,adwin,0,0
302,cross/offaxis/l0.2,mcusum,0,0
302,cross/offaxis/l0.2,sketch1,0,2
303,cross/offaxis/l0.4,always_multiD,1,1
303,cross/offaxis/l0.4,union4_bonf,0,0
303,cross/offaxis/l0.4,dci_v3,0,0
303,cross/offaxis/l0.4,dci_v3_a8,0,1
303,cross/offaxis/l0.4,best_axis_oracle,0,0
303,cross/offaxis/l0.4,every_k2,0,1
303,cross/offaxis/l0.4,adwin,0,0
303,cross/offaxis/l0.4,mcusum,0,0
303,cross/offaxis/l0.4,sketch1,0,1
304,cross/offaxis/l1,always_multiD,1,0
304,cross/offaxis/l1,union4_bonf,1,0
304,cross/offaxis/l1,dci_v3,1,0
304,cross/offaxis/l1,dci_v3_a8,1,0
304,cross/offaxis/l1,best_axis_oracle,1,0
304,cross/offaxis/l1,every_k2,0,0
304,cross/offaxis/l1,adwin,0,0
304,cross/offaxis/l1,mcusum,0,0
304,cross/offaxis/l1,sketch1,1,0
305,cross/offaxis/l0.05,always_multiD,0,3
305,cross/offaxis/l0.05,union4_bonf,0,2
305,cross/offaxis/l0.05,dci_v3,0,2
305,cross/offaxis/l0.05,dci_v3_a8,0,3
305,cross/offaxis/l0.05,best_axis_oracle,0,0
305,cross/offaxis/l0.05,every_k2,0,1
305,cross/offaxis/l0.05,adwin,0,0
305,cross/offaxis/l0.05,mcusum,0,0
305,cross/offaxis/l0.05,sketch1,0,3
306,cross/offaxis/l0.1,always_multiD,0,3
306,cross/offaxis/l0.1,union4_bonf,0,1
306,cross/offaxis/l0.1,dci_v3,0,1
306,cross/offaxis/l0.1,dci_v3_a8,0,1
306,cross/offaxis/l0.1,best_axis_oracle,0,0
306,cross/offaxis/l0.1,every_k2,0,2
306,cross/offaxis/l0.1,adwin,0,0
306,cross/offaxis/l0.1,mcusum,0,0
306,cross/offaxis/l0.1,sketch1,0,3
307,cross/offaxis/l0.2,always_multiD,0,2
307,cross/offaxis/l0.2,union4_bonf,0,1
307,cross/offaxis/l0.2,dci_v3,0,1
307,cross/offaxis/l0.2,dci_v3_a8,0,1
307,cross/offaxis/l0.2,best_axis_oracle,0,0
307,cross/offaxis/l0.2,every_k2,0,1
307,cross/offaxis/l0.2,adwin,0,0
307,cross/offaxis/l0.2,mcusum,0,0
307,cross/offaxis/l0.2,sketch1,0,3
308,cross/offaxis/l0.4,always_multiD,1,1
308,cross/offaxis/l0.4,union4_bonf,0,0
308,cross/offaxis/l0.4,dci_v3,0,0
308,cross/offaxis/l0.4,dci_v3_a8,0,0
308,cross/offaxis/l0.4,best_axis_oracle,0,0
308,cross/offaxis/l0.4,every_k2,1,0
308,cross/offaxis/l0.4,adwin,0,0
308,cross/offaxis/l0.4,mcusum,0,0
308,cross/offaxis/l0.4,sketch1,0,1
309,cross/offaxis/l1,always_multiD,1,0
309,cross/offaxis/l1,union4_bonf,1,0
309,cross/offaxis/l1,dci_v3,1,0
309,cross/offaxis/l1,dci_v3_a8,1,0
309,cross/offaxis/l1,best_axis_oracle,1,0
309,cross/offaxis/l1,every_k2,1,0
309,cross/offaxis/l1,adwin,0,0
309,cross/offaxis/l1,mcusum,0,0
309,cross/offaxis/l1,sketch1,1,0
310,cross/offaxis/l0.05,always_multiD,0,4
310,cross/offaxis/l0.05,union4_bonf,0,2
310,cross/offaxis/l0.05,dci_v3,0,2
310,cross/offaxis/l0.05,dci_v3_a8,0,2
310,cross/offaxis/l0.05,best_axis_oracle,0,0
310,cross/offaxis/l0.05,every_k2,0,1
310,cross/offaxis/l0.05,adwin,0,0
310,cross/offaxis/l0.05,mcusum,0,0
310,cross/offaxis/l0.05,sketch1,0,3
311,cross/offaxis/l0.1,always_multiD,0,2
311,cross/offaxis/l0.1,union4_bonf,0,2
311,cross/offaxis/l0.1,dci_v3,0,2
311,cross/offaxis/l0.1,dci_v3_a8,0,2
311,cross/offaxis/l0.1,best_axis_oracle,0,0
311,cross/offaxis/l0.1,every_k2,0,1
311,cross/offaxis/l0.1,adwin,0,0
311,cross/offaxis/l0.1,mcusum,0,0
311,cross/offaxis/l0.1,sketch1,0,2
312,cross/offaxis/l0.2,always_multiD,0,1
312,cross/offaxis/l0.2,union4_bonf,0,1
312,cross/offaxis/l0.2,dci_v3,0,1
312,cross/offaxis/l0.2,dci_v3_a8,0,1
312,cross/offaxis/l0.2,best_axis_oracle,0,0
312,cross/offaxis/l0.2,every_k2,0,0
312,cross/offaxis/l0.2,adwin,0,0
312,cross/offaxis/l0.2,mcusum,0,0
312,cross/offaxis/l0.2,sketch1,0,2
313,cross/offaxis/l0.4,always_multiD,0,0
313,cross/offaxis/l0.4,union4_bonf,0,0
313,cross/offaxis/l0.4,dci_v3,0,0
313,cross/offaxis/l0.4,dci_v3_a8,0,0
313,cross/offaxis/l0.4,best_axis_oracle,0,0
313,cross/offaxis/l0.4,every_k2,0,0
313,cross/offaxis/l0.4,adwin,0,0
313,cross/offaxis/l0.4,mcusum,0,0
313,cross/offaxis/l0.4,sketch1,0,1
314,cross/offaxis/l1,always_multiD,1,1
314,cross/offaxis/l1,union4_bonf,1,0
314,cross/offaxis/l1,dci_v3,1,1
314,cross/offaxis/l1,dci_v3_a8,1,1
314,cross/offaxis/l1,best_axis_oracle,1,0
314,cross/offaxis/l1,every_k2,1,1
314,cross/offaxis/l1,adwin,0,0
314,cross/offaxis/l1,mcusum,0,0
314,cross/offaxis/l1,sketch1,1,0
315,cross/offaxis/l0.05,always_multiD,0,4
315,cross/offaxis/l0.05,union4_bonf,0,2
315,cross/offaxis/l0.05,dci_v3,0,2
315,cross/offaxis/l0.05,dci_v3_a8,0,1
315,cross/offaxis/l0.05,best_axis_oracle,0,0
315,cross/offaxis/l0.05,every_k2,0,1
315,cross/offaxis/l0.05,adwin,0,0
315,cross/offaxis/l0.05,mcusum,0,0
315,cross/offaxis/l0.05,sketch1,0,3
316,cross/offaxis/l0.1,always_multiD,0,2
316,cross/offaxis/l0.1,union4_bonf,0,2
316,cross/offaxis/l0.1,dci_v3,0,2
316,cross/offaxis/l0.1,dci_v3_a8,0,3
316,cross/offaxis/l0.1,best_axis_oracle,0,0
316,cross/offaxis/l0.1,every_k2,0,1
316,cross/offaxis/l0.1,adwin,0,0
316,cross/offaxis/l0.1,mcusum,0,0
316,cross/offaxis/l0.1,sketch1,0,3
317,cross/offaxis/l0.2,always_multiD,0,1
317,cross/offaxis/l0.2,union4_bonf,0,1
317,cross/offaxis/l0.2,dci_v3,0,1
317,cross/offaxis/l0.2,dci_v3_a8,0,1
317,cross/offaxis/l0.2,best_axis_oracle,0,0
317,cross/offaxis/l0.2,every_k2,0,0
317,cross/offaxis/l0.2,adwin,0,0
317,cross/offaxis/l0.2,mcusum,0,0
317,cross/offaxis/l0.2,sketch1,0,1
318,cross/offaxis/l0.4,always_multiD,0,0
318,cross/offaxis/l0.4,union4_bonf,0,0
318,cross/offaxis/l0.4,dci_v3,0,0
318,cross/offaxis/l0.4,dci_v3_a8,0,0
318,cross/offaxis/l0.4,best_axis_oracle,0,0
318,cross/offaxis/l0.4,every_k2,0,0
318,cross/offaxis/l0.4,adwin,0,0
318,cross/offaxis/l0.4,mcusum,0,0
318,cross/offaxis/l0.4,sketch1,0,0
319,cross/offaxis/l1,always_multiD,1,1
319,cross/offaxis/l1,union4_bonf,1,0
319,cross/offaxis/l1,dci_v3,1,1
319,cross/offaxis/l1,dci_v3_a8,1,1
319,cross/offaxis/l1,best_axis_oracle,1,0
319,cross/offaxis/l1,every_k2,0,0
319,cross/offaxis/l1,adwin,0,0
319,cross/offaxis/l1,mcusum,0,0
319,cross/offaxis/l1,sketch1,1,0
320,cross/offaxis/l0.05,always_multiD,0,3
320,cross/offaxis/l0.05,union4_bonf,0,2
320,cross/offaxis/l0.05,dci_v3,0,2
320,cross/offaxis/l0.05,dci_v3_a8,0,3
320,cross/offaxis/l0.05,best_axis_oracle,0,0
320,cross/offaxis/l0.05,every_k2,0,2
320,cross/offaxis/l0.05,adwin,0,0
320,cross/offaxis/l0.05,mcusum,0,0
320,cross/offaxis/l0.05,sketch1,0,2
321,cross/offaxis/l0.1,always_multiD,0,3
321,cross/offaxis/l0.1,union4_bonf,0,2
321,cross/offaxis/l0.1,dci_v3,0,2
321,cross/offaxis/l0.1,dci_v3_a8,0,3
321,cross/offaxis/l0.1,best_axis_oracle,0,0
321,cross/offaxis/l0.1,every_k2,0,1
321,cross/offaxis/l0.1,adwin,0,0
321,cross/offaxis/l0.1,mcusum,0,0
321,cross/offaxis/l0.1,sketch1,0,2
322,cross/offaxis/l0.2,always_multiD,0,3
322,cross/offaxis/l0.2,union4_bonf,0,1
322,cross/offaxis/l0.2,dci_v3,0,1
322,cross/offaxis/l0.2,dci_v3_a8,0,1
322,cross/offaxis/l0.2,best_axis_oracle,0,0
322,cross/offaxis/l0.2,every_k2,0,2
322,cross/offaxis/l0.2,adwin,0,0
322,cross/offaxis/l0.2,mcusum,0,0
322,cross/offaxis/l0.2,sketch1,0,2
323,cross/offaxis/l0.4,always_multiD,0,2
323,cross/offaxis/l0.4,union4_bonf,0,0
323,cross/offaxis/l0.4,dci_v3,0,0
323,cross/offaxis/l0.4,dci_v3_a8,0,0
323,cross/offaxis/l0.4,best_axis_oracle,0,0
323,cross/offaxis/l0.4,every_k2,0,1
323,cross/offaxis/l0.4,adwin,0,0
323,cross/offaxis/l0.4,mcusum,0,0
323,cross/offaxis/l0.4,sketch1,0,2
324,cross/offaxis/l1,always_multiD,1,0
324,cross/offaxis/l1,union4_bonf,1,0
324,cross/offaxis/l1,dci_v3,1,0
324,cross/offaxis/l1,dci_v3_a8,1,0
324,cross/offaxis/l1,best_axis_oracle,1,0
324,cross/offaxis/l1,every_k2,0,0
324,cross/offaxis/l1,adwin,0,0
324,cross/offaxis/l1,mcusum,0,0
324,cross/offaxis/l1,sketch1,1,0
325,cross/offaxis/l0.05,always_multiD,0,3
325,cross/offaxis/l0.05,union4_bonf,0,2
325,cross/offaxis/l0.05,dci_v3,0,2
325,cross/offaxis/l0.05,dci_v3_a8,0,3
325,cross/offaxis/l0.05,best_axis_oracle,0,0
325,cross/offaxis/l0.05,every_k2,0,1
325,cross/offaxis/l0.05,adwin,0,0
325,cross/offaxis/l0.05,mcusum,0,0
325,cross/offaxis/l0.05,sketch1,0,2
326,cross/offaxis/l0.1,always_multiD,0,3
326,cross/offaxis/l0.1,union4_bonf,0,2
326,cross/offaxis/l0.1,dci_v3,0,2
326,cross/offaxis/l0.1,dci_v3_a8,0,3
326,cross/offaxis/l0.1,best_axis_oracle,0,0
326,cross/offaxis/l0.1,every_k2,0,1
326,cross/offaxis/l0.1,adwin,0,0
326,cross/offaxis/l0.1,mcusum,0,0
326,cross/offaxis/l0.1,sketch1,0,2
327,cross/offaxis/l0.2,always_multiD,0,3
327,cross/offaxis/l0.2,union4_bonf,0,1
327,cross/offaxis/l0.2,dci_v3,0,1
327,cross/offaxis/l0.2,dci_v3_a8,0,1
327,cross/offaxis/l0.2,best_axis_oracle,0,0
327,cross/offaxis/l0.2,every_k2,0,2
327,cross/offaxis/l0.2,adwin,0,0
327,cross/offaxis/l0.2,mcusum,0,0
327,cross/offaxis/l0.2,sketch1,0,2
328,cross/offaxis/l0.4,always_multiD,0,2
328,cross/offaxis/l0.4,union4_bonf,0,0
328,cross/offaxis/l0.4,dci_v3,0,0
328,cross/offaxis/l0.4,dci_v3_a8,0,0
328,cross/offaxis/l0.4,best_axis_oracle,0,0
328,cross/offaxis/l0.4,every_k2,0,1
328,cross/offaxis/l0.4,adwin,0,0
328,cross/offaxis/l0.4,mcusum,0,0
328,cross/offaxis/l0.4,sketch1,0,1
329,cross/offaxis/l1,always_multiD,1,0
329,cross/offaxis/l1,union4_bonf,1,0
329,cross/offaxis/l1,dci_v3,1,0
329,cross/offaxis/l1,dci_v3_a8,1,0
329,cross/offaxis/l1,best_axis_oracle,1,0
329,cross/offaxis/l1,every_k2,0,0
329,cross/offaxis/l1,adwin,0,0
329,cross/offaxis/l1,mcusum,0,0
329,cross/offaxis/l1,sketch1,1,0
330,cross/offaxis/l0.05,always_multiD,0,2
330,cross/offaxis/l0.05,union4_bonf,0,2
330,cross/offaxis/l0.05,dci_v3,0,2
330,cross/offaxis/l0.05,dci_v3_a8,0,2
330,cross/offaxis/l0.05,best_axis_oracle,0,0
330,cross/offaxis/l0.05,every_k2,0,1
330,cross/offaxis/l0.05,adwin,0,0
330,cross/offaxis/l0.05,mcusum,0,0
330,cross/offaxis/l0.05,sketch1,0,2
331,cross/offaxis/l0.1,always_multiD,0,2
331,cross/offaxis/l0.1,union4_bonf,0,2
331,cross/offaxis/l0.1,dci_v3,0,2
331,cross/offaxis/l0.1,dci_v3_a8,0,2
331,cross/offaxis/l0.1,best_axis_oracle,0,0
331,cross/offaxis/l0.1,every_k2,0,1
331,cross/offaxis/l0.1,adwin,0,0
331,cross/offaxis/l0.1,mcusum,0,0
331,cross/offaxis/l0.1,sketch1,0,1
332,cross/offaxis/l0.2,always_multiD,0,1
332,cross/offaxis/l0.2,union4_bonf,0,1
332,cross/offaxis/l0.2,dci_v3,0,1
332,cross/offaxis/l0.2,dci_v3_a8,0,1
332,cross/offaxis/l0.2,best_axis_oracle,0,0
332,cross/offaxis/l0.2,every_k2,0,1
332,cross/offaxis/l0.2,adwin,0,0
332,cross/offaxis/l0.2,mcusum,0,0
332,cross/offaxis/l0.2,sketch1,0,0
333,cross/offaxis/l0.4,always_multiD,0,1
333,cross/offaxis/l0.4,union4_bonf,0,0
333,cross/offaxis/l0.4,dci_v3,0,0
333,cross/offaxis/l0.4,dci_v3_a8,0,0
333,cross/offaxis/l0.4,best_axis_oracle,0,0
333,cross/offaxis/l0.4,every_k2,0,0
333,cross/offaxis/l0.4,adwin,0,0
333,cross/offaxis/l0.4,mcusum,0,0
333,cross/offaxis/l0.4,sketch1,0,1
334,cross/offaxis/l1,always_multiD,1,1
334,cross/offaxis/l1,union4_bonf,1,1
334,cross/offaxis/l1,dci_v3,1,1
334,cross/offaxis/l1,dci_v3_a8,1,1
334,cross/offaxis/l1,best_axis_oracle,1,0
334,cross/offaxis/l1,every_k2,1,0
334,cross/offaxis/l1,adwin,0,0
334,cross/offaxis/l1,mcusum,0,0
334,cross/offaxis/l1,sketch1,1,1
335,cross/offaxis/l0.05,always_multiD,0,3
335,cross/offaxis/l0.05,union4_bonf,0,2
335,cross/offaxis/l0.05,dci_v3,0,2
335,cross/offaxis/l0.05,dci_v3_a8,0,2
335,cross/offaxis/l0.05,best_axis_oracle,0,0
335,cross/offaxis/l0.05,every_k2,0,1
335,cross/offaxis/l0.05,adwin,0,0
335,cross/offaxis/l0.05,mcusum,0,0
335,cross/offaxis/l0.05,sketch1,0,2
336,cross/offaxis/l0.1,always_multiD,0,3
336,cross/offaxis/l0.1,union4_bonf,0,2
336,cross/offaxis/l0.1,dci_v3,0,2
336,cross/offaxis/l0.1,dci_v3_a8,0,2
336,cross/offaxis/l0.1,best_axis_oracle,0,0
336,cross/offaxis/l0.1,every_k2,0,2
336,cross/offaxis/l0.1,adwin,0,0
336,cross/offaxis/l0.1,mcusum,0,0
336,cross/offaxis/l0.1,sketch1,0,2
337,cross/offaxis/l0.2,always_multiD,0,3
337,cross/offaxis/l0.2,union4_bonf,0,1
337,cross/offaxis/l0.2,dci_v3,0,1
337,cross/offaxis/l0.2,dci_v3_a8,0,2
337,cross/offaxis/l0.2,best_axis_oracle,0,0
337,cross/offaxis/l0.2,every_k2,0,2
337,cross/offaxis/l0.2,adwin,0,0
337,cross/offaxis/l0.2,mcusum,0,0
337,cross/offaxis/l0.2,sketch1,0,2
338,cross/offaxis/l0.4,always_multiD,0,2
338,cross/offaxis/l0.4,union4_bonf,0,0
338,cross/offaxis/l0.4,dci_v3,0,0
338,cross/offaxis/l0.4,dci_v3_a8,0,0
338,cross/offaxis/l0.4,best_axis_oracle,0,0
338,cross/offaxis/l0.4,every_k2,0,1
338,cross/offaxis/l0.4,adwin,0,0
338,cross/offaxis/l0.4,mcusum,0,0
338,cross/offaxis/l0.4,sketch1,0,1
339,cross/offaxis/l1,always_multiD,1,0
339,cross/offaxis/l1,union4_bonf,1,0
339,cross/offaxis/l1,dci_v3,1,0
339,cross/offaxis/l1,dci_v3_a8,1,0
339,cross/offaxis/l1,best_axis_oracle,1,0
339,cross/offaxis/l1,every_k2,1,0
339,cross/offaxis/l1,adwin,0,0
339,cross/offaxis/l1,mcusum,0,0
339,cross/offaxis/l1,sketch1,1,0
340,within/offaxis/l0.05,always_multiD,1,18
340,within/offaxis/l0.05,union4_bonf,1,14
340,within/offaxis/l0.05,dci_v3,1,16
340,within/offaxis/l0.05,dci_v3_a8,1,16
340,within/offaxis/l0.05,best_axis_oracle,1,10
340,within/offaxis/l0.05,every_k2,1,8
340,within/offaxis/l0.05,adwin,0,0
340,within/offaxis/l0.05,mcusum,1,2
340,within/offaxis/l0.05,sketch1,1,14
341,within/offaxis/l0.1,always_multiD,1,18
341,within/offaxis/l0.1,union4_bonf,1,14
341,within/offaxis/l0.1,dci_v3,1,16
341,within/offaxis/l0.1,dci_v3_a8,1,17
341,within/offaxis/l0.1,best_axis_oracle,1,10
341,within/offaxis/l0.1,every_k2,0,10
341,within/offaxis/l0.1,adwin,0,0
341,within/offaxis/l0.1,mcusum,1,3
341,within/offaxis/l0.1,sketch1,1,14
342,within/offaxis/l0.2,always_multiD,1,18
342,within/offaxis/l0.2,union4_bonf,1,14
342,within/offaxis/l0.2,dci_v3,1,16
342,within/offaxis/l0.2,dci_v3_a8,1,17
342,within/offaxis/l0.2,best_axis_oracle,1,11
342,within/offaxis/l0.2,every_k2,0,10
342,within/offaxis/l0.2,adwin,0,0
342,within/offaxis/l0.2,mcusum,1,3
342,within/offaxis/l0.2,sketch1,1,15
343,within/offaxis/l0.4,always_multiD,1,18
343,within/offaxis/l0.4,union4_bonf,1,14
343,within/offaxis/l0.4,dci_v3,1,16
343,within/offaxis/l0.4,dci_v3_a8,1,16
343,within/offaxis/l0.4,best_axis_oracle,1,11
343,within/offaxis/l0.4,every_k2,0,10
343,within/offaxis/l0.4,adwin,0,0
343,within/offaxis/l0.4,mcusum,0,4
343,within/offaxis/l0.4,sketch1,1,15
344,within/offaxis/l1,always_multiD,1,18
344,within/offaxis/l1,union4_bonf,1,14
344,within/offaxis/l1,dci_v3,1,16
344,within/offaxis/l1,dci_v3_a8,1,17
344,within/offaxis/l1,best_axis_oracle,1,2
344,within/offaxis/l1,every_k2,0,10
344,within/offaxis/l1,adwin,0,0
344,within/offaxis/l1,mcusum,1,4
344,within/offaxis/l1,sketch1,0,15
345,within/offaxis/l0.05,always_multiD,1,18
345,within/offaxis/l0.05,union4_bonf,1,14
345,within/offaxis/l0.05,dci_v3,1,16
345,within/offaxis/l0.05,dci_v3_a8,1,16
345,within/offaxis/l0.05,best_axis_oracle,1,9
345,within/offaxis/l0.05,every_k2,0,10
345,within/offaxis/l0.05,adwin,0,0
345,within/offaxis/l0.05,mcusum,1,2
345,within/offaxis/l0.05,sketch1,1,14
346,within/offaxis/l0.1,always_multiD,1,18
346,within/offaxis/l0.1,union4_bonf,1,14
346,within/offaxis/l0.1,dci_v3,1,16
346,within/offaxis/l0.1,dci_v3_a8,1,17
346,within/offaxis/l0.1,best_axis_oracle,1,11
346,within/offaxis/l0.1,every_k2,1,8
346,within/offaxis/l0.1,adwin,0,0
346,within/offaxis/l0.1,mcusum,1,3
346,within/offaxis/l0.1,sketch1,1,14
347,within/offaxis/l0.2,always_multiD,1,18
347,within/offaxis/l0.2,union4_bonf,1,14
347,within/offaxis/l0.2,dci_v3,1,16
347,within/offaxis/l0.2,dci_v3_a8,1,16
347,within/offaxis/l0.2,best_axis_oracle,1,11
347,within/offaxis/l0.2,every_k2,1,8
347,within/offaxis/l0.2,adwin,0,0
347,within/offaxis/l0.2,mcusum,1,3
347,within/offaxis/l0.2,sketch1,1,15
348,within/offaxis/l0.4,always_multiD,1,18
348,within/offaxis/l0.4,union4_bonf,1,14
348,within/offaxis/l0.4,dci_v3,1,16
348,within/offaxis/l0.4,dci_v3_a8,1,16
348,within/offaxis/l0.4,best_axis_oracle,1,11
348,within/offaxis/l0.4,every_k2,1,8
348,within/offaxis/l0.4,adwin,0,0
348,within/offaxis/l0.4,mcusum,0,4
348,within/offaxis/l0.4,sketch1,1,15
349,within/offaxis/l1,always_multiD,1,18
349,within/offaxis/l1,union4_bonf,1,14
349,within/offaxis/l1,dci_v3,1,16
349,within/offaxis/l1,dci_v3_a8,1,16
349,within/offaxis/l1,best_axis_oracle,1,2
349,within/offaxis/l1,every_k2,1,8
349,within/offaxis/l1,adwin,0,0
349,within/offaxis/l1,mcusum,1,6
349,within/offaxis/l1,sketch1,0,15
350,within/offaxis/l0.05,always_multiD,1,18
350,within/offaxis/l0.05,union4_bonf,1,14
350,within/offaxis/l0.05,dci_v3,1,16
